idx	marker_handle	box	layer	type	subType	message
12	0x7f1e0f90d280	{476.98 556.17 477.15 556.51}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_4 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[1][nfast_hit_packed][352] Actual: 0.170000 Required: 0.230000 Type: ParallelRunLength Spacing # 170 230 3 2 : 476.7000 556.1700 476.9800 556.5100 1: 477.1500 556.1700 477.4900 556.5100 1     LEF Description:  SPACING 0.230000 
13	0x7f1e0f90d2b0	{480.06 574.47 480.2 574.675}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_4 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[0][nfast_hit_packed][357] Actual: 0.205000 Required: 0.230000 Type: ParallelRunLength Spacing # 205 230 3 2 : 479.8250 574.6750 480.2000 575.0500 1: 480.0600 574.1900 480.3400 574.4700 1     LEF Description:  SPACING 0.230000 
14	0x7f1e0f90d2e0	{480.34 574.09 480.51 574.43}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_4 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[0][nfast_hit_packed][357] Actual: 0.170000 Required: 0.230000 Type: ParallelRunLength Spacing # 170 230 3 2 : 480.0600 574.0900 480.3400 574.4300 1: 480.5100 574.0900 480.8500 574.4300 1     LEF Description:  SPACING 0.230000 
15	0x7f1e0f90d310	{483.98 567.725 484.26 567.93}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_4 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[1][nfast_hit_packed][357] Actual: 0.205000 Required: 0.230000 Type: ParallelRunLength Spacing # 205 230 3 2 : 483.9800 567.3500 484.2600 567.7250 1: 483.9800 567.9300 484.2600 568.2100 1     LEF Description:  SPACING 0.230000 
16	0x7f1e0f90d340	{484.26 568.06 484.34 568.31}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_4 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[1][nfast_hit_packed][357] Actual: 0.080000 Required: 0.230000 Type: ParallelRunLength Spacing # 80 230 3 2 : 483.9800 568.0300 484.2600 568.3100 1: 484.3400 568.0600 484.5900 568.3100 1     LEF Description:  SPACING 0.230000 
17	0x7f1e0cb27ca0	{219.58 683.2 219.58 683.2}	MET1	Connectivity	ConnectivityAntenna	Net VDD
18	0x7f1e0cb27a00	{219.58 692.16 219.58 692.16}	MET1	Connectivity	ConnectivityAntenna	Net VDD
19	0x7f1e0cb27a60	{219.58 701.12 219.58 701.12}	MET1	Connectivity	ConnectivityAntenna	Net VDD
20	0x7f1e0cb27ac0	{219.58 710.08 219.58 710.08}	MET1	Connectivity	ConnectivityAntenna	Net VDD
21	0x7f1e0cb27b20	{221.75 681.16 221.75 681.16}	MET3	Connectivity	ConnectivityAntenna	Net VDD
22	0x7f1e0cb279a0	{219.58 660.8 219.58 660.8}	MET1	Connectivity	ConnectivityAntenna	Net VSS
23	0x7f1e0cb270d0	{219.58 669.76 219.58 669.76}	MET1	Connectivity	ConnectivityAntenna	Net VSS
24	0x7f1e0cb27100	{221.75 685.16 221.75 685.16}	MET3	Connectivity	ConnectivityAntenna	Net VSS
25	0x7f1e0f90dbb0	{200.16 645.82 220.76 646.1}	MET3	Geometry	Metal_Short	Regular Wire of Net CTS_9 & Special Wire of Net VDD Type: Metal Short # -1 -1 9 2 : 200.1600 645.8200 220.7600 646.1000 3: 200.1600 645.8200 220.7600 646.1000 3
26	0x7f1e0f90dbe0	{210.7 645.56 210.98 646.1}	MET3	Geometry	Metal_Short	Regular Wire of Net CTS_9 & Special Wire of Net VDD Type: Metal Short # -1 -1 9 2 : 210.7000 645.5600 210.9800 646.1000 3: 210.7000 645.5600 210.9800 646.1000 3
27	0x7f1e0cb27ee0	{50.17 665.28 50.17 665.28}	MET1	Connectivity	ConnectivityAntenna	Net VDD
28	0x7f1e0cb27f10	{50.17 674.24 50.17 674.24}	MET1	Connectivity	ConnectivityAntenna	Net VDD
29	0x7f1e0cb279d0	{50.17 683.2 50.17 683.2}	MET1	Connectivity	ConnectivityAntenna	Net VDD
30	0x7f1e0cb27a30	{50.17 692.16 50.17 692.16}	MET1	Connectivity	ConnectivityAntenna	Net VDD
