pin,direction,use,pin_family,pin_index,is_position_bus,layers,shape_count,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,ll_bbox_x1,ll_bbox_y1,ll_bbox_x2,ll_bbox_y2,ll_center_x,ll_center_y,width,height,side,edge_distance
Cin[12],INOUT,SIGNAL,Cin,12,NO,MET3,1,554.495,-65.855,554.775,-65.575,554.635,-65.715,605.89,0.0049999999999954525,606.17,0.2849999999999966,606.03,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[13],INOUT,SIGNAL,Cin,13,NO,MET3,1,597.795,-65.855,598.075,-65.575,597.935,-65.715,649.1899999999999,0.0049999999999954525,649.47,0.2849999999999966,649.3299999999999,0.14499999999999602,0.2800000000000864,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[14],INOUT,SIGNAL,Cin,14,NO,MET3,1,641.095,-65.855,641.375,-65.575,641.235,-65.715,692.49,0.0049999999999954525,692.77,0.2849999999999966,692.63,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[15],INOUT,SIGNAL,Cin,15,NO,MET3,1,684.395,-65.855,684.675,-65.575,684.535,-65.715,735.79,0.0049999999999954525,736.0699999999999,0.2849999999999966,735.93,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[16],INOUT,SIGNAL,Cin,16,NO,MET3,1,727.695,-65.855,727.975,-65.575,727.835,-65.715,779.09,0.0049999999999954525,779.37,0.2849999999999966,779.23,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[17],INOUT,SIGNAL,Cin,17,NO,MET3,1,770.995,-65.855,771.275,-65.575,771.135,-65.715,822.39,0.0049999999999954525,822.67,0.2849999999999966,822.53,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[18],INOUT,SIGNAL,Cin,18,NO,MET3,1,814.295,-65.855,814.575,-65.575,814.435,-65.715,865.6899999999999,0.0049999999999954525,865.97,0.2849999999999966,865.8299999999999,0.14499999999999602,0.2800000000000864,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[19],INOUT,SIGNAL,Cin,19,NO,MET3,1,857.595,-65.855,857.875,-65.575,857.735,-65.715,908.99,0.0049999999999954525,909.27,0.2849999999999966,909.13,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[20],INOUT,SIGNAL,Cin,20,NO,MET3,1,900.895,-65.855,901.175,-65.575,901.035,-65.715,952.29,0.0049999999999954525,952.5699999999999,0.2849999999999966,952.43,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[21],INOUT,SIGNAL,Cin,21,NO,MET3,1,944.195,-65.855,944.475,-65.575,944.335,-65.715,995.59,0.0049999999999954525,995.87,0.2849999999999966,995.73,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[22],INOUT,SIGNAL,Cin,22,NO,MET3,1,987.495,-65.855,987.775,-65.575,987.635,-65.715,1038.89,0.0049999999999954525,1039.17,0.2849999999999966,1039.03,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[23],INOUT,SIGNAL,Cin,23,NO,MET3,1,1030.795,-65.855,1031.075,-65.575,1030.935,-65.715,1082.19,0.0049999999999954525,1082.47,0.2849999999999966,1082.33,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[24],INOUT,SIGNAL,Cin,24,NO,MET3,1,1074.095,-65.855,1074.375,-65.575,1074.2350000000001,-65.715,1125.49,0.0049999999999954525,1125.77,0.2849999999999966,1125.63,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[25],INOUT,SIGNAL,Cin,25,NO,MET3,1,1117.395,-65.855,1117.675,-65.575,1117.5349999999999,-65.715,1168.79,0.0049999999999954525,1169.07,0.2849999999999966,1168.9299999999998,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[26],INOUT,SIGNAL,Cin,26,NO,MET3,1,1160.695,-65.855,1160.975,-65.575,1160.835,-65.715,1212.09,0.0049999999999954525,1212.37,0.2849999999999966,1212.23,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[27],INOUT,SIGNAL,Cin,27,NO,MET3,1,1203.995,-65.855,1204.275,-65.575,1204.135,-65.715,1255.3899999999999,0.0049999999999954525,1255.67,0.2849999999999966,1255.53,0.14499999999999602,0.2800000000002001,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[28],INOUT,SIGNAL,Cin,28,NO,MET3,1,1247.295,-65.855,1247.575,-65.575,1247.435,-65.715,1298.69,0.0049999999999954525,1298.97,0.2849999999999966,1298.83,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[29],INOUT,SIGNAL,Cin,29,NO,MET3,1,1290.595,-65.855,1290.875,-65.575,1290.7350000000001,-65.715,1341.99,0.0049999999999954525,1342.27,0.2849999999999966,1342.13,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[30],INOUT,SIGNAL,Cin,30,NO,MET3,1,1333.895,-65.855,1334.175,-65.575,1334.0349999999999,-65.715,1385.29,0.0049999999999954525,1385.57,0.2849999999999966,1385.4299999999998,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[31],INOUT,SIGNAL,Cin,31,NO,MET3,1,1377.195,-65.855,1377.475,-65.575,1377.335,-65.715,1428.59,0.0049999999999954525,1428.87,0.2849999999999966,1428.73,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[32],INOUT,SIGNAL,Cin,32,NO,MET3,1,1420.495,-65.855,1420.775,-65.575,1420.635,-65.715,1471.8899999999999,0.0049999999999954525,1472.17,0.2849999999999966,1472.03,0.14499999999999602,0.2800000000002001,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[33],INOUT,SIGNAL,Cin,33,NO,MET3,1,1463.795,-65.855,1464.075,-65.575,1463.935,-65.715,1515.19,0.0049999999999954525,1515.47,0.2849999999999966,1515.33,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[34],INOUT,SIGNAL,Cin,34,NO,MET3,1,1507.095,-65.855,1507.375,-65.575,1507.2350000000001,-65.715,1558.49,0.0049999999999954525,1558.77,0.2849999999999966,1558.63,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[35],INOUT,SIGNAL,Cin,35,NO,MET3,1,1550.395,-65.855,1550.675,-65.575,1550.5349999999999,-65.715,1601.79,0.0049999999999954525,1602.07,0.2849999999999966,1601.9299999999998,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[36],INOUT,SIGNAL,Cin,36,NO,MET3,1,1593.695,-65.855,1593.975,-65.575,1593.835,-65.715,1645.09,0.0049999999999954525,1645.37,0.2849999999999966,1645.23,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[37],INOUT,SIGNAL,Cin,37,NO,MET3,1,1636.995,-65.855,1637.275,-65.575,1637.135,-65.715,1688.3899999999999,0.0049999999999954525,1688.67,0.2849999999999966,1688.53,0.14499999999999602,0.2800000000002001,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[38],INOUT,SIGNAL,Cin,38,NO,MET3,1,1680.295,-65.855,1680.575,-65.575,1680.435,-65.715,1731.69,0.0049999999999954525,1731.97,0.2849999999999966,1731.83,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[39],INOUT,SIGNAL,Cin,39,NO,MET3,1,1723.595,-65.855,1723.875,-65.575,1723.7350000000001,-65.715,1774.99,0.0049999999999954525,1775.27,0.2849999999999966,1775.13,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[40],INOUT,SIGNAL,Cin,40,NO,MET3,1,1766.895,-65.855,1767.175,-65.575,1767.0349999999999,-65.715,1818.29,0.0049999999999954525,1818.57,0.2849999999999966,1818.4299999999998,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[41],INOUT,SIGNAL,Cin,41,NO,MET3,1,1810.195,-65.855,1810.475,-65.575,1810.335,-65.715,1861.59,0.0049999999999954525,1861.87,0.2849999999999966,1861.73,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[42],INOUT,SIGNAL,Cin,42,NO,MET3,1,1853.495,-65.855,1853.775,-65.575,1853.635,-65.715,1904.8899999999999,0.0049999999999954525,1905.17,0.2849999999999966,1905.03,0.14499999999999602,0.2800000000002001,0.28000000000000114,BOTTOM,0.0049999999999954525
Cin[43],INOUT,SIGNAL,Cin,43,NO,MET3,1,1896.795,-65.855,1897.075,-65.575,1896.935,-65.715,1948.19,0.0049999999999954525,1948.47,0.2849999999999966,1948.33,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Cout[0],INOUT,SIGNAL,Cout,0,NO,MET3,1,34.895,1659.395,35.175,1659.675,35.035,1659.5349999999999,86.29,1725.2549999999999,86.57,1725.5349999999999,86.43,1725.3949999999998,0.27999999999999403,0.2799999999999727,TOP,0.005000000000109139
Cout[1],INOUT,SIGNAL,Cout,1,NO,MET3,1,78.195,1659.395,78.475,1659.675,78.335,1659.5349999999999,129.59,1725.2549999999999,129.87,1725.5349999999999,129.73,1725.3949999999998,0.28000000000000114,0.2799999999999727,TOP,0.005000000000109139
Cout[2],INOUT,SIGNAL,Cout,2,NO,MET3,1,121.495,1659.395,121.775,1659.675,121.635,1659.5349999999999,172.89000000000001,1725.2549999999999,173.17000000000002,1725.5349999999999,173.03,1725.3949999999998,0.28000000000000114,0.2799999999999727,TOP,0.005000000000109139
Cout[3],INOUT,SIGNAL,Cout,3,NO,MET3,1,164.795,1659.395,165.075,1659.675,164.935,1659.5349999999999,216.19,1725.2549999999999,216.47,1725.5349999999999,216.33,1725.3949999999998,0.28000000000000114,0.2799999999999727,TOP,0.005000000000109139
Cout[4],INOUT,SIGNAL,Cout,4,NO,MET3,1,208.095,1659.395,208.375,1659.675,208.235,1659.5349999999999,259.49,1725.2549999999999,259.77,1725.5349999999999,259.63,1725.3949999999998,0.28000000000000114,0.2799999999999727,TOP,0.005000000000109139
Cout[5],INOUT,SIGNAL,Cout,5,NO,MET3,1,251.395,1659.395,251.675,1659.675,251.53500000000003,1659.5349999999999,302.79,1725.2549999999999,303.07,1725.5349999999999,302.93,1725.3949999999998,0.28000000000000114,0.2799999999999727,TOP,0.005000000000109139
Cout[6],INOUT,SIGNAL,Cout,6,NO,MET3,1,294.695,1659.395,294.975,1659.675,294.83500000000004,1659.5349999999999,346.09,1725.2549999999999,346.37,1725.5349999999999,346.23,1725.3949999999998,0.28000000000002956,0.2799999999999727,TOP,0.005000000000109139
Cout[7],INOUT,SIGNAL,Cout,7,NO,MET3,1,337.995,1659.395,338.275,1659.675,338.135,1659.5349999999999,389.39,1725.2549999999999,389.66999999999996,1725.5349999999999,389.53,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
