ns_inf,nf_inf,nslow,nfast_hit,stop_phase_disc,phase0_snap,hit_idx,correction,within_std,train_count
0,7,10,5,0,1,7,-1425.8205659075225,20.101182066054076,1449
0,7,10,6,0,0,7,-1420.8356973995271,22.988283631552328,1692
0,7,10,7,0,0,7,-1423.0739608801955,21.675649283061833,1636
0,7,10,7,1,0,7,-1382.8623853211009,1.4042392561051857,109
0,7,10,8,1,0,7,-1436.1476635514018,14.459956604647843,1070
0,7,10,8,3,0,7,-1395.8368263473053,8.541481563143858,668
0,7,10,9,3,0,7,-1448.072625698324,7.297632023016052,537
0,7,10,9,7,0,7,-1407.9012987012986,15.932725125202044,1155
0,7,10,10,7,0,7,-1420.0056022408965,22.815788233243243,1785
0,7,10,11,7,0,7,-1445.311403508772,8.820884230894961,684
0,7,10,11,7,1,7,-2286.291162790698,14.209196695792981,1075
0,7,10,12,7,1,7,-2300.5522041763343,23.120790224742333,1724
0,7,11,2,6,1,7,-1402.6692056583242,13.042636974108422,919
0,7,11,2,7,1,7,-1443.1034047919293,10.044636872269205,793
0,7,11,3,0,1,7,-1388.0232558139535,4.379367666744798,301
0,7,11,3,4,1,7,-1422.2657580919931,15.818257718109022,1174
0,7,11,3,6,1,7,-1455.6448598130842,2.989865550169053,214
0,7,11,4,0,1,7,-1419.572764465225,23.32669775317722,1711
0,7,11,5,0,0,7,-1385.4103773584907,2.7189908381713748,212
0,7,11,5,0,1,7,-1425.664153529815,20.303749526767756,1459
0,7,11,6,0,0,7,-1420.3607038123166,23.285492785961505,1705
0,7,11,7,0,0,7,-1424.1733416770965,21.77399823116398,1598
0,7,11,7,1,0,7,-1382.9245283018868,1.4254963598357588,106
0,7,11,8,1,0,7,-1435.613406795225,14.695758908599633,1089
0,7,11,8,3,0,7,-1395.972491909385,8.677289888547168,618
0,7,11,9,3,0,7,-1448.2734530938123,7.316284426988843,501
0,7,11,9,7,0,7,-1407.2354920100925,15.793134486840549,1189
0,7,11,10,7,0,7,-1420.745650869826,22.923939281517352,1667
0,7,11,11,7,0,7,-1446.0235478806908,8.725056105993026,637
0,7,11,11,7,1,7,-2285.4007386888275,14.588352131779894,1083
0,7,11,12,7,1,7,-2300.533407572383,22.751379648637133,1796
0,7,12,2,6,1,7,-1402.8912354804647,12.958295433544945,947
0,7,12,2,7,1,7,-1442.872258064516,10.221694421037782,775
0,7,12,3,0,1,7,-1387.8856209150326,4.369755206220736,306
0,7,12,3,4,1,7,-1423.0707070707072,16.218054863031067,1188
0,7,12,3,6,1,7,-1455.394495412844,2.7942219170267277,218
0,7,12,4,0,1,7,-1420.1501746216532,23.01339963658805,1718
0,7,12,5,0,0,7,-1385.3208333333334,2.8970501040013157,240
0,7,12,5,0,1,7,-1425.5943698016636,20.542277776187344,1563
0,7,12,6,0,0,7,-1420.1296625222026,23.244811410160427,1689
0,7,12,7,0,0,7,-1423.1285537700865,21.459497895995515,1618
0,7,12,7,1,0,7,-1383.0467289719627,1.3968133128843085,107
0,7,12,8,1,0,7,-1435.0641952983726,14.819115573385284,1106
0,7,12,8,3,0,7,-1395.3846153846155,8.755242361463468,637
0,7,12,9,3,0,7,-1448.436036036036,7.0258825586977425,555
0,7,12,9,7,0,7,-1408.0784789644013,15.929948478509413,1236
0,7,12,10,7,0,7,-1419.2784958871916,22.94449944129917,1702
0,7,12,11,7,0,7,-1445.3166144200627,8.808485141130047,638
0,7,12,11,7,1,7,-2285.1407907425264,14.330492422391286,1037
0,7,12,12,7,1,7,-2300.3053047404064,23.19163747147826,1772
0,7,13,2,6,1,7,-1403.2795100222718,13.18080718910178,898
0,7,13,2,7,1,7,-1442.5980795610426,9.735686430654344,729
0,7,13,3,0,1,7,-1387.8092307692307,4.350834511549733,325
0,7,13,3,4,1,7,-1423.0990016638934,15.969480532801938,1202
0,7,13,3,6,1,7,-1455.2488687782804,2.80699853972594,221
0,7,13,4,0,1,7,-1420.4309744779582,22.953609853680266,1724
0,7,13,5,0,0,7,-1385.5531914893618,2.959359552854248,235
0,7,13,5,0,1,7,-1425.420338983051,19.93962735027947,1475
0,7,13,6,0,0,7,-1421.1426806670784,22.795083623664546,1619
0,7,13,7,0,0,7,-1422.3826781326782,21.929311713723283,1628
0,7,13,7,1,0,7,-1382.9065420560748,1.3571046025342037,107
0,7,13,8,1,0,7,-1435.6837209302325,14.34863141083949,1075
0,7,13,8,3,0,7,-1395.3615635179153,8.680328287800508,614
0,7,13,9,3,0,7,-1448.1507633587787,7.456117127768493,524
0,7,13,9,7,0,7,-1407.6147959183672,15.656346177792113,1176
0,7,13,10,7,0,7,-1419.6751592356688,23.059259580935322,1727
0,7,13,11,7,0,7,-1445.3394777265746,8.76734405010672,651
0,7,13,11,7,1,7,-2285.057116104869,14.340871501729938,1068
0,7,13,12,7,1,7,-2301.7143746110764,23.104210467974873,1607
0,7,14,2,6,1,7,-1402.5048449612402,12.875972747756963,1032
0,7,14,2,7,1,7,-1442.6926174496643,10.165780828874253,745
0,7,14,3,0,1,7,-1388.0030303030303,4.247993098225517,330
0,7,14,3,4,1,7,-1423.4297012302284,15.431544966445564,1138
0,7,14,3,6,1,7,-1455.1773399014778,2.896928697686868,203
0,7,14,4,0,1,7,-1420.7581120943953,23.28721307071884,1695
0,7,14,5,0,0,7,-1385.048309178744,2.7605895437335204,207
0,7,14,5,0,1,7,-1425.2423435419441,19.916566767174032,1502
0,7,14,6,0,0,7,-1420.5982404692081,23.23744317330806,1705
0,7,14,7,0,0,7,-1423.9454545454546,21.958985058356664,1595
0,7,14,7,1,0,7,-1383.0747663551401,1.4384631893892061,107
0,7,14,8,1,0,7,-1434.9335205992509,14.159216369735239,1068
0,7,14,8,3,0,7,-1395.3357015985791,8.661336106953685,563
0,7,14,9,3,0,7,-1447.8402255639098,7.307609996339047,532
0,7,14,9,7,0,7,-1407.4168110918545,15.982619293053986,1154
0,7,14,10,7,0,7,-1421.1566265060242,23.335295069122857,1743
0,7,14,11,7,0,7,-1445.3427672955975,8.709071097775759,636
0,7,14,11,7,1,7,-2285.836866359447,14.485082914750215,1085
0,7,14,12,7,1,7,-2300.79682733374,23.238784136972054,1639
0,7,15,2,6,1,7,-1402.9295918367347,12.870554189287878,980
0,7,15,2,7,1,7,-1442.4008321775311,9.768837167899969,721
0,7,15,3,0,1,7,-1387.9306358381502,4.117611708917781,346
0,7,15,3,4,1,7,-1422.6209476309227,15.688339092275367,1203
0,7,15,3,6,1,7,-1455.4449152542372,2.968966534209157,236
0,7,15,4,0,1,7,-1420.904255319149,23.17999883430859,1692
0,7,15,5,0,0,7,-1385.541463414634,2.970503415491611,205
0,7,15,5,0,1,7,-1426.1218206157964,19.592874778021685,1494
0,7,15,6,0,0,7,-1421.0525100980958,22.76095985385014,1733
0,7,15,7,0,0,7,-1423.2761664564944,21.243841019660884,1586
0,7,15,7,1,0,7,-1383.0550458715597,1.4196191656736703,109
0,7,15,8,1,0,7,-1435.2949709864604,14.384907530148112,1034
0,7,15,8,3,0,7,-1395.5,8.89419461330977,642
0,7,15,9,3,0,7,-1447.8934108527133,7.014538832506155,516
0,7,15,9,7,0,7,-1407.9489711934157,16.27138254384109,1215
0,7,15,10,7,0,7,-1420.5785953177258,22.77647452001409,1794
0,7,15,11,7,0,7,-1446.142857142857,8.522427221735082,644
0,7,15,11,7,1,7,-2285.3553251649387,14.520843428895038,1061
0,7,15,12,7,1,7,-2299.6638705811865,23.102870366469098,1669
0,7,16,2,6,1,7,-1402.5670859538784,13.047815889055721,954
0,7,16,2,7,1,7,-1442.402022756005,10.096635278604026,791
0,7,16,3,0,1,7,-1387.6486486486488,4.209916753842348,333
0,7,16,3,4,1,7,-1423.143209876543,15.78933018597296,1215
0,7,16,3,6,1,7,-1455.4045454545455,2.8436495871618788,220
0,7,16,4,0,1,7,-1420.3750745378652,23.193838217420108,1677
0,7,16,5,0,0,7,-1385.4070796460178,2.895333957960911,226
0,7,16,5,0,1,7,-1426.0328317373462,20.184518590984098,1462
0,7,16,6,0,0,7,-1419.8351093662368,23.626481171275607,1783
0,7,16,7,0,0,7,-1422.7198795180723,21.560181168855834,1660
0,7,16,7,1,0,7,-1382.8715596330276,1.3952798372702244,109
0,7,16,8,1,0,7,-1435.6918181818182,14.333258411619658,1100
0,7,16,8,3,0,7,-1395.1326219512196,8.464187639317663,656
0,7,16,9,3,0,7,-1448.337142857143,7.130260893391956,525
0,7,16,9,7,0,7,-1407.3068739770868,15.928335883214157,1222
0,7,16,10,7,0,7,-1421.2396016403047,23.240231904730724,1707
0,7,16,11,7,0,7,-1444.6703470031546,8.575522951160796,634
0,7,16,11,7,1,7,-2285.8625114573783,14.359064968314351,1091
0,7,16,12,7,1,7,-2301.2095182820663,23.233870695059828,1723
0,7,17,2,6,1,7,-1403.347554630593,13.271985343452537,961
0,7,17,2,7,1,7,-1443.0140252454419,10.08573762461226,713
0,7,17,3,0,1,7,-1388.2407407407406,4.274971020875083,324
0,7,17,3,4,1,7,-1423.1205906480723,16.091342863640506,1219
0,7,17,3,6,1,7,-1455.5188679245282,2.8836923791177806,212
0,7,17,4,0,1,7,-1420.9925742574258,23.073922194815616,1616
0,7,17,5,0,0,7,-1385.6666666666667,2.7555606037235894,213
0,7,17,5,0,1,7,-1424.4668435013264,19.98622440328276,1508
0,7,17,6,0,0,7,-1419.836197021764,23.404985130328114,1746
0,7,17,7,0,0,7,-1424.268501529052,21.56428590996386,1635
0,7,17,7,1,0,7,-1383.0891089108911,1.4218869758981931,101
0,7,17,8,1,0,7,-1435.3064369900271,14.41196818986312,1103
0,7,17,8,3,0,7,-1395.1561051004637,8.475552020225937,647
0,7,17,9,3,0,7,-1447.8485915492959,7.320261635369527,568
0,7,17,9,7,0,7,-1408.1389365351629,15.977511325794561,1166
0,7,17,10,7,0,7,-1421.5326020719074,23.084912090656495,1641
0,7,17,11,7,0,7,-1445.7996941896024,8.385107661061893,654
0,7,17,11,7,1,7,-2285.8447789275633,14.69819900923154,1063
0,7,17,12,7,1,7,-2301.8287869994197,23.239354768979524,1723
0,7,18,2,6,1,7,-1403.215811965812,13.160433691136744,936
0,7,18,2,7,1,7,-1443.3595800524934,10.061065196830409,762
0,7,18,3,0,1,7,-1387.8294314381271,4.143052775259978,299
0,7,18,3,4,1,7,-1423.2036238136325,15.872005972168246,1159
0,7,18,3,6,1,7,-1455.4840182648402,2.9522022303299753,219
0,7,18,4,0,1,7,-1421.0357771260997,23.558709562360427,1705
0,7,18,5,0,0,7,-1385.5435897435898,2.965078359480985,195
0,7,18,5,0,1,7,-1426.6653543307086,20.31086056511686,1524
0,7,18,6,0,0,7,-1420.5716856628674,23.210419328935558,1667
0,7,18,7,0,0,7,-1422.753640776699,21.223584068795095,1648
0,7,18,7,1,0,7,-1383.1386138613861,1.4489989919788289,101
0,7,18,8,1,0,7,-1436.06589492431,14.455111337836072,1123
0,7,18,8,3,0,7,-1396.1194029850747,8.781425726283443,603
0,7,18,9,3,0,7,-1448.2436363636364,7.401640202409052,550
0,7,18,9,7,0,7,-1407.7589285714287,15.966340451811163,1120
0,7,18,10,7,0,7,-1419.8031358885016,22.855988359105883,1722
0,7,18,11,7,0,7,-1445.657894736842,8.732768945909351,608
0,7,18,11,7,1,7,-2284.6601307189544,14.285938434600538,1071
0,7,18,12,7,1,7,-2300.2210587550903,22.80376357790499,1719
0,7,19,2,6,1,7,-1402.8123076923077,13.001958523378216,975
0,7,19,2,7,1,7,-1443.001386962552,9.998404769638313,721
0,7,19,3,0,1,7,-1387.8950617283951,4.274685786849615,324
0,7,19,3,4,1,7,-1422.1092211280215,15.520531785774894,1117
0,7,19,3,6,1,7,-1455.6493506493507,2.8849493026692477,231
0,7,19,4,0,1,7,-1419.97060518732,23.42770473608342,1735
0,7,19,5,0,0,7,-1385.4198113207547,2.8497242439491135,212
0,7,19,5,0,1,7,-1424.7622775800712,20.29779366218732,1405
0,7,19,6,0,0,7,-1421.3030477285797,23.052846928161102,1739
0,7,19,7,0,0,7,-1423.3349784083898,21.65994131614856,1621
0,7,19,7,1,0,7,-1383.024,1.3473767106413477,125
0,7,19,8,1,0,7,-1434.429970617042,14.446911931204724,1021
0,7,19,8,3,0,7,-1395.2631578947369,8.371896001452207,608
0,7,19,9,3,0,7,-1447.741550695825,7.075340312504593,503
0,7,19,9,7,0,7,-1408.1251101321586,16.055471966083417,1135
0,7,19,10,7,0,7,-1420.0681293302541,23.009486455352473,1732
0,7,19,11,7,0,7,-1445.8306188925083,9.041019836378137,614
0,7,19,11,7,1,7,-2285.001809954751,14.492563122703803,1105
0,7,19,12,7,1,7,-2300.080452920143,22.981156955268002,1678
0,7,20,2,6,1,7,-1402.9297475301867,13.24229593321374,911
0,7,20,2,7,1,7,-1442.7415426251691,9.980334834669632,739
0,7,20,3,0,1,7,-1388.2214983713354,4.266732957763366,307
0,7,20,3,4,1,7,-1423.033167495854,15.90056877327243,1206
0,7,20,3,6,1,7,-1455.46261682243,2.8606261442765106,214
0,7,20,4,0,1,7,-1420.9240356083087,23.285102744595754,1685
0,7,20,5,0,0,7,-1385.5,2.9072039595379753,218
0,7,20,5,0,1,7,-1425.4772277227723,19.95479982056041,1515
0,7,20,6,0,0,7,-1420.032640949555,23.173672833843696,1685
0,7,20,7,0,0,7,-1423.150564617315,21.94266317151328,1594
0,7,20,7,1,0,7,-1383.032967032967,1.3130833561047883,91
0,7,20,8,1,0,7,-1435.3788706739526,14.131389371663014,1098
0,7,20,8,3,0,7,-1395.4226646248085,8.705962872128012,653
0,7,20,9,3,0,7,-1447.6,7.324458499290569,520
0,7,20,9,7,0,7,-1408.3809523809523,16.269493960332667,1155
0,7,20,10,7,0,7,-1420.3460427498555,23.04008663981663,1731
0,7,20,11,7,0,7,-1445.2340764331211,8.557280838960342,628
0,7,20,11,7,1,7,-2285.10559566787,14.305355000293664,1108
0,7,20,12,7,1,7,-2299.800899887514,22.914369850559638,1778
0,7,21,2,6,1,7,-1403.079569892473,12.811961473737314,930
0,7,21,2,7,1,7,-1442.5809906291834,10.176083601554952,747
0,7,21,3,0,1,7,-1388.0962732919254,4.20514899108642,322
0,7,21,3,4,1,7,-1423.2033613445378,15.542265134407707,1190
0,7,21,3,6,1,7,-1455.0796019900497,2.752408595309995,201
0,7,21,4,0,1,7,-1420.4671201814058,22.72073749056406,1764
0,7,21,5,0,0,7,-1385.8090909090909,2.7286208789272948,220
0,7,21,5,0,1,7,-1424.7853185595568,19.81569247116545,1444
0,7,21,6,0,0,7,-1420.5507507507507,23.287960538507722,1665
0,7,21,7,0,0,7,-1422.8813767670558,21.48480553577098,1627
0,7,21,7,1,0,7,-1382.8555555555556,1.3212881854788159,90
0,7,21,8,1,0,7,-1435.2494969818913,14.24067786960305,994
0,7,21,8,3,0,7,-1395.20367278798,8.776881143322825,599
0,7,21,9,3,0,7,-1448.2164750957854,7.108159780688548,522
0,7,21,9,7,0,7,-1408.1647157190635,15.769624685201016,1196
0,7,21,10,7,0,7,-1420.313701923077,23.43636853161203,1664
0,7,21,11,7,0,7,-1445.5812101910828,8.630679453813494,628
0,7,21,11,7,1,7,-2284.742337164751,14.415153023222995,1044
0,7,21,12,7,1,7,-2300.5142694063925,23.00996958917679,1752
0,7,22,2,6,1,7,-1403.2369230769232,13.061600434744799,975
0,7,22,2,7,1,7,-1443.0220492866408,10.158192668499412,771
0,7,22,3,0,1,7,-1388.254716981132,4.41707946017249,318
0,7,22,3,4,1,7,-1423.68,15.81647664093417,1200
0,7,22,3,6,1,7,-1455.274336283186,2.815091402403218,226
0,7,22,4,0,1,7,-1420.2417452830189,22.37429355417638,1696
0,7,22,5,0,0,7,-1385.2857142857142,2.9654583767039755,217
0,7,22,5,0,1,7,-1425.5083333333334,20.629568517587526,1440
0,7,22,6,0,0,7,-1420.6965202509982,23.057661651870824,1753
0,7,22,7,0,0,7,-1423.383728379244,21.523598876228508,1561
0,7,22,7,1,0,7,-1382.9292929292928,1.36516935911002,99
0,7,22,8,1,0,7,-1435.9847764034253,14.174519037194695,1051
0,7,22,8,3,0,7,-1395.48738170347,8.716386454798455,634
0,7,22,9,3,0,7,-1448.0898203592815,7.428831744311846,501
0,7,22,9,7,0,7,-1408.645799011532,16.14385733950419,1214
0,7,22,10,7,0,7,-1420.2927120669056,23.271995300901565,1674
0,7,22,11,7,0,7,-1445.2507788161993,8.45720624083295,642
0,7,22,11,7,1,7,-2285.15988909427,14.709991926026248,1082
0,7,22,12,7,1,7,-2301.2535211267605,23.152693782493966,1704
0,7,23,2,6,1,7,-1403.6953290870488,12.902935011009756,942
0,7,23,2,7,1,7,-1443.3935483870969,10.210871356563908,775
0,7,23,3,0,1,7,-1387.801724137931,4.272109147466143,348
0,7,23,3,4,1,7,-1423.4461152882207,15.553604036563367,1197
0,7,23,3,6,1,7,-1455.6968325791854,2.8032687633080133,221
0,7,23,4,0,1,7,-1420.4963985594238,23.02739219606337,1666
0,7,23,5,0,0,7,-1385.9913043478261,2.731445395908143,230
0,7,23,5,0,1,7,-1426.0040295500337,20.09390272388876,1489
0,7,23,6,0,0,7,-1420.5246583481878,23.075990185499588,1683
0,7,23,7,0,0,7,-1423.67188478397,21.67780907179987,1597
0,7,23,7,1,0,7,-1382.7719298245613,1.401972843838221,114
0,7,23,8,1,0,7,-1435.591928251121,14.367480949630071,1115
0,7,23,8,3,0,7,-1395.329563812601,8.497910888593081,619
0,7,23,9,3,0,7,-1447.758945386064,7.495779730328803,531
0,7,23,9,7,0,7,-1407.949452401011,15.625540385431044,1187
0,7,23,10,7,0,7,-1420.5217650566487,23.274956221339785,1677
0,7,23,11,7,0,7,-1445.9320882852292,8.612117211907698,589
0,7,23,11,7,1,7,-2285.8532818532817,14.575052032117886,1036
0,7,23,12,7,1,7,-2300.2864523536164,23.378334690041196,1742
0,7,24,2,6,1,7,-1404.715291750503,12.996146602927315,994
0,7,24,2,7,1,7,-1442.8527851458887,10.07917326084024,754
0,7,24,3,0,1,7,-1388.3482142857142,4.13401213536205,336
0,7,24,3,4,1,7,-1423.3636363636363,15.988176234032872,1122
0,7,24,3,6,1,7,-1455.5357142857142,2.728580777944127,224
0,7,24,4,0,1,7,-1421.2194141298105,23.182642497231818,1741
0,7,24,5,0,0,7,-1385.2422680412371,2.8244271402242216,194
0,7,24,5,0,1,7,-1425.4726810673444,20.489379982061127,1574
0,7,24,6,0,0,7,-1421.1732729331823,23.25325849963638,1766
0,7,24,7,0,0,7,-1422.7245901639344,21.886747661377147,1525
0,7,24,7,1,0,7,-1383.1759259259259,1.3732140165995097,108
0,7,24,8,1,0,7,-1435.7495183044316,14.321281668595761,1038
0,7,24,8,3,0,7,-1395.500745156483,8.697238168203535,671
0,7,24,9,3,0,7,-1447.9221014492753,7.507683306301556,552
0,7,24,9,7,0,7,-1407.6365894039734,16.21041951804734,1208
0,7,24,10,7,0,7,-1420.6213649851632,23.498575382797686,1685
0,7,24,11,7,0,7,-1445.6537162162163,8.700342862175651,592
0,7,24,11,7,1,7,-2285.328664799253,14.63953149331627,1071
0,7,24,12,7,1,7,-2300.9286112660347,22.956333123436362,1793
0,7,25,2,6,1,7,-1402.7970085470085,13.346765334612055,936
0,7,25,2,7,1,7,-1443.2878179384204,10.05321311321442,747
0,7,25,3,0,1,7,-1388.0714285714287,4.259938012683579,322
0,7,25,3,4,1,7,-1423.012145748988,16.034396676270948,1235
0,7,25,3,6,1,7,-1455.3497942386832,2.731667280298931,243
0,7,25,4,0,1,7,-1419.2711864406779,23.33495795383522,1711
0,7,25,5,0,0,7,-1385.5527638190954,2.8630341812997755,199
0,7,25,5,0,1,7,-1425.1078042328043,20.024776780915964,1512
0,7,25,6,0,0,7,-1419.4261744966443,23.137939333393707,1788
0,7,25,7,0,0,7,-1421.5874547647768,21.857552584436775,1658
0,7,25,8,1,0,7,-1436.1560693641618,14.51849915421894,1038
0,7,25,8,3,0,7,-1395.2854640980736,8.306357086107154,571
0,7,25,9,3,0,7,-1447.7670682730923,7.1018098151346,498
0,7,25,9,7,0,7,-1408.45593220339,16.13477948025643,1180
0,7,25,10,7,0,7,-1421.2228739002933,23.600602754838356,1705
0,7,25,11,7,0,7,-1445.5219364599093,8.584978958817626,661
0,7,25,11,7,1,7,-2285.540796963947,14.640270477967361,1054
0,7,25,12,7,1,7,-2300.0603907637656,23.408335519268242,1689
0,7,26,2,6,1,7,-1402.5614583333333,12.755487951202216,960
0,7,26,2,7,1,7,-1443.9418604651162,10.3456031006309,688
0,7,26,3,0,1,7,-1388.2408759124087,4.293137534453398,274
0,7,26,3,4,1,7,-1423.099510603589,15.339758971606942,1226
0,7,26,3,6,1,7,-1455.5636363636363,2.893652214826464,220
0,7,26,4,0,1,7,-1420.0607701564381,23.010708308946764,1662
0,7,26,5,0,0,7,-1385.4818181818182,2.7723695745241845,220
0,7,26,5,0,1,7,-1426.4173669467787,20.471152916987524,1428
0,7,26,6,0,0,7,-1420.687134502924,23.05611787185842,1710
0,7,26,7,0,0,7,-1423.568281938326,21.54787199575673,1589
0,7,26,7,1,0,7,-1382.8785046728972,1.4706491693000565,107
0,7,26,8,1,0,7,-1434.9183123877917,14.329150913890974,1114
0,7,26,8,3,0,7,-1395.483870967742,8.516774867286603,651
0,7,26,9,3,0,7,-1448.281954887218,7.278780929369298,532
0,7,26,9,7,0,7,-1408.5216216216215,15.8716411238798,1110
0,7,26,10,7,0,7,-1420.2240687679084,23.059551522007546,1745
0,7,26,11,7,0,7,-1444.8963893249609,8.55815471234913,637
0,7,26,11,7,1,7,-2285.0405405405404,14.566132991932957,1110
0,7,26,12,7,1,7,-2299.9092996555682,23.054590898725554,1742
0,7,27,2,6,1,7,-1403.6261682242991,13.261465994858911,963
0,7,27,2,7,1,7,-1442.5733333333333,10.144125831681006,750
0,7,27,3,0,1,7,-1387.948484848485,4.3001494837975525,330
0,7,27,3,4,1,7,-1422.119067443797,16.106793198528866,1201
0,7,27,3,6,1,7,-1455.7177033492824,2.875689638588562,209
0,7,27,4,0,1,7,-1421.7476525821596,23.183305706992165,1704
0,7,27,5,0,0,7,-1385.513043478261,2.8372222097799193,230
0,7,27,5,0,1,7,-1425.4167767503302,20.189655817479593,1514
0,7,27,6,0,0,7,-1420.077013521458,23.098120474326556,1701
0,7,27,7,0,0,7,-1423.0785804816223,21.678434788214002,1578
0,7,27,7,1,0,7,-1383.0,1.4208687217954463,106
0,7,27,8,1,0,7,-1435.0725338491295,14.355178200293743,1034
0,7,27,8,3,0,7,-1395.4716088328075,8.721595533050612,634
0,7,27,9,3,0,7,-1447.725338491296,7.1064029843774925,517
0,7,27,9,7,0,7,-1407.7038019451813,15.967910284162043,1131
0,7,27,10,7,0,7,-1420.112089201878,23.01374348215251,1704
0,7,27,11,7,0,7,-1445.2818897637794,8.77653831390388,635
0,7,27,11,7,1,7,-2285.3576158940396,14.103040903200675,1057
0,7,27,12,7,1,7,-2299.295400943396,22.775889841985475,1696
0,7,28,2,6,1,7,-1402.6020512820512,12.977439828814857,975
0,7,28,2,7,1,7,-1443.0932642487046,10.22653290980275,772
0,7,28,3,0,1,7,-1388.251461988304,4.336832011695834,342
0,7,28,3,4,1,7,-1422.3899422918385,15.651147399416997,1213
0,7,28,3,6,1,7,-1455.2107843137255,2.8352959822043298,204
0,7,28,4,0,1,7,-1420.2366898148148,23.36867603434689,1728
0,7,28,5,0,0,7,-1385.3849765258217,2.8104699662278243,213
0,7,28,5,0,1,7,-1425.3498659517427,19.84030361247199,1492
0,7,28,6,0,0,7,-1421.3348390739695,23.612154614251754,1771
0,7,28,7,0,0,7,-1422.624292007552,21.455864549224255,1589
0,7,28,7,1,0,7,-1382.7978723404256,1.4185682565838982,94
0,7,28,8,1,0,7,-1435.1312849162011,14.695560105122661,1074
0,7,28,8,3,0,7,-1395.570287539936,8.694440894814678,626
0,7,28,9,3,0,7,-1448.1412639405205,7.179232743764905,538
0,7,28,9,7,0,7,-1407.5799648506152,16.08526334912689,1138
0,7,28,10,7,0,7,-1420.7667450058755,22.58768522785179,1702
0,7,28,11,7,0,7,-1445.3596358118361,8.490802514074009,659
0,7,28,11,7,1,7,-2285.5042654028434,14.6879623410384,1055
0,7,28,12,7,1,7,-2300.024317912218,23.344523705796146,1686
0,7,29,2,6,1,7,-1403.4164926931107,12.792580844015854,958
0,7,29,2,7,1,7,-1442.9043126684637,10.242886309295228,742
0,7,29,3,0,1,7,-1388.0950819672132,4.125189562600917,305
0,7,29,3,4,1,7,-1423.6415739948675,15.94657514237149,1169
0,7,29,3,6,1,7,-1455.609442060086,2.962903131654731,233
0,7,29,4,0,1,7,-1421.082795067528,23.26771515097673,1703
0,7,29,5,0,1,7,-1426.138888888889,20.232589898564598,1512
0,7,29,6,0,0,7,-1420.0679314565484,22.970917961094738,1634
0,7,29,7,0,0,7,-1423.455042527339,21.256007272498838,1646
0,7,29,7,1,0,7,-1383.0430107526881,1.465840274241555,93
0,7,29,8,1,0,7,-1434.2109515260322,14.417020237346678,1114
0,7,29,8,3,0,7,-1395.3920634920635,8.5011820202884,630
0,7,29,9,3,0,7,-1448.0867924528302,7.066798205797533,530
0,7,29,9,7,0,7,-1407.4254952627045,15.458588656664032,1161
0,7,29,10,7,0,7,-1420.0498550724637,22.79302858667193,1725
0,7,29,11,7,0,7,-1445.2854938271605,8.698320368059107,648
0,7,29,11,7,1,7,-2284.721402214022,14.449743146564092,1084
0,7,29,12,7,1,7,-2301.854027861902,22.72869268250707,1651
0,7,30,2,6,1,7,-1403.232312565998,13.132534192371594,947
0,7,30,2,7,1,7,-1442.8247978436657,10.161845538276493,742
0,7,30,3,0,1,7,-1388.0,4.270765343551696,284
0,7,30,3,4,1,7,-1423.3021201413428,15.522885046574263,1132
0,7,30,3,6,1,7,-1455.4155844155844,2.963050884864616,231
0,7,30,4,0,1,7,-1421.2394766780433,22.804333913363163,1758
0,7,30,5,0,0,7,-1385.2522522522522,2.856850368276577,222
0,7,30,5,0,1,7,-1425.7758379888269,20.67034830084985,1432
0,7,30,6,0,0,7,-1420.1421021726364,23.243756841457262,1703
0,7,30,7,0,0,7,-1423.8802281368821,21.772681501607646,1578
0,7,30,7,1,0,7,-1383.0980392156862,1.4383392106550505,102
0,7,30,8,1,0,7,-1435.25956284153,14.208537435532103,1098
0,7,30,8,3,0,7,-1395.443561208267,8.686122406061834,629
0,7,30,9,3,0,7,-1448.196597353497,7.354326154454088,529
0,7,30,9,7,0,7,-1408.345259391771,15.97053217399118,1118
0,7,30,10,7,0,7,-1419.781108597285,23.539683075900268,1768
0,7,30,11,7,0,7,-1445.4228395061727,8.82373185161987,648
0,7,30,11,7,1,7,-2284.8984587488667,14.117902299891522,1103
0,7,30,12,7,1,7,-2301.4603817235397,23.13177399758476,1729
0,7,31,2,6,1,7,-1403.6344902386118,12.674458200784924,922
0,7,31,2,7,1,7,-1443.2577319587629,10.270344005444823,776
0,7,31,3,0,1,7,-1388.287833827893,4.252798038168468,337
0,7,31,3,4,1,7,-1422.941976427924,15.945518259871037,1103
0,7,31,3,6,1,7,-1455.2772727272727,2.8904909646526735,220
0,7,31,4,0,1,7,-1420.8676381299333,23.538689683773068,1647
0,7,31,5,0,0,7,-1385.8738317757009,2.8527683373971064,214
0,7,31,5,0,1,7,-1425.5546448087432,20.476222856505633,1464
0,7,31,6,0,0,7,-1420.3703051643192,22.982685581247654,1704
0,7,31,7,0,0,7,-1422.8333333333333,21.37638102746585,1596
0,7,31,7,1,0,7,-1382.9545454545455,1.3442562230593254,110
0,7,31,8,1,0,7,-1435.1114341085272,14.582370458052013,1032
0,7,31,8,3,0,7,-1395.7223088923556,9.10285917803906,641
0,7,31,9,3,0,7,-1448.172607879925,7.219439059120799,533
0,7,31,9,7,0,7,-1407.9141205615194,16.13109661185891,1211
0,7,31,10,7,0,7,-1420.3174508636093,23.418809078086223,1679
