idx	marker_handle	box	layer	type	subType	message
588	0x7fd763016a70	{189.01 138.255 189.27 138.515}	VIA1	Geometry	Cut_Enclosure	Regular Wire of Net u_core_n_64986 & Regular Wire of Net u_core_u_ctx_bank_ctx_snapshot_q[0][nfast_hit_packed][48] Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 188.8600 138.2450 189.1400 138.7400 2     LEF Description:   ENCLOSURE ABOVE   0.010000 0.060000 ;
589	0x7fd763016b30	{189.99 133.99 190.25 134.25}	VIA1	Geometry	Cut_Enclosure	Regular Wire of Net u_core_u_ctx_bank_ctx_snapshot_q[0][nfast_hit_packed][44] Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 189.9800 133.9800 190.2600 134.2600 2     LEF Description:   ENCLOSURE ABOVE   0.010000 0.060000 ;
590	0x7fd76302c950	{184.39 134.55 184.65 134.81}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net u_core_u_ctx_bank_ctx_snapshot_q[1][nfast_hit_packed][44] Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 184.1110 134.5400 184.6600 134.8200 3     LEF Description:   ENCLOSURE ABOVE   0.010000 0.060000 ;
591	0x7fd76302c980	{184.39 135.67 184.65 135.93}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net u_core_u_ctx_bank_ctx_snapshot_q[1][nfast_hit_packed][44] Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 184.3800 135.3910 184.6600 135.9400 2     LEF Description:   ENCLOSURE BELOW   0.010000 0.060000 ;
592	0x7fd76302c9b0	{184.39 139.03 184.65 139.29}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net u_core_hit_capture_snapshot[nfast_hit_packed][48] Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 184.3800 139.0200 184.6600 139.5690 2     LEF Description:   ENCLOSURE BELOW   0.010000 0.060000 ;
593	0x7fd76302ca40	{184.95 139.03 185.21 139.29}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net u_core_hit_capture_snapshot[nfast_hit_packed][48] Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 184.9400 139.0200 185.2200 139.3000 2     LEF Description:   ENCLOSURE BELOW   0.010000 0.060000 ;
594	0x7fd76302cb60	{186.07 137.91 186.33 138.17}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net FE_OFN98_u_core_n_68661 Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 186.0600 137.9000 186.3400 138.4490 2     LEF Description:   ENCLOSURE BELOW   0.010000 0.060000 ;
595	0x7fd76302cb90	{186.07 139.59 186.33 139.85}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net FE_OFN70_u_core_n_67823 Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 186.0600 139.3110 186.3400 139.8600 2     LEF Description:   ENCLOSURE BELOW   0.010000 0.060000 ;
596	0x7fd76302cc20	{186.63 131.19 186.89 131.45}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net FE_OFN70_u_core_n_67823 Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 186.6200 130.9110 186.9000 131.4600 2     LEF Description:   ENCLOSURE BELOW   0.010000 0.060000 ;
597	0x7fd76302cc50	{186.63 132.87 186.89 133.13}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net u_core_hit_capture_snapshot[nfast_hit_packed][42] Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 186.6200 132.5910 186.9000 133.1400 2     LEF Description:   ENCLOSURE BELOW   0.010000 0.060000 ;
598	0x7fd762e4ef50	{184.39 135.67 184.65 135.93}	MET2	Geometry	Wire_Extension	Regular Wire of Net u_core_u_ctx_bank_ctx_snapshot_q[1][nfast_hit_packed][44] Actual: 0.140000 Required: 0.190000 Type: Wire Extension # 140 190 96 1 : 184.3900 135.6700 184.6500 135.9300 35     LEF Description:  WIREEXTENSION 0.190000 ; 
599	0x7fd762e4ef80	{184.39 139.03 184.65 139.29}	MET2	Geometry	Wire_Extension	Regular Wire of Net u_core_hit_capture_snapshot[nfast_hit_packed][48] Actual: 0.140000 Required: 0.190000 Type: Wire Extension # 140 190 96 1 : 184.3900 139.0300 184.6500 139.2900 35     LEF Description:  WIREEXTENSION 0.190000 ; 
600	0x7fd763036770	{218.55 126.71 218.81 126.97}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net FE_OFN174_u_core_drain_read_ctx_0 Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 218.5400 126.7000 218.8200 127.2490 2     LEF Description:   ENCLOSURE BELOW   0.010000 0.060000 ;
601	0x7fd763036650	{216.87 129.51 217.13 129.77}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net u_core_u_ctx_bank_ctx_snapshot_q[1][nfast_hit_packed][46] Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 216.8600 129.2310 217.1400 129.7800 2     LEF Description:   ENCLOSURE BELOW   0.010000 0.060000 ;
602	0x7fd763036620	{216.87 127.27 217.13 127.53}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net u_core_u_ctx_bank_ctx_snapshot_q[1][nfast_hit_packed][46] Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 216.8600 127.2600 217.1400 127.8090 2     LEF Description:   ENCLOSURE BELOW   0.010000 0.060000 ;
603	0x7fd7630365f0	{216.87 125.59 217.13 125.85}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net u_core_n_64982 Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 216.8600 125.5800 217.1400 126.0750 2     LEF Description:   ENCLOSURE BELOW   0.010000 0.060000 ;
604	0x7fd763036560	{216.31 130.07 216.57 130.33}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net FE_OFN59_FE_DBTN0_u_core_rst_sys_drain_n Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 216.3000 130.0600 216.5800 130.3400 2     LEF Description:   ENCLOSURE BELOW   0.010000 0.060000 ;
