term,direction,layer,purpose,llx,lly,urx,ury,cx,cy
I183|GNDO_P_7,inputOutput,MET5,pin,1934.070000,2666.015000,1934.570000,2700.015000,1934.320000,2683.015000
I183|GNDO_P_7,inputOutput,METTPL,pin,1934.070000,2666.015000,1934.570000,2700.015000,1934.320000,2683.015000
I183|PSUB_N_8,inputOutput,METTPL,pin,1840.070000,2547.155000,1840.570000,2555.395000,1840.320000,2551.275000
I183|PSUB_N_8,inputOutput,MET4,pin,1923.570000,2702.015000,1924.070000,2710.155000,1923.820000,2706.085000
I183|PSUB_N_8,inputOutput,MET4,pin,1923.570000,2547.155000,1924.070000,2555.895000,1923.820000,2551.525000
I183|PSUB_N_8,inputOutput,MET5,pin,1923.570000,2702.015000,1924.070000,2710.155000,1923.820000,2706.085000
I183|PSUB_N_8,inputOutput,MET5,pin,1923.570000,2547.155000,1924.070000,2555.895000,1923.820000,2551.525000
I183|PSUB_N_8,inputOutput,MET4,pin,1840.070000,2702.015000,1840.570000,2710.155000,1840.320000,2706.085000
I183|PSUB_N_8,inputOutput,MET4,pin,1840.070000,2547.155000,1840.570000,2555.895000,1840.320000,2551.525000
I183|PSUB_N_8,inputOutput,MET5,pin,1840.070000,2702.015000,1840.570000,2710.155000,1840.320000,2706.085000
I183|PSUB_N_8,inputOutput,MET5,pin,1840.070000,2547.155000,1840.570000,2555.895000,1840.320000,2551.525000
I183|PSUB_N_8,inputOutput,METTPL,pin,1923.570000,2702.755000,1924.070000,2710.155000,1923.820000,2706.455000
I183|PSUB_N_8,inputOutput,METTPL,pin,1840.070000,2702.755000,1840.570000,2710.155000,1840.320000,2706.455000
I183|PSUB_N_8,inputOutput,METTPL,pin,1923.570000,2547.155000,1924.070000,2555.395000,1923.820000,2551.275000
I183|PSUB_N_8,inputOutput,METTPL,pin,1840.070000,2547.155000,1840.570000,2555.395000,1840.320000,2551.275000
I183|PSUB_PSUB_N_8,inputOutput,METTPL,pin,1923.570000,2547.155000,1924.070000,2555.395000,1923.820000,2551.275000
I183|PSUB_PSUB_PSUB_N_8,inputOutput,METTPL,pin,1840.070000,2702.755000,1840.570000,2710.155000,1840.320000,2706.455000
I183|PSUB_PSUB_PSUB_PSUB_N_8,inputOutput,METTPL,pin,1923.570000,2702.755000,1924.070000,2710.155000,1923.820000,2706.455000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_N_8,inputOutput,MET5,pin,1840.070000,2547.155000,1840.570000,2555.895000,1840.320000,2551.525000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_N_8,inputOutput,MET5,pin,1840.070000,2702.015000,1840.570000,2710.155000,1840.320000,2706.085000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_N_8,inputOutput,MET4,pin,1840.070000,2547.155000,1840.570000,2555.895000,1840.320000,2551.525000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_N_8,inputOutput,MET4,pin,1840.070000,2702.015000,1840.570000,2710.155000,1840.320000,2706.085000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_N_8,inputOutput,MET5,pin,1923.570000,2547.155000,1924.070000,2555.895000,1923.820000,2551.525000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_N_8,inputOutput,MET5,pin,1923.570000,2702.015000,1924.070000,2710.155000,1923.820000,2706.085000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_N_8,inputOutput,MET4,pin,1923.570000,2547.155000,1924.070000,2555.895000,1923.820000,2551.525000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_N_8,inputOutput,MET4,pin,1923.570000,2702.015000,1924.070000,2710.155000,1923.820000,2706.085000
I183|VDDO_N_8,inputOutput,MET4,pin,1923.570000,2557.895000,1924.070000,2589.895000,1923.820000,2573.895000
I183|VDDO_N_8,inputOutput,MET5,pin,1923.570000,2557.895000,1924.070000,2589.895000,1923.820000,2573.895000
I183|VDDO_N_8,inputOutput,METTPL,pin,1923.570000,2557.895000,1924.070000,2589.895000,1923.820000,2573.895000
I183|VDDO_N_8,inputOutput,MET4,pin,1840.070000,2557.895000,1840.570000,2589.895000,1840.320000,2573.895000
I183|VDDO_N_8,inputOutput,MET5,pin,1840.070000,2557.895000,1840.570000,2589.895000,1840.320000,2573.895000
I183|VDDO_N_8,inputOutput,METTPL,pin,1840.070000,2557.895000,1840.570000,2589.895000,1840.320000,2573.895000
I183|GNDO_N_8,inputOutput,MET4,pin,1923.570000,2666.015000,1924.070000,2700.015000,1923.820000,2683.015000
I183|GNDO_N_8,inputOutput,MET5,pin,1923.570000,2666.015000,1924.070000,2700.015000,1923.820000,2683.015000
I183|GNDO_N_8,inputOutput,METTPL,pin,1923.570000,2666.015000,1924.070000,2700.015000,1923.820000,2683.015000
I183|GNDO_N_8,inputOutput,MET4,pin,1840.070000,2666.015000,1840.570000,2700.015000,1840.320000,2683.015000
I183|GNDO_N_8,inputOutput,MET5,pin,1840.070000,2666.015000,1840.570000,2700.015000,1840.320000,2683.015000
I183|GNDO_N_8,inputOutput,METTPL,pin,1840.070000,2666.015000,1840.570000,2700.015000,1840.320000,2683.015000
I183|PSUB_P_8,inputOutput,METTPL,pin,1746.070000,2547.155000,1746.570000,2555.395000,1746.320000,2551.275000
I183|PSUB_P_8,inputOutput,MET4,pin,1829.570000,2702.015000,1830.070000,2710.155000,1829.820000,2706.085000
I183|PSUB_P_8,inputOutput,MET4,pin,1829.570000,2547.155000,1830.070000,2555.895000,1829.820000,2551.525000
I183|PSUB_P_8,inputOutput,MET5,pin,1829.570000,2702.015000,1830.070000,2710.155000,1829.820000,2706.085000
I183|PSUB_P_8,inputOutput,MET5,pin,1829.570000,2547.155000,1830.070000,2555.895000,1829.820000,2551.525000
I183|PSUB_P_8,inputOutput,MET4,pin,1746.070000,2702.015000,1746.570000,2710.155000,1746.320000,2706.085000
I183|PSUB_P_8,inputOutput,MET4,pin,1746.070000,2547.155000,1746.570000,2555.895000,1746.320000,2551.525000
I183|PSUB_P_8,inputOutput,MET5,pin,1746.070000,2702.015000,1746.570000,2710.155000,1746.320000,2706.085000
I183|PSUB_P_8,inputOutput,MET5,pin,1746.070000,2547.155000,1746.570000,2555.895000,1746.320000,2551.525000
I183|PSUB_P_8,inputOutput,METTPL,pin,1829.570000,2702.755000,1830.070000,2710.155000,1829.820000,2706.455000
I183|PSUB_P_8,inputOutput,METTPL,pin,1746.070000,2702.755000,1746.570000,2710.155000,1746.320000,2706.455000
I183|PSUB_P_8,inputOutput,METTPL,pin,1829.570000,2547.155000,1830.070000,2555.395000,1829.820000,2551.275000
I183|PSUB_P_8,inputOutput,METTPL,pin,1746.070000,2547.155000,1746.570000,2555.395000,1746.320000,2551.275000
I183|PSUB_PSUB_P_8,inputOutput,METTPL,pin,1829.570000,2547.155000,1830.070000,2555.395000,1829.820000,2551.275000
I183|PSUB_PSUB_PSUB_P_8,inputOutput,METTPL,pin,1746.070000,2702.755000,1746.570000,2710.155000,1746.320000,2706.455000
I183|PSUB_PSUB_PSUB_PSUB_P_8,inputOutput,METTPL,pin,1829.570000,2702.755000,1830.070000,2710.155000,1829.820000,2706.455000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_P_8,inputOutput,MET5,pin,1746.070000,2547.155000,1746.570000,2555.895000,1746.320000,2551.525000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_P_8,inputOutput,MET5,pin,1746.070000,2702.015000,1746.570000,2710.155000,1746.320000,2706.085000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_P_8,inputOutput,MET4,pin,1746.070000,2547.155000,1746.570000,2555.895000,1746.320000,2551.525000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_P_8,inputOutput,MET4,pin,1746.070000,2702.015000,1746.570000,2710.155000,1746.320000,2706.085000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_P_8,inputOutput,MET5,pin,1829.570000,2547.155000,1830.070000,2555.895000,1829.820000,2551.525000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_P_8,inputOutput,MET5,pin,1829.570000,2702.015000,1830.070000,2710.155000,1829.820000,2706.085000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_P_8,inputOutput,MET4,pin,1829.570000,2547.155000,1830.070000,2555.895000,1829.820000,2551.525000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_P_8,inputOutput,MET4,pin,1829.570000,2702.015000,1830.070000,2710.155000,1829.820000,2706.085000
I183|VDDO_P_8,inputOutput,MET4,pin,1829.570000,2557.895000,1830.070000,2589.895000,1829.820000,2573.895000
I183|VDDO_P_8,inputOutput,MET5,pin,1829.570000,2557.895000,1830.070000,2589.895000,1829.820000,2573.895000
I183|VDDO_P_8,inputOutput,METTPL,pin,1829.570000,2557.895000,1830.070000,2589.895000,1829.820000,2573.895000
I183|VDDO_P_8,inputOutput,MET4,pin,1746.070000,2557.895000,1746.570000,2589.895000,1746.320000,2573.895000
I183|VDDO_P_8,inputOutput,MET5,pin,1746.070000,2557.895000,1746.570000,2589.895000,1746.320000,2573.895000
I183|VDDO_P_8,inputOutput,METTPL,pin,1746.070000,2557.895000,1746.570000,2589.895000,1746.320000,2573.895000
I183|GNDO_P_8,inputOutput,MET4,pin,1829.570000,2666.015000,1830.070000,2700.015000,1829.820000,2683.015000
I183|GNDO_P_8,inputOutput,MET5,pin,1829.570000,2666.015000,1830.070000,2700.015000,1829.820000,2683.015000
I183|GNDO_P_8,inputOutput,METTPL,pin,1829.570000,2666.015000,1830.070000,2700.015000,1829.820000,2683.015000
I183|GNDO_P_8,inputOutput,MET4,pin,1746.070000,2666.015000,1746.570000,2700.015000,1746.320000,2683.015000
I183|GNDO_P_8,inputOutput,MET5,pin,1746.070000,2666.015000,1746.570000,2700.015000,1746.320000,2683.015000
I183|GNDO_P_8,inputOutput,METTPL,pin,1746.070000,2666.015000,1746.570000,2700.015000,1746.320000,2683.015000
I183|PSUB_N_9,inputOutput,METTPL,pin,1652.070000,2547.155000,1652.570000,2555.395000,1652.320000,2551.275000
I183|PSUB_N_9,inputOutput,MET4,pin,1735.570000,2702.015000,1736.070000,2710.155000,1735.820000,2706.085000
I183|PSUB_N_9,inputOutput,MET4,pin,1735.570000,2547.155000,1736.070000,2555.895000,1735.820000,2551.525000
I183|PSUB_N_9,inputOutput,MET5,pin,1735.570000,2702.015000,1736.070000,2710.155000,1735.820000,2706.085000
I183|PSUB_N_9,inputOutput,MET5,pin,1735.570000,2547.155000,1736.070000,2555.895000,1735.820000,2551.525000
I183|PSUB_N_9,inputOutput,MET4,pin,1652.070000,2702.015000,1652.570000,2710.155000,1652.320000,2706.085000
I183|PSUB_N_9,inputOutput,MET4,pin,1652.070000,2547.155000,1652.570000,2555.895000,1652.320000,2551.525000
I183|PSUB_N_9,inputOutput,MET5,pin,1652.070000,2702.015000,1652.570000,2710.155000,1652.320000,2706.085000
I183|PSUB_N_9,inputOutput,MET5,pin,1652.070000,2547.155000,1652.570000,2555.895000,1652.320000,2551.525000
I183|PSUB_N_9,inputOutput,METTPL,pin,1735.570000,2702.755000,1736.070000,2710.155000,1735.820000,2706.455000
I183|PSUB_N_9,inputOutput,METTPL,pin,1652.070000,2702.755000,1652.570000,2710.155000,1652.320000,2706.455000
I183|PSUB_N_9,inputOutput,METTPL,pin,1735.570000,2547.155000,1736.070000,2555.395000,1735.820000,2551.275000
I183|PSUB_N_9,inputOutput,METTPL,pin,1652.070000,2547.155000,1652.570000,2555.395000,1652.320000,2551.275000
I183|PSUB_PSUB_N_9,inputOutput,METTPL,pin,1735.570000,2547.155000,1736.070000,2555.395000,1735.820000,2551.275000
I183|PSUB_PSUB_PSUB_N_9,inputOutput,METTPL,pin,1652.070000,2702.755000,1652.570000,2710.155000,1652.320000,2706.455000
I183|PSUB_PSUB_PSUB_PSUB_N_9,inputOutput,METTPL,pin,1735.570000,2702.755000,1736.070000,2710.155000,1735.820000,2706.455000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_N_9,inputOutput,MET5,pin,1652.070000,2547.155000,1652.570000,2555.895000,1652.320000,2551.525000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_N_9,inputOutput,MET5,pin,1652.070000,2702.015000,1652.570000,2710.155000,1652.320000,2706.085000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_N_9,inputOutput,MET4,pin,1652.070000,2547.155000,1652.570000,2555.895000,1652.320000,2551.525000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_N_9,inputOutput,MET4,pin,1652.070000,2702.015000,1652.570000,2710.155000,1652.320000,2706.085000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_N_9,inputOutput,MET5,pin,1735.570000,2547.155000,1736.070000,2555.895000,1735.820000,2551.525000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_N_9,inputOutput,MET5,pin,1735.570000,2702.015000,1736.070000,2710.155000,1735.820000,2706.085000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_N_9,inputOutput,MET4,pin,1735.570000,2547.155000,1736.070000,2555.895000,1735.820000,2551.525000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_N_9,inputOutput,MET4,pin,1735.570000,2702.015000,1736.070000,2710.155000,1735.820000,2706.085000
I183|VDDO_N_9,inputOutput,MET4,pin,1735.570000,2557.895000,1736.070000,2589.895000,1735.820000,2573.895000
I183|VDDO_N_9,inputOutput,MET5,pin,1735.570000,2557.895000,1736.070000,2589.895000,1735.820000,2573.895000
I183|VDDO_N_9,inputOutput,METTPL,pin,1735.570000,2557.895000,1736.070000,2589.895000,1735.820000,2573.895000
I183|VDDO_N_9,inputOutput,MET4,pin,1652.070000,2557.895000,1652.570000,2589.895000,1652.320000,2573.895000
I183|VDDO_N_9,inputOutput,MET5,pin,1652.070000,2557.895000,1652.570000,2589.895000,1652.320000,2573.895000
I183|VDDO_N_9,inputOutput,METTPL,pin,1652.070000,2557.895000,1652.570000,2589.895000,1652.320000,2573.895000
I183|GNDO_N_9,inputOutput,MET4,pin,1735.570000,2666.015000,1736.070000,2700.015000,1735.820000,2683.015000
I183|GNDO_N_9,inputOutput,MET5,pin,1735.570000,2666.015000,1736.070000,2700.015000,1735.820000,2683.015000
I183|GNDO_N_9,inputOutput,METTPL,pin,1735.570000,2666.015000,1736.070000,2700.015000,1735.820000,2683.015000
I183|GNDO_N_9,inputOutput,MET4,pin,1652.070000,2666.015000,1652.570000,2700.015000,1652.320000,2683.015000
I183|GNDO_N_9,inputOutput,MET5,pin,1652.070000,2666.015000,1652.570000,2700.015000,1652.320000,2683.015000
I183|GNDO_N_9,inputOutput,METTPL,pin,1652.070000,2666.015000,1652.570000,2700.015000,1652.320000,2683.015000
I183|PSUB_P_9,inputOutput,METTPL,pin,1558.070000,2547.155000,1558.570000,2555.395000,1558.320000,2551.275000
I183|PSUB_P_9,inputOutput,MET4,pin,1641.570000,2702.015000,1642.070000,2710.155000,1641.820000,2706.085000
I183|PSUB_P_9,inputOutput,MET4,pin,1641.570000,2547.155000,1642.070000,2555.895000,1641.820000,2551.525000
I183|PSUB_P_9,inputOutput,MET5,pin,1641.570000,2702.015000,1642.070000,2710.155000,1641.820000,2706.085000
I183|PSUB_P_9,inputOutput,MET5,pin,1641.570000,2547.155000,1642.070000,2555.895000,1641.820000,2551.525000
I183|PSUB_P_9,inputOutput,MET4,pin,1558.070000,2702.015000,1558.570000,2710.155000,1558.320000,2706.085000
I183|PSUB_P_9,inputOutput,MET4,pin,1558.070000,2547.155000,1558.570000,2555.895000,1558.320000,2551.525000
I183|PSUB_P_9,inputOutput,MET5,pin,1558.070000,2702.015000,1558.570000,2710.155000,1558.320000,2706.085000
I183|PSUB_P_9,inputOutput,MET5,pin,1558.070000,2547.155000,1558.570000,2555.895000,1558.320000,2551.525000
I183|PSUB_P_9,inputOutput,METTPL,pin,1641.570000,2702.755000,1642.070000,2710.155000,1641.820000,2706.455000
I183|PSUB_P_9,inputOutput,METTPL,pin,1558.070000,2702.755000,1558.570000,2710.155000,1558.320000,2706.455000
I183|PSUB_P_9,inputOutput,METTPL,pin,1641.570000,2547.155000,1642.070000,2555.395000,1641.820000,2551.275000
I183|PSUB_P_9,inputOutput,METTPL,pin,1558.070000,2547.155000,1558.570000,2555.395000,1558.320000,2551.275000
I183|PSUB_PSUB_P_9,inputOutput,METTPL,pin,1641.570000,2547.155000,1642.070000,2555.395000,1641.820000,2551.275000
I183|PSUB_PSUB_PSUB_P_9,inputOutput,METTPL,pin,1558.070000,2702.755000,1558.570000,2710.155000,1558.320000,2706.455000
I183|PSUB_PSUB_PSUB_PSUB_P_9,inputOutput,METTPL,pin,1641.570000,2702.755000,1642.070000,2710.155000,1641.820000,2706.455000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_P_9,inputOutput,MET5,pin,1558.070000,2547.155000,1558.570000,2555.895000,1558.320000,2551.525000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_P_9,inputOutput,MET5,pin,1558.070000,2702.015000,1558.570000,2710.155000,1558.320000,2706.085000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_P_9,inputOutput,MET4,pin,1558.070000,2547.155000,1558.570000,2555.895000,1558.320000,2551.525000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_P_9,inputOutput,MET4,pin,1558.070000,2702.015000,1558.570000,2710.155000,1558.320000,2706.085000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_P_9,inputOutput,MET5,pin,1641.570000,2547.155000,1642.070000,2555.895000,1641.820000,2551.525000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_P_9,inputOutput,MET5,pin,1641.570000,2702.015000,1642.070000,2710.155000,1641.820000,2706.085000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_P_9,inputOutput,MET4,pin,1641.570000,2547.155000,1642.070000,2555.895000,1641.820000,2551.525000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_P_9,inputOutput,MET4,pin,1641.570000,2702.015000,1642.070000,2710.155000,1641.820000,2706.085000
I183|VDDO_P_9,inputOutput,MET4,pin,1641.570000,2557.895000,1642.070000,2589.895000,1641.820000,2573.895000
I183|VDDO_P_9,inputOutput,MET5,pin,1641.570000,2557.895000,1642.070000,2589.895000,1641.820000,2573.895000
I183|VDDO_P_9,inputOutput,METTPL,pin,1641.570000,2557.895000,1642.070000,2589.895000,1641.820000,2573.895000
I183|VDDO_P_9,inputOutput,MET4,pin,1558.070000,2557.895000,1558.570000,2589.895000,1558.320000,2573.895000
I183|VDDO_P_9,inputOutput,MET5,pin,1558.070000,2557.895000,1558.570000,2589.895000,1558.320000,2573.895000
I183|VDDO_P_9,inputOutput,METTPL,pin,1558.070000,2557.895000,1558.570000,2589.895000,1558.320000,2573.895000
I183|GNDO_P_9,inputOutput,MET4,pin,1641.570000,2666.015000,1642.070000,2700.015000,1641.820000,2683.015000
I183|GNDO_P_9,inputOutput,MET5,pin,1641.570000,2666.015000,1642.070000,2700.015000,1641.820000,2683.015000
I183|GNDO_P_9,inputOutput,METTPL,pin,1641.570000,2666.015000,1642.070000,2700.015000,1641.820000,2683.015000
I183|GNDO_P_9,inputOutput,MET4,pin,1558.070000,2666.015000,1558.570000,2700.015000,1558.320000,2683.015000
I183|GNDO_P_9,inputOutput,MET5,pin,1558.070000,2666.015000,1558.570000,2700.015000,1558.320000,2683.015000
I183|GNDO_P_9,inputOutput,METTPL,pin,1558.070000,2666.015000,1558.570000,2700.015000,1558.320000,2683.015000
I183|PSUB_N_10,inputOutput,METTPL,pin,1464.070000,2547.155000,1464.570000,2555.395000,1464.320000,2551.275000
I183|PSUB_N_10,inputOutput,MET4,pin,1547.570000,2702.015000,1548.070000,2710.155000,1547.820000,2706.085000
I183|PSUB_N_10,inputOutput,MET4,pin,1547.570000,2547.155000,1548.070000,2555.895000,1547.820000,2551.525000
I183|PSUB_N_10,inputOutput,MET5,pin,1547.570000,2702.015000,1548.070000,2710.155000,1547.820000,2706.085000
I183|PSUB_N_10,inputOutput,MET5,pin,1547.570000,2547.155000,1548.070000,2555.895000,1547.820000,2551.525000
I183|PSUB_N_10,inputOutput,MET4,pin,1464.070000,2702.015000,1464.570000,2710.155000,1464.320000,2706.085000
I183|PSUB_N_10,inputOutput,MET4,pin,1464.070000,2547.155000,1464.570000,2555.895000,1464.320000,2551.525000
I183|PSUB_N_10,inputOutput,MET5,pin,1464.070000,2702.015000,1464.570000,2710.155000,1464.320000,2706.085000
I183|PSUB_N_10,inputOutput,MET5,pin,1464.070000,2547.155000,1464.570000,2555.895000,1464.320000,2551.525000
I183|PSUB_N_10,inputOutput,METTPL,pin,1547.570000,2702.755000,1548.070000,2710.155000,1547.820000,2706.455000
I183|PSUB_N_10,inputOutput,METTPL,pin,1464.070000,2702.755000,1464.570000,2710.155000,1464.320000,2706.455000
I183|PSUB_N_10,inputOutput,METTPL,pin,1547.570000,2547.155000,1548.070000,2555.395000,1547.820000,2551.275000
I183|PSUB_N_10,inputOutput,METTPL,pin,1464.070000,2547.155000,1464.570000,2555.395000,1464.320000,2551.275000
I183|PSUB_PSUB_N_10,inputOutput,METTPL,pin,1547.570000,2547.155000,1548.070000,2555.395000,1547.820000,2551.275000
I183|PSUB_PSUB_PSUB_N_10,inputOutput,METTPL,pin,1464.070000,2702.755000,1464.570000,2710.155000,1464.320000,2706.455000
I183|PSUB_PSUB_PSUB_PSUB_N_10,inputOutput,METTPL,pin,1547.570000,2702.755000,1548.070000,2710.155000,1547.820000,2706.455000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_N_10,inputOutput,MET5,pin,1464.070000,2547.155000,1464.570000,2555.895000,1464.320000,2551.525000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_N_10,inputOutput,MET5,pin,1464.070000,2702.015000,1464.570000,2710.155000,1464.320000,2706.085000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_N_10,inputOutput,MET4,pin,1464.070000,2547.155000,1464.570000,2555.895000,1464.320000,2551.525000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_N_10,inputOutput,MET4,pin,1464.070000,2702.015000,1464.570000,2710.155000,1464.320000,2706.085000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_N_10,inputOutput,MET5,pin,1547.570000,2547.155000,1548.070000,2555.895000,1547.820000,2551.525000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_N_10,inputOutput,MET5,pin,1547.570000,2702.015000,1548.070000,2710.155000,1547.820000,2706.085000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_N_10,inputOutput,MET4,pin,1547.570000,2547.155000,1548.070000,2555.895000,1547.820000,2551.525000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_N_10,inputOutput,MET4,pin,1547.570000,2702.015000,1548.070000,2710.155000,1547.820000,2706.085000
I183|VDDO_N_10,inputOutput,MET4,pin,1547.570000,2557.895000,1548.070000,2589.895000,1547.820000,2573.895000
I183|VDDO_N_10,inputOutput,MET5,pin,1547.570000,2557.895000,1548.070000,2589.895000,1547.820000,2573.895000
I183|VDDO_N_10,inputOutput,METTPL,pin,1547.570000,2557.895000,1548.070000,2589.895000,1547.820000,2573.895000
I183|VDDO_N_10,inputOutput,MET4,pin,1464.070000,2557.895000,1464.570000,2589.895000,1464.320000,2573.895000
I183|VDDO_N_10,inputOutput,MET5,pin,1464.070000,2557.895000,1464.570000,2589.895000,1464.320000,2573.895000
I183|VDDO_N_10,inputOutput,METTPL,pin,1464.070000,2557.895000,1464.570000,2589.895000,1464.320000,2573.895000
I183|GNDO_N_10,inputOutput,MET4,pin,1547.570000,2666.015000,1548.070000,2700.015000,1547.820000,2683.015000
I183|GNDO_N_10,inputOutput,MET5,pin,1547.570000,2666.015000,1548.070000,2700.015000,1547.820000,2683.015000
I183|GNDO_N_10,inputOutput,METTPL,pin,1547.570000,2666.015000,1548.070000,2700.015000,1547.820000,2683.015000
I183|GNDO_N_10,inputOutput,MET4,pin,1464.070000,2666.015000,1464.570000,2700.015000,1464.320000,2683.015000
I183|GNDO_N_10,inputOutput,MET5,pin,1464.070000,2666.015000,1464.570000,2700.015000,1464.320000,2683.015000
I183|GNDO_N_10,inputOutput,METTPL,pin,1464.070000,2666.015000,1464.570000,2700.015000,1464.320000,2683.015000
I183|PSUB_P_10,inputOutput,METTPL,pin,1370.070000,2547.155000,1370.570000,2555.395000,1370.320000,2551.275000
I183|PSUB_P_10,inputOutput,MET4,pin,1453.570000,2702.015000,1454.070000,2710.155000,1453.820000,2706.085000
I183|PSUB_P_10,inputOutput,MET4,pin,1453.570000,2547.155000,1454.070000,2555.895000,1453.820000,2551.525000
I183|PSUB_P_10,inputOutput,MET5,pin,1453.570000,2702.015000,1454.070000,2710.155000,1453.820000,2706.085000
