inst,master_lib,master_cell,master_view,orient,term,direction,net,layer,purpose,master_llx,master_lly,master_urx,master_ury,top_llx,top_lly,top_urx,top_ury,top_cx,top_cy,norm_top_llx,norm_top_lly,norm_top_urx,norm_top_ury,norm_top_cx,norm_top_cy,nearest_inst_side
M182,SPADMIC,matrice4,layout,,Yz<8>,inputOutput,,MET2,pin,1940.085000,224.075000,1940.365000,224.355000,2017.150000,856.115000,2017.430000,856.395000,2017.290000,856.255000,2017.390000,1143.830000,2017.670000,1144.110000,2017.530000,1143.970000,RIGHT
M182,SPADMIC,matrice4,layout,,Y<9>,inputOutput,,MET2,pin,1940.085000,249.635000,1940.365000,249.915000,2017.150000,881.675000,2017.430000,881.955000,2017.290000,881.815000,2017.390000,1169.390000,2017.670000,1169.670000,2017.530000,1169.530000,RIGHT
M182,SPADMIC,matrice4,layout,,Y<8>,inputOutput,,MET2,pin,1940.085000,224.635000,1940.365000,224.915000,2017.150000,856.675000,2017.430000,856.955000,2017.290000,856.815000,2017.390000,1144.390000,2017.670000,1144.670000,2017.530000,1144.530000,RIGHT
M182,SPADMIC,matrice4,layout,,Yz<7>,inputOutput,,MET2,pin,1940.085000,199.075000,1940.365000,199.355000,2017.150000,831.115000,2017.430000,831.395000,2017.290000,831.255000,2017.390000,1118.830000,2017.670000,1119.110000,2017.530000,1118.970000,RIGHT
M182,SPADMIC,matrice4,layout,,Yz<6>,inputOutput,,MET2,pin,1940.085000,174.075000,1940.365000,174.355000,2017.150000,806.115000,2017.430000,806.395000,2017.290000,806.255000,2017.390000,1093.830000,2017.670000,1094.110000,2017.530000,1093.970000,RIGHT
M182,SPADMIC,matrice4,layout,,Y<7>,inputOutput,,MET2,pin,1940.085000,199.635000,1940.365000,199.915000,2017.150000,831.675000,2017.430000,831.955000,2017.290000,831.815000,2017.390000,1119.390000,2017.670000,1119.670000,2017.530000,1119.530000,RIGHT
M182,SPADMIC,matrice4,layout,,Y<6>,inputOutput,,MET2,pin,1940.085000,174.635000,1940.365000,174.915000,2017.150000,806.675000,2017.430000,806.955000,2017.290000,806.815000,2017.390000,1094.390000,2017.670000,1094.670000,2017.530000,1094.530000,RIGHT
M182,SPADMIC,matrice4,layout,,Yz<5>,inputOutput,,MET2,pin,1940.085000,149.075000,1940.365000,149.355000,2017.150000,781.115000,2017.430000,781.395000,2017.290000,781.255000,2017.390000,1068.830000,2017.670000,1069.110000,2017.530000,1068.970000,RIGHT
M182,SPADMIC,matrice4,layout,,Yz<4>,inputOutput,,MET2,pin,1940.085000,124.075000,1940.365000,124.355000,2017.150000,756.115000,2017.430000,756.395000,2017.290000,756.255000,2017.390000,1043.830000,2017.670000,1044.110000,2017.530000,1043.970000,RIGHT
M182,SPADMIC,matrice4,layout,,Y<5>,inputOutput,,MET2,pin,1940.085000,149.635000,1940.365000,149.915000,2017.150000,781.675000,2017.430000,781.955000,2017.290000,781.815000,2017.390000,1069.390000,2017.670000,1069.670000,2017.530000,1069.530000,RIGHT
M182,SPADMIC,matrice4,layout,,Y<4>,inputOutput,,MET2,pin,1940.085000,124.635000,1940.365000,124.915000,2017.150000,756.675000,2017.430000,756.955000,2017.290000,756.815000,2017.390000,1044.390000,2017.670000,1044.670000,2017.530000,1044.530000,RIGHT
M182,SPADMIC,matrice4,layout,,Yz<3>,inputOutput,,MET2,pin,1940.085000,99.075000,1940.365000,99.355000,2017.150000,731.115000,2017.430000,731.395000,2017.290000,731.255000,2017.390000,1018.830000,2017.670000,1019.110000,2017.530000,1018.970000,RIGHT
M182,SPADMIC,matrice4,layout,,Yz<2>,inputOutput,,MET2,pin,1940.085000,74.075000,1940.365000,74.355000,2017.150000,706.115000,2017.430000,706.395000,2017.290000,706.255000,2017.390000,993.830000,2017.670000,994.110000,2017.530000,993.970000,RIGHT
M182,SPADMIC,matrice4,layout,,Bz<62>,inputOutput,,MET2,pin,1940.105000,675.195000,1940.385000,675.475000,2017.170000,1307.235000,2017.450000,1307.515000,2017.310000,1307.375000,2017.410000,1594.950000,2017.690000,1595.230000,2017.550000,1595.090000,RIGHT
M182,SPADMIC,matrice4,layout,,B<62>,inputOutput,,MET2,pin,1940.105000,675.755000,1940.385000,676.035000,2017.170000,1307.795000,2017.450000,1308.075000,2017.310000,1307.935000,2017.410000,1595.510000,2017.690000,1595.790000,2017.550000,1595.650000,RIGHT
M182,SPADMIC,matrice4,layout,,Bz<61>,inputOutput,,MET2,pin,1940.105000,625.195000,1940.385000,625.475000,2017.170000,1257.235000,2017.450000,1257.515000,2017.310000,1257.375000,2017.410000,1544.950000,2017.690000,1545.230000,2017.550000,1545.090000,RIGHT
M182,SPADMIC,matrice4,layout,,B<61>,inputOutput,,MET2,pin,1940.105000,625.755000,1940.385000,626.035000,2017.170000,1257.795000,2017.450000,1258.075000,2017.310000,1257.935000,2017.410000,1545.510000,2017.690000,1545.790000,2017.550000,1545.650000,RIGHT
M182,SPADMIC,matrice4,layout,,Bz<60>,inputOutput,,MET2,pin,1940.105000,575.195000,1940.385000,575.475000,2017.170000,1207.235000,2017.450000,1207.515000,2017.310000,1207.375000,2017.410000,1494.950000,2017.690000,1495.230000,2017.550000,1495.090000,RIGHT
M182,SPADMIC,matrice4,layout,,B<60>,inputOutput,,MET2,pin,1940.105000,575.755000,1940.385000,576.035000,2017.170000,1207.795000,2017.450000,1208.075000,2017.310000,1207.935000,2017.410000,1495.510000,2017.690000,1495.790000,2017.550000,1495.650000,RIGHT
M182,SPADMIC,matrice4,layout,,Bz<59>,inputOutput,,MET2,pin,1940.105000,525.195000,1940.385000,525.475000,2017.170000,1157.235000,2017.450000,1157.515000,2017.310000,1157.375000,2017.410000,1444.950000,2017.690000,1445.230000,2017.550000,1445.090000,RIGHT
M182,SPADMIC,matrice4,layout,,B<59>,inputOutput,,MET2,pin,1940.105000,525.755000,1940.385000,526.035000,2017.170000,1157.795000,2017.450000,1158.075000,2017.310000,1157.935000,2017.410000,1445.510000,2017.690000,1445.790000,2017.550000,1445.650000,RIGHT
M182,SPADMIC,matrice4,layout,,Bz<58>,inputOutput,,MET2,pin,1940.105000,475.195000,1940.385000,475.475000,2017.170000,1107.235000,2017.450000,1107.515000,2017.310000,1107.375000,2017.410000,1394.950000,2017.690000,1395.230000,2017.550000,1395.090000,RIGHT
M182,SPADMIC,matrice4,layout,,B<58>,inputOutput,,MET2,pin,1940.105000,475.755000,1940.385000,476.035000,2017.170000,1107.795000,2017.450000,1108.075000,2017.310000,1107.935000,2017.410000,1395.510000,2017.690000,1395.790000,2017.550000,1395.650000,RIGHT
M182,SPADMIC,matrice4,layout,,Bz<57>,inputOutput,,MET2,pin,1940.105000,425.195000,1940.385000,425.475000,2017.170000,1057.235000,2017.450000,1057.515000,2017.310000,1057.375000,2017.410000,1344.950000,2017.690000,1345.230000,2017.550000,1345.090000,RIGHT
M182,SPADMIC,matrice4,layout,,B<57>,inputOutput,,MET2,pin,1940.105000,425.755000,1940.385000,426.035000,2017.170000,1057.795000,2017.450000,1058.075000,2017.310000,1057.935000,2017.410000,1345.510000,2017.690000,1345.790000,2017.550000,1345.650000,RIGHT
M182,SPADMIC,matrice4,layout,,Bz<56>,inputOutput,,MET2,pin,1940.105000,375.195000,1940.385000,375.475000,2017.170000,1007.235000,2017.450000,1007.515000,2017.310000,1007.375000,2017.410000,1294.950000,2017.690000,1295.230000,2017.550000,1295.090000,RIGHT
M182,SPADMIC,matrice4,layout,,B<56>,inputOutput,,MET2,pin,1940.105000,375.755000,1940.385000,376.035000,2017.170000,1007.795000,2017.450000,1008.075000,2017.310000,1007.935000,2017.410000,1295.510000,2017.690000,1295.790000,2017.550000,1295.650000,RIGHT
M182,SPADMIC,matrice4,layout,,Din<32>,inputOutput,,MET3,pin,1419.935000,-65.855000,1420.215000,-65.575000,1497.000000,566.185000,1497.280000,566.465000,1497.140000,566.325000,1497.240000,853.900000,1497.520000,854.180000,1497.380000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<31>,inputOutput,,MET3,pin,1377.195000,-65.855000,1377.475000,-65.575000,1454.260000,566.185000,1454.540000,566.465000,1454.400000,566.325000,1454.500000,853.900000,1454.780000,854.180000,1454.640000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<31>,inputOutput,,MET3,pin,1376.635000,-65.855000,1376.915000,-65.575000,1453.700000,566.185000,1453.980000,566.465000,1453.840000,566.325000,1453.940000,853.900000,1454.220000,854.180000,1454.080000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<30>,inputOutput,,MET3,pin,1333.895000,-65.855000,1334.175000,-65.575000,1410.960000,566.185000,1411.240000,566.465000,1411.100000,566.325000,1411.200000,853.900000,1411.480000,854.180000,1411.340000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<30>,inputOutput,,MET3,pin,1333.335000,-65.855000,1333.615000,-65.575000,1410.400000,566.185000,1410.680000,566.465000,1410.540000,566.325000,1410.640000,853.900000,1410.920000,854.180000,1410.780000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<29>,inputOutput,,MET3,pin,1290.595000,-65.855000,1290.875000,-65.575000,1367.660000,566.185000,1367.940000,566.465000,1367.800000,566.325000,1367.900000,853.900000,1368.180000,854.180000,1368.040000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<29>,inputOutput,,MET3,pin,1290.035000,-65.855000,1290.315000,-65.575000,1367.100000,566.185000,1367.380000,566.465000,1367.240000,566.325000,1367.340000,853.900000,1367.620000,854.180000,1367.480000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<28>,inputOutput,,MET3,pin,1247.295000,-65.855000,1247.575000,-65.575000,1324.360000,566.185000,1324.640000,566.465000,1324.500000,566.325000,1324.600000,853.900000,1324.880000,854.180000,1324.740000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<28>,inputOutput,,MET3,pin,1246.735000,-65.855000,1247.015000,-65.575000,1323.800000,566.185000,1324.080000,566.465000,1323.940000,566.325000,1324.040000,853.900000,1324.320000,854.180000,1324.180000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<27>,inputOutput,,MET3,pin,1203.995000,-65.855000,1204.275000,-65.575000,1281.060000,566.185000,1281.340000,566.465000,1281.200000,566.325000,1281.300000,853.900000,1281.580000,854.180000,1281.440000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<27>,inputOutput,,MET3,pin,1203.435000,-65.855000,1203.715000,-65.575000,1280.500000,566.185000,1280.780000,566.465000,1280.640000,566.325000,1280.740000,853.900000,1281.020000,854.180000,1280.880000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<26>,inputOutput,,MET3,pin,1160.695000,-65.855000,1160.975000,-65.575000,1237.760000,566.185000,1238.040000,566.465000,1237.900000,566.325000,1238.000000,853.900000,1238.280000,854.180000,1238.140000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<26>,inputOutput,,MET3,pin,1160.135000,-65.855000,1160.415000,-65.575000,1237.200000,566.185000,1237.480000,566.465000,1237.340000,566.325000,1237.440000,853.900000,1237.720000,854.180000,1237.580000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<25>,inputOutput,,MET3,pin,1117.395000,-65.855000,1117.675000,-65.575000,1194.460000,566.185000,1194.740000,566.465000,1194.600000,566.325000,1194.700000,853.900000,1194.980000,854.180000,1194.840000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<25>,inputOutput,,MET3,pin,1116.835000,-65.855000,1117.115000,-65.575000,1193.900000,566.185000,1194.180000,566.465000,1194.040000,566.325000,1194.140000,853.900000,1194.420000,854.180000,1194.280000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<24>,inputOutput,,MET3,pin,1074.095000,-65.855000,1074.375000,-65.575000,1151.160000,566.185000,1151.440000,566.465000,1151.300000,566.325000,1151.400000,853.900000,1151.680000,854.180000,1151.540000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<24>,inputOutput,,MET3,pin,1073.535000,-65.855000,1073.815000,-65.575000,1150.600000,566.185000,1150.880000,566.465000,1150.740000,566.325000,1150.840000,853.900000,1151.120000,854.180000,1150.980000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<23>,inputOutput,,MET3,pin,1030.795000,-65.855000,1031.075000,-65.575000,1107.860000,566.185000,1108.140000,566.465000,1108.000000,566.325000,1108.100000,853.900000,1108.380000,854.180000,1108.240000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<23>,inputOutput,,MET3,pin,1030.235000,-65.855000,1030.515000,-65.575000,1107.300000,566.185000,1107.580000,566.465000,1107.440000,566.325000,1107.540000,853.900000,1107.820000,854.180000,1107.680000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<22>,inputOutput,,MET3,pin,987.495000,-65.855000,987.775000,-65.575000,1064.560000,566.185000,1064.840000,566.465000,1064.700000,566.325000,1064.800000,853.900000,1065.080000,854.180000,1064.940000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<22>,inputOutput,,MET3,pin,986.935000,-65.855000,987.215000,-65.575000,1064.000000,566.185000,1064.280000,566.465000,1064.140000,566.325000,1064.240000,853.900000,1064.520000,854.180000,1064.380000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<21>,inputOutput,,MET3,pin,944.195000,-65.855000,944.475000,-65.575000,1021.260000,566.185000,1021.540000,566.465000,1021.400000,566.325000,1021.500000,853.900000,1021.780000,854.180000,1021.640000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<21>,inputOutput,,MET3,pin,943.635000,-65.855000,943.915000,-65.575000,1020.700000,566.185000,1020.980000,566.465000,1020.840000,566.325000,1020.940000,853.900000,1021.220000,854.180000,1021.080000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<20>,inputOutput,,MET3,pin,900.895000,-65.855000,901.175000,-65.575000,977.960000,566.185000,978.240000,566.465000,978.100000,566.325000,978.200000,853.900000,978.480000,854.180000,978.340000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<20>,inputOutput,,MET3,pin,900.335000,-65.855000,900.615000,-65.575000,977.400000,566.185000,977.680000,566.465000,977.540000,566.325000,977.640000,853.900000,977.920000,854.180000,977.780000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<19>,inputOutput,,MET3,pin,857.595000,-65.855000,857.875000,-65.575000,934.660000,566.185000,934.940000,566.465000,934.800000,566.325000,934.900000,853.900000,935.180000,854.180000,935.040000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<19>,inputOutput,,MET3,pin,857.035000,-65.855000,857.315000,-65.575000,934.100000,566.185000,934.380000,566.465000,934.240000,566.325000,934.340000,853.900000,934.620000,854.180000,934.480000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<18>,inputOutput,,MET3,pin,814.295000,-65.855000,814.575000,-65.575000,891.360000,566.185000,891.640000,566.465000,891.500000,566.325000,891.600000,853.900000,891.880000,854.180000,891.740000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<18>,inputOutput,,MET3,pin,813.735000,-65.855000,814.015000,-65.575000,890.800000,566.185000,891.080000,566.465000,890.940000,566.325000,891.040000,853.900000,891.320000,854.180000,891.180000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<17>,inputOutput,,MET3,pin,770.995000,-65.855000,771.275000,-65.575000,848.060000,566.185000,848.340000,566.465000,848.200000,566.325000,848.300000,853.900000,848.580000,854.180000,848.440000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<17>,inputOutput,,MET3,pin,770.435000,-65.855000,770.715000,-65.575000,847.500000,566.185000,847.780000,566.465000,847.640000,566.325000,847.740000,853.900000,848.020000,854.180000,847.880000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<16>,inputOutput,,MET3,pin,727.695000,-65.855000,727.975000,-65.575000,804.760000,566.185000,805.040000,566.465000,804.900000,566.325000,805.000000,853.900000,805.280000,854.180000,805.140000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<16>,inputOutput,,MET3,pin,727.135000,-65.855000,727.415000,-65.575000,804.200000,566.185000,804.480000,566.465000,804.340000,566.325000,804.440000,853.900000,804.720000,854.180000,804.580000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<15>,inputOutput,,MET3,pin,684.395000,-65.855000,684.675000,-65.575000,761.460000,566.185000,761.740000,566.465000,761.600000,566.325000,761.700000,853.900000,761.980000,854.180000,761.840000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<15>,inputOutput,,MET3,pin,683.835000,-65.855000,684.115000,-65.575000,760.900000,566.185000,761.180000,566.465000,761.040000,566.325000,761.140000,853.900000,761.420000,854.180000,761.280000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<14>,inputOutput,,MET3,pin,641.095000,-65.855000,641.375000,-65.575000,718.160000,566.185000,718.440000,566.465000,718.300000,566.325000,718.400000,853.900000,718.680000,854.180000,718.540000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<14>,inputOutput,,MET3,pin,640.535000,-65.855000,640.815000,-65.575000,717.600000,566.185000,717.880000,566.465000,717.740000,566.325000,717.840000,853.900000,718.120000,854.180000,717.980000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<13>,inputOutput,,MET3,pin,597.795000,-65.855000,598.075000,-65.575000,674.860000,566.185000,675.140000,566.465000,675.000000,566.325000,675.100000,853.900000,675.380000,854.180000,675.240000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<13>,inputOutput,,MET3,pin,597.235000,-65.855000,597.515000,-65.575000,674.300000,566.185000,674.580000,566.465000,674.440000,566.325000,674.540000,853.900000,674.820000,854.180000,674.680000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<12>,inputOutput,,MET3,pin,554.495000,-65.855000,554.775000,-65.575000,631.560000,566.185000,631.840000,566.465000,631.700000,566.325000,631.800000,853.900000,632.080000,854.180000,631.940000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<12>,inputOutput,,MET3,pin,553.935000,-65.855000,554.215000,-65.575000,631.000000,566.185000,631.280000,566.465000,631.140000,566.325000,631.240000,853.900000,631.520000,854.180000,631.380000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<11>,inputOutput,,MET3,pin,511.195000,-65.855000,511.475000,-65.575000,588.260000,566.185000,588.540000,566.465000,588.400000,566.325000,588.500000,853.900000,588.780000,854.180000,588.640000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<11>,inputOutput,,MET3,pin,510.635000,-65.855000,510.915000,-65.575000,587.700000,566.185000,587.980000,566.465000,587.840000,566.325000,587.940000,853.900000,588.220000,854.180000,588.080000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<10>,inputOutput,,MET3,pin,467.895000,-65.855000,468.175000,-65.575000,544.960000,566.185000,545.240000,566.465000,545.100000,566.325000,545.200000,853.900000,545.480000,854.180000,545.340000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<10>,inputOutput,,MET3,pin,467.335000,-65.855000,467.615000,-65.575000,544.400000,566.185000,544.680000,566.465000,544.540000,566.325000,544.640000,853.900000,544.920000,854.180000,544.780000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<9>,inputOutput,,MET3,pin,424.595000,-65.855000,424.875000,-65.575000,501.660000,566.185000,501.940000,566.465000,501.800000,566.325000,501.900000,853.900000,502.180000,854.180000,502.040000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<9>,inputOutput,,MET3,pin,424.035000,-65.855000,424.315000,-65.575000,501.100000,566.185000,501.380000,566.465000,501.240000,566.325000,501.340000,853.900000,501.620000,854.180000,501.480000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<8>,inputOutput,,MET3,pin,381.295000,-65.855000,381.575000,-65.575000,458.360000,566.185000,458.640000,566.465000,458.500000,566.325000,458.600000,853.900000,458.880000,854.180000,458.740000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<8>,inputOutput,,MET3,pin,380.735000,-65.855000,381.015000,-65.575000,457.800000,566.185000,458.080000,566.465000,457.940000,566.325000,458.040000,853.900000,458.320000,854.180000,458.180000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<7>,inputOutput,,MET3,pin,337.995000,-65.855000,338.275000,-65.575000,415.060000,566.185000,415.340000,566.465000,415.200000,566.325000,415.300000,853.900000,415.580000,854.180000,415.440000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<7>,inputOutput,,MET3,pin,337.435000,-65.855000,337.715000,-65.575000,414.500000,566.185000,414.780000,566.465000,414.640000,566.325000,414.740000,853.900000,415.020000,854.180000,414.880000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<6>,inputOutput,,MET3,pin,294.695000,-65.855000,294.975000,-65.575000,371.760000,566.185000,372.040000,566.465000,371.900000,566.325000,372.000000,853.900000,372.280000,854.180000,372.140000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<6>,inputOutput,,MET3,pin,294.135000,-65.855000,294.415000,-65.575000,371.200000,566.185000,371.480000,566.465000,371.340000,566.325000,371.440000,853.900000,371.720000,854.180000,371.580000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<5>,inputOutput,,MET3,pin,251.395000,-65.855000,251.675000,-65.575000,328.460000,566.185000,328.740000,566.465000,328.600000,566.325000,328.700000,853.900000,328.980000,854.180000,328.840000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<5>,inputOutput,,MET3,pin,250.835000,-65.855000,251.115000,-65.575000,327.900000,566.185000,328.180000,566.465000,328.040000,566.325000,328.140000,853.900000,328.420000,854.180000,328.280000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<4>,inputOutput,,MET3,pin,208.095000,-65.855000,208.375000,-65.575000,285.160000,566.185000,285.440000,566.465000,285.300000,566.325000,285.400000,853.900000,285.680000,854.180000,285.540000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<4>,inputOutput,,MET3,pin,207.535000,-65.855000,207.815000,-65.575000,284.600000,566.185000,284.880000,566.465000,284.740000,566.325000,284.840000,853.900000,285.120000,854.180000,284.980000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<3>,inputOutput,,MET3,pin,164.795000,-65.855000,165.075000,-65.575000,241.860000,566.185000,242.140000,566.465000,242.000000,566.325000,242.100000,853.900000,242.380000,854.180000,242.240000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<3>,inputOutput,,MET3,pin,164.235000,-65.855000,164.515000,-65.575000,241.300000,566.185000,241.580000,566.465000,241.440000,566.325000,241.540000,853.900000,241.820000,854.180000,241.680000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<2>,inputOutput,,MET3,pin,121.495000,-65.855000,121.775000,-65.575000,198.560000,566.185000,198.840000,566.465000,198.700000,566.325000,198.800000,853.900000,199.080000,854.180000,198.940000,854.040000,BOTTOM
