objType,layer,purpose,llx,lly,urx,ury,width,height,cx,cy
label,METTPL,TEXT,690.765000,15.279000,725.195000,18.565000,34.430000,3.286000,707.980000,16.922000
label,MET4,TEXT,689.469000,148.029000,726.471000,151.315000,37.002000,3.286000,707.970000,149.672000
label,MET5,TEXT,689.469000,148.029000,726.471000,151.315000,37.002000,3.286000,707.970000,149.672000
label,METTPL,TEXT,783.745000,15.279000,818.175000,18.565000,34.430000,3.286000,800.960000,16.922000
label,MET5,TEXT,783.755000,15.819000,818.185000,19.105000,34.430000,3.286000,800.970000,17.462000
label,MET4,TEXT,783.755000,15.819000,818.185000,19.105000,34.430000,3.286000,800.970000,17.462000
label,MET4,TEXT,689.112000,37.909000,726.828000,41.195000,37.716000,3.286000,707.970000,39.552000
label,MET5,TEXT,690.755000,170.039000,725.185000,173.325000,34.430000,3.286000,707.970000,171.682000
label,MET4,TEXT,782.112000,37.909000,819.828000,41.195000,37.716000,3.286000,800.970000,39.552000
label,MET5,TEXT,782.112000,37.909000,819.828000,41.195000,37.716000,3.286000,800.970000,39.552000
label,METTPL,TEXT,782.112000,38.909000,819.828000,42.195000,37.716000,3.286000,800.970000,40.552000
label,MET4,TEXT,782.469000,148.029000,819.471000,151.315000,37.002000,3.286000,800.970000,149.672000
label,MET5,TEXT,782.469000,148.029000,819.471000,151.315000,37.002000,3.286000,800.970000,149.672000
label,METTPL,TEXT,782.469000,148.229000,819.471000,151.515000,37.002000,3.286000,800.970000,149.872000
label,MET4,TEXT,783.755000,170.039000,818.185000,173.325000,34.430000,3.286000,800.970000,171.682000
label,MET5,TEXT,783.755000,170.039000,818.185000,173.325000,34.430000,3.286000,800.970000,171.682000
label,METTPL,TEXT,783.745000,170.039000,818.175000,173.325000,34.430000,3.286000,800.960000,171.682000
label,METTPL,pin,881.648000,170.649000,908.792000,173.935000,27.144000,3.286000,895.220000,172.292000
label,METTPL,pin,790.434000,170.649000,833.006000,173.935000,42.572000,3.286000,811.720000,172.292000
label,METTPL,pin,866.219000,15.469000,924.221000,18.755000,58.002000,3.286000,895.220000,17.112000
label,METTPL,pin,775.005000,15.469000,848.435000,18.755000,73.430000,3.286000,811.720000,17.112000
label,MET5,pin,835.362000,170.399000,955.078000,173.685000,119.716000,3.286000,895.220000,172.042000
label,MET5,pin,827.648000,15.839000,962.792000,19.125000,135.144000,3.286000,895.220000,17.482000
label,MET4,pin,819.934000,170.399000,970.506000,173.685000,150.572000,3.286000,895.220000,172.042000
label,MET4,pin,812.219000,15.839000,978.221000,19.125000,166.002000,3.286000,895.220000,17.482000
label,MET5,pin,682.434000,170.399000,941.006000,173.685000,258.572000,3.286000,811.720000,172.042000
label,MET5,pin,674.719000,15.839000,948.721000,19.125000,274.002000,3.286000,811.720000,17.482000
label,MET4,pin,667.005000,170.399000,956.435000,173.685000,289.430000,3.286000,811.720000,172.042000
label,MET4,pin,659.291000,15.839000,964.149000,19.125000,304.858000,3.286000,811.720000,17.482000
label,MET4,TEXT,797.934000,38.909000,825.506000,42.195000,27.572000,3.286000,811.720000,40.552000
label,MET4,TEXT,798.148000,15.839000,825.292000,19.125000,27.144000,3.286000,811.720000,17.482000
label,MET4,TEXT,798.148000,170.049000,825.292000,173.335000,27.144000,3.286000,811.720000,171.692000
label,MET4,TEXT,798.291000,148.029000,825.149000,151.315000,26.858000,3.286000,811.720000,149.672000
label,MET5,TEXT,797.934000,38.909000,825.506000,42.195000,27.572000,3.286000,811.720000,40.552000
label,MET5,TEXT,798.148000,15.839000,825.292000,19.125000,27.144000,3.286000,811.720000,17.482000
label,MET5,TEXT,798.148000,170.049000,825.292000,173.335000,27.144000,3.286000,811.720000,171.692000
label,MET5,TEXT,798.291000,148.029000,825.149000,151.315000,26.858000,3.286000,811.720000,149.672000
label,METTPL,TEXT,797.684000,38.909000,825.256000,42.195000,27.572000,3.286000,811.470000,40.552000
label,METTPL,TEXT,798.041000,148.029000,824.899000,151.315000,26.858000,3.286000,811.470000,149.672000
label,MET4,TEXT,881.434000,38.909000,909.006000,42.195000,27.572000,3.286000,895.220000,40.552000
label,MET4,TEXT,881.648000,15.839000,908.792000,19.125000,27.144000,3.286000,895.220000,17.482000
label,MET4,TEXT,881.648000,170.049000,908.792000,173.335000,27.144000,3.286000,895.220000,171.692000
label,MET4,TEXT,881.791000,148.029000,908.649000,151.315000,26.858000,3.286000,895.220000,149.672000
label,MET5,TEXT,881.434000,38.909000,909.006000,42.195000,27.572000,3.286000,895.220000,40.552000
label,MET5,TEXT,881.648000,15.839000,908.792000,19.125000,27.144000,3.286000,895.220000,17.482000
label,MET5,TEXT,881.648000,170.049000,908.792000,173.335000,27.144000,3.286000,895.220000,171.692000
label,MET5,TEXT,881.791000,148.029000,908.649000,151.315000,26.858000,3.286000,895.220000,149.672000
label,METTPL,TEXT,881.684000,38.909000,909.256000,42.195000,27.572000,3.286000,895.470000,40.552000
label,METTPL,TEXT,882.041000,148.029000,908.899000,151.315000,26.858000,3.286000,895.470000,149.672000
label,METTPL,TEXT,797.898000,15.594000,825.042000,18.880000,27.144000,3.286000,811.470000,17.237000
label,METTPL,TEXT,881.898000,15.594000,909.042000,18.880000,27.144000,3.286000,895.470000,17.237000
label,METTPL,TEXT,797.898000,170.299000,825.042000,173.585000,27.144000,3.286000,811.470000,171.942000
label,METTPL,TEXT,881.898000,170.299000,909.042000,173.585000,27.144000,3.286000,895.470000,171.942000
label,METTPL,pin,975.648000,170.649000,1002.792000,173.935000,27.144000,3.286000,989.220000,172.292000
label,METTPL,pin,884.434000,170.649000,927.006000,173.935000,42.572000,3.286000,905.720000,172.292000
label,METTPL,pin,960.219000,15.469000,1018.221000,18.755000,58.002000,3.286000,989.220000,17.112000
label,METTPL,pin,869.005000,15.469000,942.435000,18.755000,73.430000,3.286000,905.720000,17.112000
label,MET5,pin,929.362000,170.399000,1049.078000,173.685000,119.716000,3.286000,989.220000,172.042000
label,MET5,pin,921.648000,15.839000,1056.792000,19.125000,135.144000,3.286000,989.220000,17.482000
label,MET4,pin,913.934000,170.399000,1064.506000,173.685000,150.572000,3.286000,989.220000,172.042000
label,MET4,pin,906.219000,15.839000,1072.221000,19.125000,166.002000,3.286000,989.220000,17.482000
label,MET5,pin,776.434000,170.399000,1035.006000,173.685000,258.572000,3.286000,905.720000,172.042000
label,MET5,pin,768.719000,15.839000,1042.721000,19.125000,274.002000,3.286000,905.720000,17.482000
label,MET4,pin,761.005000,170.399000,1050.435000,173.685000,289.430000,3.286000,905.720000,172.042000
label,MET4,pin,753.291000,15.839000,1058.149000,19.125000,304.858000,3.286000,905.720000,17.482000
label,MET4,TEXT,891.934000,38.909000,919.506000,42.195000,27.572000,3.286000,905.720000,40.552000
label,MET4,TEXT,892.148000,15.839000,919.292000,19.125000,27.144000,3.286000,905.720000,17.482000
label,MET4,TEXT,892.148000,170.049000,919.292000,173.335000,27.144000,3.286000,905.720000,171.692000
label,MET4,TEXT,892.291000,148.029000,919.149000,151.315000,26.858000,3.286000,905.720000,149.672000
label,MET5,TEXT,891.934000,38.909000,919.506000,42.195000,27.572000,3.286000,905.720000,40.552000
label,MET5,TEXT,892.148000,15.839000,919.292000,19.125000,27.144000,3.286000,905.720000,17.482000
label,MET5,TEXT,892.148000,170.049000,919.292000,173.335000,27.144000,3.286000,905.720000,171.692000
label,MET5,TEXT,892.291000,148.029000,919.149000,151.315000,26.858000,3.286000,905.720000,149.672000
label,METTPL,TEXT,891.684000,38.909000,919.256000,42.195000,27.572000,3.286000,905.470000,40.552000
label,METTPL,TEXT,892.041000,148.029000,918.899000,151.315000,26.858000,3.286000,905.470000,149.672000
label,MET4,TEXT,975.434000,38.909000,1003.006000,42.195000,27.572000,3.286000,989.220000,40.552000
label,MET4,TEXT,975.648000,15.839000,1002.792000,19.125000,27.144000,3.286000,989.220000,17.482000
label,MET4,TEXT,975.648000,170.049000,1002.792000,173.335000,27.144000,3.286000,989.220000,171.692000
label,MET4,TEXT,975.791000,148.029000,1002.649000,151.315000,26.858000,3.286000,989.220000,149.672000
label,MET5,TEXT,975.434000,38.909000,1003.006000,42.195000,27.572000,3.286000,989.220000,40.552000
label,MET5,TEXT,975.648000,15.839000,1002.792000,19.125000,27.144000,3.286000,989.220000,17.482000
label,MET5,TEXT,975.648000,170.049000,1002.792000,173.335000,27.144000,3.286000,989.220000,171.692000
label,MET5,TEXT,975.791000,148.029000,1002.649000,151.315000,26.858000,3.286000,989.220000,149.672000
label,METTPL,TEXT,975.684000,38.909000,1003.256000,42.195000,27.572000,3.286000,989.470000,40.552000
label,METTPL,TEXT,976.041000,148.029000,1002.899000,151.315000,26.858000,3.286000,989.470000,149.672000
label,METTPL,TEXT,891.898000,15.594000,919.042000,18.880000,27.144000,3.286000,905.470000,17.237000
label,METTPL,TEXT,975.898000,15.594000,1003.042000,18.880000,27.144000,3.286000,989.470000,17.237000
label,METTPL,TEXT,891.898000,170.299000,919.042000,173.585000,27.144000,3.286000,905.470000,171.942000
label,METTPL,TEXT,975.898000,170.299000,1003.042000,173.585000,27.144000,3.286000,989.470000,171.942000
label,METTPL,pin,1069.648000,170.649000,1096.792000,173.935000,27.144000,3.286000,1083.220000,172.292000
label,METTPL,pin,978.434000,170.649000,1021.006000,173.935000,42.572000,3.286000,999.720000,172.292000
label,METTPL,pin,1054.219000,15.469000,1112.221000,18.755000,58.002000,3.286000,1083.220000,17.112000
label,METTPL,pin,963.005000,15.469000,1036.435000,18.755000,73.430000,3.286000,999.720000,17.112000
label,MET5,pin,1023.362000,170.399000,1143.078000,173.685000,119.716000,3.286000,1083.220000,172.042000
label,MET5,pin,1015.648000,15.839000,1150.792000,19.125000,135.144000,3.286000,1083.220000,17.482000
label,MET4,pin,1007.934000,170.399000,1158.506000,173.685000,150.572000,3.286000,1083.220000,172.042000
label,MET4,pin,1000.219000,15.839000,1166.221000,19.125000,166.002000,3.286000,1083.220000,17.482000
label,MET5,pin,870.434000,170.399000,1129.006000,173.685000,258.572000,3.286000,999.720000,172.042000
label,MET5,pin,862.719000,15.839000,1136.721000,19.125000,274.002000,3.286000,999.720000,17.482000
label,MET4,pin,855.005000,170.399000,1144.435000,173.685000,289.430000,3.286000,999.720000,172.042000
label,MET4,pin,847.291000,15.839000,1152.149000,19.125000,304.858000,3.286000,999.720000,17.482000
label,MET4,TEXT,985.934000,38.909000,1013.506000,42.195000,27.572000,3.286000,999.720000,40.552000
label,MET4,TEXT,986.148000,15.839000,1013.292000,19.125000,27.144000,3.286000,999.720000,17.482000
label,MET4,TEXT,986.148000,170.049000,1013.292000,173.335000,27.144000,3.286000,999.720000,171.692000
label,MET4,TEXT,986.291000,148.029000,1013.149000,151.315000,26.858000,3.286000,999.720000,149.672000
label,MET5,TEXT,985.934000,38.909000,1013.506000,42.195000,27.572000,3.286000,999.720000,40.552000
label,MET5,TEXT,986.148000,15.839000,1013.292000,19.125000,27.144000,3.286000,999.720000,17.482000
label,MET5,TEXT,986.148000,170.049000,1013.292000,173.335000,27.144000,3.286000,999.720000,171.692000
label,MET5,TEXT,986.291000,148.029000,1013.149000,151.315000,26.858000,3.286000,999.720000,149.672000
label,METTPL,TEXT,985.684000,38.909000,1013.256000,42.195000,27.572000,3.286000,999.470000,40.552000
label,METTPL,TEXT,986.041000,148.029000,1012.899000,151.315000,26.858000,3.286000,999.470000,149.672000
label,MET4,TEXT,1069.434000,38.909000,1097.006000,42.195000,27.572000,3.286000,1083.220000,40.552000
label,MET4,TEXT,1069.648000,15.839000,1096.792000,19.125000,27.144000,3.286000,1083.220000,17.482000
label,MET4,TEXT,1069.648000,170.049000,1096.792000,173.335000,27.144000,3.286000,1083.220000,171.692000
label,MET4,TEXT,1069.791000,148.029000,1096.649000,151.315000,26.858000,3.286000,1083.220000,149.672000
label,MET5,TEXT,1069.434000,38.909000,1097.006000,42.195000,27.572000,3.286000,1083.220000,40.552000
label,MET5,TEXT,1069.648000,15.839000,1096.792000,19.125000,27.144000,3.286000,1083.220000,17.482000
label,MET5,TEXT,1069.648000,170.049000,1096.792000,173.335000,27.144000,3.286000,1083.220000,171.692000
label,MET5,TEXT,1069.791000,148.029000,1096.649000,151.315000,26.858000,3.286000,1083.220000,149.672000
label,METTPL,TEXT,1069.684000,38.909000,1097.256000,42.195000,27.572000,3.286000,1083.470000,40.552000
label,METTPL,TEXT,1070.041000,148.029000,1096.899000,151.315000,26.858000,3.286000,1083.470000,149.672000
label,METTPL,TEXT,985.898000,15.594000,1013.042000,18.880000,27.144000,3.286000,999.470000,17.237000
label,METTPL,TEXT,1069.898000,15.594000,1097.042000,18.880000,27.144000,3.286000,1083.470000,17.237000
label,METTPL,TEXT,985.898000,170.299000,1013.042000,173.585000,27.144000,3.286000,999.470000,171.942000
label,METTPL,TEXT,1069.898000,170.299000,1097.042000,173.585000,27.144000,3.286000,1083.470000,171.942000
label,METTPL,pin,1163.648000,170.649000,1190.792000,173.935000,27.144000,3.286000,1177.220000,172.292000
label,METTPL,pin,1072.434000,170.649000,1115.006000,173.935000,42.572000,3.286000,1093.720000,172.292000
label,METTPL,pin,1148.219000,15.469000,1206.221000,18.755000,58.002000,3.286000,1177.220000,17.112000
label,METTPL,pin,1057.005000,15.469000,1130.435000,18.755000,73.430000,3.286000,1093.720000,17.112000
label,MET5,pin,1117.362000,170.399000,1237.078000,173.685000,119.716000,3.286000,1177.220000,172.042000
label,MET5,pin,1109.648000,15.839000,1244.792000,19.125000,135.144000,3.286000,1177.220000,17.482000
label,MET4,pin,1101.934000,170.399000,1252.506000,173.685000,150.572000,3.286000,1177.220000,172.042000
label,MET4,pin,1094.219000,15.839000,1260.221000,19.125000,166.002000,3.286000,1177.220000,17.482000
label,MET5,pin,964.434000,170.399000,1223.006000,173.685000,258.572000,3.286000,1093.720000,172.042000
label,MET5,pin,956.719000,15.839000,1230.721000,19.125000,274.002000,3.286000,1093.720000,17.482000
label,MET4,pin,949.005000,170.399000,1238.435000,173.685000,289.430000,3.286000,1093.720000,172.042000
label,MET4,pin,941.291000,15.839000,1246.149000,19.125000,304.858000,3.286000,1093.720000,17.482000
label,MET4,TEXT,1079.934000,38.909000,1107.506000,42.195000,27.572000,3.286000,1093.720000,40.552000
label,MET4,TEXT,1080.148000,15.839000,1107.292000,19.125000,27.144000,3.286000,1093.720000,17.482000
label,MET4,TEXT,1080.148000,170.049000,1107.292000,173.335000,27.144000,3.286000,1093.720000,171.692000
label,MET4,TEXT,1080.291000,148.029000,1107.149000,151.315000,26.858000,3.286000,1093.720000,149.672000
label,MET5,TEXT,1079.934000,38.909000,1107.506000,42.195000,27.572000,3.286000,1093.720000,40.552000
label,MET5,TEXT,1080.148000,15.839000,1107.292000,19.125000,27.144000,3.286000,1093.720000,17.482000
label,MET5,TEXT,1080.148000,170.049000,1107.292000,173.335000,27.144000,3.286000,1093.720000,171.692000
label,MET5,TEXT,1080.291000,148.029000,1107.149000,151.315000,26.858000,3.286000,1093.720000,149.672000
label,METTPL,TEXT,1079.684000,38.909000,1107.256000,42.195000,27.572000,3.286000,1093.470000,40.552000
label,METTPL,TEXT,1080.041000,148.029000,1106.899000,151.315000,26.858000,3.286000,1093.470000,149.672000
label,MET4,TEXT,1163.434000,38.909000,1191.006000,42.195000,27.572000,3.286000,1177.220000,40.552000
