idx	marker_handle	box	layer	type	subType	message
112	0x7f61673d87a0	{482.02 263.42 482.1 263.67}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_6 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[0][nfast_hit_packed][129] Actual: 0.080000 Required: 0.230000 Type: ParallelRunLength Spacing # 80 230 3 2 : 481.7400 263.3900 482.0200 263.6700 1: 482.1000 263.4200 482.3500 263.6700 1     LEF Description:  SPACING 0.230000 
113	0x7f616e0a1be0	{481.74 218.49 482.02 218.87}	MET1	Geometry	Minimal_Area	Regular Wire of Net CTS_6 Actual: 0.10640000 Required: 0.20200000 Type: Minimum Area # 106400 202000 64 0      LEF Description:  AREA 0.202000 ; 
114	0x7f616e0a1c10	{481.74 218.53 481.97 218.87}	MET1	Geometry	Metal_Short	Regular Wire of Net CTS_6 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[1][nfast_hit_packed][83] Type: Metal Short # -1 -1 9 2 : 481.7400 218.5300 481.9700 218.8700 1: 481.7400 218.5300 481.9700 218.8700 1
115	0x7f616e0a1970	{292.46 164.73 292.74 165.11}	MET1	Geometry	Minimal_Area	Regular Wire of Net CTS_18 Actual: 0.10640000 Required: 0.20200000 Type: Minimum Area # 106400 202000 64 0      LEF Description:  AREA 0.202000 ; 
116	0x7f616e0a19a0	{296.94 152.97 297.22 153.35}	MET1	Geometry	Minimal_Area	Regular Wire of Net CTS_18 Actual: 0.10640000 Required: 0.20200000 Type: Minimum Area # 106400 202000 64 0      LEF Description:  AREA 0.202000 ; 
117	0x7f616e0a19d0	{328.86 179.85 329.14 180.23}	MET1	Geometry	Minimal_Area	Regular Wire of Net CTS_7 Actual: 0.10640000 Required: 0.20200000 Type: Minimum Area # 106400 202000 64 0      LEF Description:  AREA 0.202000 ; 
118	0x7f616e0a1a30	{292.46 164.73 292.68 165.11}	MET1	Geometry	Metal_Short	Regular Wire of Net CTS_18 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[0][nfast_hit_packed][50] Type: Metal Short # -1 -1 9 2 : 292.4600 164.7300 292.6800 165.1100 1: 292.4600 164.7300 292.6800 165.1100 1
119	0x7f616e0a1a60	{296.94 152.97 297.22 153.175}	MET1	Geometry	Metal_Short	Regular Wire of Net CTS_18 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[1][nfast_hit_packed][66] Type: Metal Short # -1 -1 9 2 : 296.9400 152.9700 297.2200 153.1750 1: 296.9400 152.9700 297.2200 153.1750 1
120	0x7f616e0a1a90	{296.94 152.97 297.165 153.27}	MET1	Geometry	Metal_Short	Regular Wire of Net CTS_18 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[1][nfast_hit_packed][66] Type: Metal Short # -1 -1 9 2 : 296.9400 152.9700 297.1650 153.2700 1: 296.9400 152.9700 297.1650 153.2700 1
121	0x7f616e0a1ac0	{328.86 179.85 329.04 180.23}	MET1	Geometry	Metal_Short	Regular Wire of Net CTS_7 & Blockage of Cell u_core_u_hit_capture_bridge_snapshot_q_reg[nfast_hit_packed][118] Type: Metal Short # -1 -1 9 2 : 328.8600 179.8500 329.0400 180.2300 1: 328.8600 179.8500 329.0400 180.2300 1
122	0x7f616e0a1af0	{292.37 164.555 292.46 164.73}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_18 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[0][nfast_hit_packed][50] Actual: 0.175000 Required: 0.230000 Type: ParallelRunLength Spacing # 175 230 3 2 : 292.1450 164.3300 292.3700 164.5550 1: 292.4600 164.7300 292.7400 165.0100 1     LEF Description:  SPACING 0.230000 
123	0x7f616e0a1b20	{292.46 164.555 292.74 164.73}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_18 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[0][nfast_hit_packed][50] Actual: 0.175000 Required: 0.230000 Type: ParallelRunLength Spacing # 175 230 3 2 : 292.4600 164.4600 292.7400 164.5550 1: 292.4600 164.7300 292.7400 165.0100 1     LEF Description:  SPACING 0.230000 
124	0x7f616e0a1b50	{297.185 153.35 297.22 153.525}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_18 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[1][nfast_hit_packed][66] Actual: 0.175000 Required: 0.230000 Type: ParallelRunLength Spacing # 175 230 3 2 : 296.9400 153.0700 297.2200 153.3500 1: 297.1850 153.5250 297.4100 153.7500 1     LEF Description:  SPACING 0.230000 
125	0x7f616e0a1b80	{297.22 153.35 297.355 153.39}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_18 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[1][nfast_hit_packed][66] Actual: 0.135000 Required: 0.230000 Type: ParallelRunLength Spacing # 135 230 3 2 : 296.9400 153.0700 297.2200 153.3500 1: 297.3550 153.3900 297.5850 153.6200 1     LEF Description:  SPACING 0.230000 
126	0x7f616e0a1bb0	{297.22 153.35 297.24 153.41}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_18 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[1][nfast_hit_packed][66] Actual: 0.060000 Required: 0.230000 Type: ParallelRunLength Spacing # 60 230 3 2 : 296.9400 153.0700 297.2200 153.3500 1: 297.2400 153.4100 297.4700 153.6400 1     LEF Description:  SPACING 0.230000 
127	0x7f61673d82f0	{237.02 385.93 237.3 386.31}	MET1	Geometry	Minimal_Area	Regular Wire of Net CTS_20 Actual: 0.10640000 Required: 0.20200000 Type: Minimum Area # 106400 202000 64 0      LEF Description:  AREA 0.202000 ; 
128	0x7f61673d8320	{237.02 385.93 237.24 386.31}	MET1	Geometry	Metal_Short	Regular Wire of Net CTS_20 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[0][nfast_hit_packed][223] Type: Metal Short # -1 -1 9 2 : 237.0200 385.9300 237.2400 386.3100 1: 237.0200 385.9300 237.2400 386.3100 1
129	0x7f61673d8350	{236.93 386.31 237.02 386.485}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_20 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[0][nfast_hit_packed][223] Actual: 0.175000 Required: 0.230000 Type: ParallelRunLength Spacing # 175 230 3 2 : 236.7050 386.4850 236.9300 386.7100 1: 237.0200 386.0300 237.3000 386.3100 1     LEF Description:  SPACING 0.230000 
130	0x7f61673d8380	{237.02 386.31 237.3 386.485}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_20 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[0][nfast_hit_packed][223] Actual: 0.175000 Required: 0.230000 Type: ParallelRunLength Spacing # 175 230 3 2 : 237.0200 386.0300 237.3000 386.3100 1: 237.0200 386.4850 237.3000 386.5800 1     LEF Description:  SPACING 0.230000 
131	0x7f616e0a1e20	{229.18 350.09 229.46 350.47}	MET1	Geometry	Minimal_Area	Regular Wire of Net CTS_20 Actual: 0.10640000 Required: 0.20200000 Type: Minimum Area # 106400 202000 64 0      LEF Description:  AREA 0.202000 ; 
