macro,pin,direction,use,axis_guess,index_guess,shape_id,kind,layer,x1,y1,x2,y2,cx,cy,width,height,source,polygon,ll_x1,ll_y1,ll_x2,ll_y2,ll_cx,ll_cy,side,edge_distance
matrice3,Cin[35],INOUT,SIGNAL,other,35,0,rect,MET3,1550.395,-65.855,1550.675,-65.575,1550.5349999999999,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:2412,[],1601.79,0.0049999999999954525,1602.07,0.2849999999999966,1601.9299999999998,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Cin[36],INOUT,SIGNAL,other,36,0,rect,MET3,1593.695,-65.855,1593.975,-65.575,1593.835,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:2396,[],1645.09,0.0049999999999954525,1645.37,0.2849999999999966,1645.23,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Cin[37],INOUT,SIGNAL,other,37,0,rect,MET3,1636.995,-65.855,1637.275,-65.575,1637.135,-65.715,0.2800000000002001,0.28000000000000114,matrice3.lef:2380,[],1688.3899999999999,0.0049999999999954525,1688.67,0.2849999999999966,1688.53,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Cin[38],INOUT,SIGNAL,other,38,0,rect,MET3,1680.295,-65.855,1680.575,-65.575,1680.435,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:2364,[],1731.69,0.0049999999999954525,1731.97,0.2849999999999966,1731.83,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Cin[39],INOUT,SIGNAL,other,39,0,rect,MET3,1723.595,-65.855,1723.875,-65.575,1723.7350000000001,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:2348,[],1774.99,0.0049999999999954525,1775.27,0.2849999999999966,1775.13,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Cin[40],INOUT,SIGNAL,other,40,0,rect,MET3,1766.895,-65.855,1767.175,-65.575,1767.0349999999999,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:2332,[],1818.29,0.0049999999999954525,1818.57,0.2849999999999966,1818.4299999999998,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Cin[41],INOUT,SIGNAL,other,41,0,rect,MET3,1810.195,-65.855,1810.475,-65.575,1810.335,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:2316,[],1861.59,0.0049999999999954525,1861.87,0.2849999999999966,1861.73,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Cin[42],INOUT,SIGNAL,other,42,0,rect,MET3,1853.495,-65.855,1853.775,-65.575,1853.635,-65.715,0.2800000000002001,0.28000000000000114,matrice3.lef:2300,[],1904.8899999999999,0.0049999999999954525,1905.17,0.2849999999999966,1905.03,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Cin[43],INOUT,SIGNAL,other,43,0,rect,MET3,1896.795,-65.855,1897.075,-65.575,1896.935,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:2284,[],1948.19,0.0049999999999954525,1948.47,0.2849999999999966,1948.33,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Cout[0],INOUT,SIGNAL,other,0,0,rect,MET3,34.895,1659.395,35.175,1659.675,35.035,1659.5349999999999,0.27999999999999403,0.2799999999999727,matrice3.lef:3856,[],86.29,1725.2549999999999,86.57,1725.5349999999999,86.43,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[1],INOUT,SIGNAL,other,1,0,rect,MET3,78.195,1659.395,78.475,1659.675,78.335,1659.5349999999999,0.28000000000000114,0.2799999999999727,matrice3.lef:2268,[],129.59,1725.2549999999999,129.87,1725.5349999999999,129.73,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[2],INOUT,SIGNAL,other,2,0,rect,MET3,121.495,1659.395,121.775,1659.675,121.635,1659.5349999999999,0.28000000000000114,0.2799999999999727,matrice3.lef:2252,[],172.89000000000001,1725.2549999999999,173.17000000000002,1725.5349999999999,173.03,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[3],INOUT,SIGNAL,other,3,0,rect,MET3,164.795,1659.395,165.075,1659.675,164.935,1659.5349999999999,0.28000000000000114,0.2799999999999727,matrice3.lef:2236,[],216.19,1725.2549999999999,216.47,1725.5349999999999,216.33,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[4],INOUT,SIGNAL,other,4,0,rect,MET3,208.095,1659.395,208.375,1659.675,208.235,1659.5349999999999,0.28000000000000114,0.2799999999999727,matrice3.lef:2220,[],259.49,1725.2549999999999,259.77,1725.5349999999999,259.63,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[5],INOUT,SIGNAL,other,5,0,rect,MET3,251.395,1659.395,251.675,1659.675,251.53500000000003,1659.5349999999999,0.28000000000000114,0.2799999999999727,matrice3.lef:2204,[],302.79,1725.2549999999999,303.07,1725.5349999999999,302.93,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[6],INOUT,SIGNAL,other,6,0,rect,MET3,294.695,1659.395,294.975,1659.675,294.83500000000004,1659.5349999999999,0.28000000000002956,0.2799999999999727,matrice3.lef:2188,[],346.09,1725.2549999999999,346.37,1725.5349999999999,346.23,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[7],INOUT,SIGNAL,other,7,0,rect,MET3,337.995,1659.395,338.275,1659.675,338.135,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:2156,[],389.39,1725.2549999999999,389.66999999999996,1725.5349999999999,389.53,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[8],INOUT,SIGNAL,other,8,0,rect,MET3,381.295,1659.395,381.575,1659.675,381.435,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:2140,[],432.69,1725.2549999999999,432.96999999999997,1725.5349999999999,432.83,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[9],INOUT,SIGNAL,other,9,0,rect,MET3,424.595,1659.395,424.875,1659.675,424.735,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:2124,[],475.99,1725.2549999999999,476.27,1725.5349999999999,476.13,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[10],INOUT,SIGNAL,other,10,0,rect,MET3,467.895,1659.395,468.175,1659.675,468.03499999999997,1659.5349999999999,0.28000000000002956,0.2799999999999727,matrice3.lef:2108,[],519.29,1725.2549999999999,519.57,1725.5349999999999,519.43,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[11],INOUT,SIGNAL,other,11,0,rect,MET3,511.195,1659.395,511.475,1659.675,511.33500000000004,1659.5349999999999,0.28000000000002956,0.2799999999999727,matrice3.lef:2092,[],562.59,1725.2549999999999,562.87,1725.5349999999999,562.73,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[12],INOUT,SIGNAL,other,12,0,rect,MET3,554.495,1659.395,554.775,1659.675,554.635,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:2076,[],605.89,1725.2549999999999,606.17,1725.5349999999999,606.03,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[13],INOUT,SIGNAL,other,13,0,rect,MET3,597.795,1659.395,598.075,1659.675,597.935,1659.5349999999999,0.2800000000000864,0.2799999999999727,matrice3.lef:2060,[],649.1899999999999,1725.2549999999999,649.47,1725.5349999999999,649.3299999999999,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[14],INOUT,SIGNAL,other,14,0,rect,MET3,641.095,1659.395,641.375,1659.675,641.235,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:2044,[],692.49,1725.2549999999999,692.77,1725.5349999999999,692.63,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[15],INOUT,SIGNAL,other,15,0,rect,MET3,684.395,1659.395,684.675,1659.675,684.535,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:2028,[],735.79,1725.2549999999999,736.0699999999999,1725.5349999999999,735.93,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[16],INOUT,SIGNAL,other,16,0,rect,MET3,727.695,1659.395,727.975,1659.675,727.835,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:2012,[],779.09,1725.2549999999999,779.37,1725.5349999999999,779.23,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[17],INOUT,SIGNAL,other,17,0,rect,MET3,770.995,1659.395,771.275,1659.675,771.135,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1996,[],822.39,1725.2549999999999,822.67,1725.5349999999999,822.53,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[18],INOUT,SIGNAL,other,18,0,rect,MET3,814.295,1659.395,814.575,1659.675,814.435,1659.5349999999999,0.2800000000000864,0.2799999999999727,matrice3.lef:1980,[],865.6899999999999,1725.2549999999999,865.97,1725.5349999999999,865.8299999999999,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[19],INOUT,SIGNAL,other,19,0,rect,MET3,857.595,1659.395,857.875,1659.675,857.735,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1964,[],908.99,1725.2549999999999,909.27,1725.5349999999999,909.13,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[20],INOUT,SIGNAL,other,20,0,rect,MET3,900.895,1659.395,901.175,1659.675,901.035,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1948,[],952.29,1725.2549999999999,952.5699999999999,1725.5349999999999,952.43,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[21],INOUT,SIGNAL,other,21,0,rect,MET3,944.195,1659.395,944.475,1659.675,944.335,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1932,[],995.59,1725.2549999999999,995.87,1725.5349999999999,995.73,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[22],INOUT,SIGNAL,other,22,0,rect,MET3,987.495,1659.395,987.775,1659.675,987.635,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1916,[],1038.89,1725.2549999999999,1039.17,1725.5349999999999,1039.03,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[23],INOUT,SIGNAL,other,23,0,rect,MET3,1030.795,1659.395,1031.075,1659.675,1030.935,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1900,[],1082.19,1725.2549999999999,1082.47,1725.5349999999999,1082.33,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[24],INOUT,SIGNAL,other,24,0,rect,MET3,1074.095,1659.395,1074.375,1659.675,1074.2350000000001,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1884,[],1125.49,1725.2549999999999,1125.77,1725.5349999999999,1125.63,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[25],INOUT,SIGNAL,other,25,0,rect,MET3,1117.395,1659.395,1117.675,1659.675,1117.5349999999999,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1868,[],1168.79,1725.2549999999999,1169.07,1725.5349999999999,1168.9299999999998,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[26],INOUT,SIGNAL,other,26,0,rect,MET3,1160.695,1659.395,1160.975,1659.675,1160.835,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1852,[],1212.09,1725.2549999999999,1212.37,1725.5349999999999,1212.23,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[27],INOUT,SIGNAL,other,27,0,rect,MET3,1203.995,1659.395,1204.275,1659.675,1204.135,1659.5349999999999,0.2800000000002001,0.2799999999999727,matrice3.lef:1836,[],1255.3899999999999,1725.2549999999999,1255.67,1725.5349999999999,1255.53,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[28],INOUT,SIGNAL,other,28,0,rect,MET3,1247.295,1659.395,1247.575,1659.675,1247.435,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1820,[],1298.69,1725.2549999999999,1298.97,1725.5349999999999,1298.83,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[29],INOUT,SIGNAL,other,29,0,rect,MET3,1290.595,1659.395,1290.875,1659.675,1290.7350000000001,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1804,[],1341.99,1725.2549999999999,1342.27,1725.5349999999999,1342.13,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[30],INOUT,SIGNAL,other,30,0,rect,MET3,1333.895,1659.395,1334.175,1659.675,1334.0349999999999,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1788,[],1385.29,1725.2549999999999,1385.57,1725.5349999999999,1385.4299999999998,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[31],INOUT,SIGNAL,other,31,0,rect,MET3,1377.195,1659.395,1377.475,1659.675,1377.335,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1772,[],1428.59,1725.2549999999999,1428.87,1725.5349999999999,1428.73,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[32],INOUT,SIGNAL,other,32,0,rect,MET3,1420.495,1659.395,1420.775,1659.675,1420.635,1659.5349999999999,0.2800000000002001,0.2799999999999727,matrice3.lef:1748,[],1471.8899999999999,1725.2549999999999,1472.17,1725.5349999999999,1472.03,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[33],INOUT,SIGNAL,other,33,0,rect,MET3,1463.795,1659.395,1464.075,1659.675,1463.935,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1732,[],1515.19,1725.2549999999999,1515.47,1725.5349999999999,1515.33,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[34],INOUT,SIGNAL,other,34,0,rect,MET3,1507.095,1659.395,1507.375,1659.675,1507.2350000000001,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1716,[],1558.49,1725.2549999999999,1558.77,1725.5349999999999,1558.63,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[35],INOUT,SIGNAL,other,35,0,rect,MET3,1550.395,1659.395,1550.675,1659.675,1550.5349999999999,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1700,[],1601.79,1725.2549999999999,1602.07,1725.5349999999999,1601.9299999999998,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[36],INOUT,SIGNAL,other,36,0,rect,MET3,1593.695,1659.395,1593.975,1659.675,1593.835,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1684,[],1645.09,1725.2549999999999,1645.37,1725.5349999999999,1645.23,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[37],INOUT,SIGNAL,other,37,0,rect,MET3,1636.995,1659.395,1637.275,1659.675,1637.135,1659.5349999999999,0.2800000000002001,0.2799999999999727,matrice3.lef:1668,[],1688.3899999999999,1725.2549999999999,1688.67,1725.5349999999999,1688.53,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[38],INOUT,SIGNAL,other,38,0,rect,MET3,1680.295,1659.395,1680.575,1659.675,1680.435,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1652,[],1731.69,1725.2549999999999,1731.97,1725.5349999999999,1731.83,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[39],INOUT,SIGNAL,other,39,0,rect,MET3,1723.595,1659.395,1723.875,1659.675,1723.7350000000001,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:2600,[],1774.99,1725.2549999999999,1775.27,1725.5349999999999,1775.13,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[40],INOUT,SIGNAL,other,40,0,rect,MET3,1766.895,1659.395,1767.175,1659.675,1767.0349999999999,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:2584,[],1818.29,1725.2549999999999,1818.57,1725.5349999999999,1818.4299999999998,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[41],INOUT,SIGNAL,other,41,0,rect,MET3,1810.195,1659.395,1810.475,1659.675,1810.335,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:2568,[],1861.59,1725.2549999999999,1861.87,1725.5349999999999,1861.73,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[42],INOUT,SIGNAL,other,42,0,rect,MET3,1853.495,1659.395,1853.775,1659.675,1853.635,1659.5349999999999,0.2800000000002001,0.2799999999999727,matrice3.lef:2552,[],1904.8899999999999,1725.2549999999999,1905.17,1725.5349999999999,1905.03,1725.3949999999998,TOP,0.005000000000109139
matrice3,Cout[43],INOUT,SIGNAL,other,43,0,rect,MET3,1896.795,1659.395,1897.075,1659.675,1896.935,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:2536,[],1948.19,1725.2549999999999,1948.47,1725.5349999999999,1948.33,1725.3949999999998,TOP,0.005000000000109139
matrice3,Din[0],INOUT,SIGNAL,other,0,0,rect,MET3,34.335,-65.855,34.615,-65.575,34.475,-65.715,0.28000000000000114,0.28000000000000114,matrice3.lef:3144,[],85.73,0.0049999999999954525,86.01,0.2849999999999966,85.87,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[1],INOUT,SIGNAL,other,1,0,rect,MET3,77.635,-65.855,77.915,-65.575,77.775,-65.715,0.28000000000000114,0.28000000000000114,matrice3.lef:3440,[],129.03,0.0049999999999954525,129.31,0.2849999999999966,129.17000000000002,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[2],INOUT,SIGNAL,other,2,0,rect,MET3,120.935,-65.855,121.215,-65.575,121.075,-65.715,0.28000000000000114,0.28000000000000114,matrice3.lef:1324,[],172.33,0.0049999999999954525,172.61,0.2849999999999966,172.47,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[3],INOUT,SIGNAL,other,3,0,rect,MET3,164.235,-65.855,164.515,-65.575,164.375,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:1308,[],215.63000000000002,0.0049999999999954525,215.91,0.2849999999999966,215.77,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[4],INOUT,SIGNAL,other,4,0,rect,MET3,207.535,-65.855,207.815,-65.575,207.675,-65.715,0.28000000000000114,0.28000000000000114,matrice3.lef:1292,[],258.93,0.0049999999999954525,259.21,0.2849999999999966,259.07,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[5],INOUT,SIGNAL,other,5,0,rect,MET3,250.835,-65.855,251.115,-65.575,250.97500000000002,-65.715,0.28000000000000114,0.28000000000000114,matrice3.lef:1276,[],302.23,0.0049999999999954525,302.51,0.2849999999999966,302.37,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[6],INOUT,SIGNAL,other,6,0,rect,MET3,294.135,-65.855,294.415,-65.575,294.275,-65.715,0.28000000000002956,0.28000000000000114,matrice3.lef:1260,[],345.53,0.0049999999999954525,345.81,0.2849999999999966,345.66999999999996,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[7],INOUT,SIGNAL,other,7,0,rect,MET3,337.435,-65.855,337.715,-65.575,337.575,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:1244,[],388.83,0.0049999999999954525,389.10999999999996,0.2849999999999966,388.96999999999997,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[8],INOUT,SIGNAL,other,8,0,rect,MET3,380.735,-65.855,381.015,-65.575,380.875,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:1228,[],432.13,0.0049999999999954525,432.40999999999997,0.2849999999999966,432.27,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[9],INOUT,SIGNAL,other,9,0,rect,MET3,424.035,-65.855,424.315,-65.575,424.175,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:1212,[],475.43,0.0049999999999954525,475.71,0.2849999999999966,475.57,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[10],INOUT,SIGNAL,other,10,0,rect,MET3,467.335,-65.855,467.615,-65.575,467.475,-65.715,0.28000000000002956,0.28000000000000114,matrice3.lef:1196,[],518.73,0.0049999999999954525,519.01,0.2849999999999966,518.87,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[11],INOUT,SIGNAL,other,11,0,rect,MET3,510.635,-65.855,510.915,-65.575,510.775,-65.715,0.28000000000002956,0.28000000000000114,matrice3.lef:1180,[],562.03,0.0049999999999954525,562.3100000000001,0.2849999999999966,562.17,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[12],INOUT,SIGNAL,other,12,0,rect,MET3,553.935,-65.855,554.215,-65.575,554.075,-65.715,0.2800000000000864,0.28000000000000114,matrice3.lef:1164,[],605.3299999999999,0.0049999999999954525,605.61,0.2849999999999966,605.47,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[13],INOUT,SIGNAL,other,13,0,rect,MET3,597.235,-65.855,597.515,-65.575,597.375,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:1148,[],648.63,0.0049999999999954525,648.91,0.2849999999999966,648.77,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[14],INOUT,SIGNAL,other,14,0,rect,MET3,640.535,-65.855,640.815,-65.575,640.675,-65.715,0.2800000000000864,0.28000000000000114,matrice3.lef:1132,[],691.93,0.0049999999999954525,692.21,0.2849999999999966,692.0699999999999,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[15],INOUT,SIGNAL,other,15,0,rect,MET3,683.835,-65.855,684.115,-65.575,683.975,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:1116,[],735.23,0.0049999999999954525,735.51,0.2849999999999966,735.37,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[16],INOUT,SIGNAL,other,16,0,rect,MET3,727.135,-65.855,727.415,-65.575,727.275,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:1100,[],778.53,0.0049999999999954525,778.81,0.2849999999999966,778.67,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[17],INOUT,SIGNAL,other,17,0,rect,MET3,770.435,-65.855,770.715,-65.575,770.575,-65.715,0.2800000000000864,0.28000000000000114,matrice3.lef:1084,[],821.8299999999999,0.0049999999999954525,822.11,0.2849999999999966,821.97,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[18],INOUT,SIGNAL,other,18,0,rect,MET3,813.735,-65.855,814.015,-65.575,813.875,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:1068,[],865.13,0.0049999999999954525,865.41,0.2849999999999966,865.27,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[19],INOUT,SIGNAL,other,19,0,rect,MET3,857.035,-65.855,857.315,-65.575,857.175,-65.715,0.2800000000000864,0.28000000000000114,matrice3.lef:1052,[],908.43,0.0049999999999954525,908.71,0.2849999999999966,908.5699999999999,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[20],INOUT,SIGNAL,other,20,0,rect,MET3,900.335,-65.855,900.615,-65.575,900.475,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:1036,[],951.73,0.0049999999999954525,952.01,0.2849999999999966,951.87,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[21],INOUT,SIGNAL,other,21,0,rect,MET3,943.635,-65.855,943.915,-65.575,943.775,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:1020,[],995.03,0.0049999999999954525,995.31,0.2849999999999966,995.17,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[22],INOUT,SIGNAL,other,22,0,rect,MET3,986.935,-65.855,987.215,-65.575,987.075,-65.715,0.2800000000000864,0.28000000000000114,matrice3.lef:1004,[],1038.33,0.0049999999999954525,1038.6100000000001,0.2849999999999966,1038.47,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[23],INOUT,SIGNAL,other,23,0,rect,MET3,1030.235,-65.855,1030.515,-65.575,1030.375,-65.715,0.2800000000002001,0.28000000000000114,matrice3.lef:988,[],1081.6299999999999,0.0049999999999954525,1081.91,0.2849999999999966,1081.77,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[24],INOUT,SIGNAL,other,24,0,rect,MET3,1073.535,-65.855,1073.815,-65.575,1073.6750000000002,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:972,[],1124.93,0.0049999999999954525,1125.21,0.2849999999999966,1125.0700000000002,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[25],INOUT,SIGNAL,other,25,0,rect,MET3,1116.835,-65.855,1117.115,-65.575,1116.975,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:956,[],1168.23,0.0049999999999954525,1168.51,0.2849999999999966,1168.37,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[26],INOUT,SIGNAL,other,26,0,rect,MET3,1160.135,-65.855,1160.415,-65.575,1160.275,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:940,[],1211.53,0.0049999999999954525,1211.81,0.2849999999999966,1211.67,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[27],INOUT,SIGNAL,other,27,0,rect,MET3,1203.435,-65.855,1203.715,-65.575,1203.5749999999998,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:924,[],1254.83,0.0049999999999954525,1255.11,0.2849999999999966,1254.9699999999998,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[28],INOUT,SIGNAL,other,28,0,rect,MET3,1246.735,-65.855,1247.015,-65.575,1246.875,-65.715,0.2800000000002001,0.28000000000000114,matrice3.lef:908,[],1298.1299999999999,0.0049999999999954525,1298.41,0.2849999999999966,1298.27,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[29],INOUT,SIGNAL,other,29,0,rect,MET3,1290.035,-65.855,1290.315,-65.575,1290.1750000000002,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:892,[],1341.43,0.0049999999999954525,1341.71,0.2849999999999966,1341.5700000000002,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[30],INOUT,SIGNAL,other,30,0,rect,MET3,1333.335,-65.855,1333.615,-65.575,1333.475,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:876,[],1384.73,0.0049999999999954525,1385.01,0.2849999999999966,1384.87,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[31],INOUT,SIGNAL,other,31,0,rect,MET3,1376.635,-65.855,1376.915,-65.575,1376.775,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:860,[],1428.03,0.0049999999999954525,1428.31,0.2849999999999966,1428.17,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[32],INOUT,SIGNAL,other,32,0,rect,MET3,1419.935,-65.855,1420.215,-65.575,1420.0749999999998,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:844,[],1471.33,0.0049999999999954525,1471.61,0.2849999999999966,1471.4699999999998,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[33],INOUT,SIGNAL,other,33,0,rect,MET3,1463.235,-65.855,1463.515,-65.575,1463.375,-65.715,0.2800000000002001,0.28000000000000114,matrice3.lef:2452,[],1514.6299999999999,0.0049999999999954525,1514.91,0.2849999999999966,1514.77,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[34],INOUT,SIGNAL,other,34,0,rect,MET3,1506.535,-65.855,1506.815,-65.575,1506.6750000000002,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:2436,[],1557.93,0.0049999999999954525,1558.21,0.2849999999999966,1558.0700000000002,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[35],INOUT,SIGNAL,other,35,0,rect,MET3,1549.835,-65.855,1550.115,-65.575,1549.975,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:2420,[],1601.23,0.0049999999999954525,1601.51,0.2849999999999966,1601.37,0.14499999999999602,BOTTOM,0.0049999999999954525
