idx	marker_handle	box	layer	type	subType	message
48	0x7f51aa08dc40	{219.99 223.53 220.21 224.7}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_n_67240 Actual: 0.220000 Required: 0.230000 Type: ParallelRunLength Spacing # 220 230 3 2 : 219.6100 223.5300 219.9900 224.7000 1: 220.2100 223.5300 220.4350 224.7000 1
49	0x7f51aa3c89e0	{48.0 201.16 48.0 201.16}	MET3	Connectivity	ConnectivityAntenna	Net VDD
50	0x7f51aa3c8a40	{221.75 201.16 221.75 201.16}	MET3	Connectivity	ConnectivityAntenna	Net VDD
51	0x7f51aa3c8a70	{201.16 233.62 201.16 233.62}	METTP	Connectivity	ConnectivityAntenna	Net VDD
52	0x7f51aa3c8ad0	{48.0 205.16 48.0 205.16}	MET3	Connectivity	ConnectivityAntenna	Net VSS
53	0x7f51aa3c8b30	{221.75 205.16 221.75 205.16}	MET3	Connectivity	ConnectivityAntenna	Net VSS
54	0x7f51aa3c8b90	{205.16 158.32 205.16 158.32}	METTP	Connectivity	ConnectivityAntenna	Net VSS
55	0x7f51aa3c8bc0	{125.16 158.32 125.16 158.32}	METTP	Connectivity	ConnectivityAntenna	Net VSS
56	0x7f51aa3c8bf0	{220.5 178.73 220.76 179.455}	MET2	Geometry	Metal_Short	Regular Wire of Net u_core_n_66687 & Special Wire of Net VSS Type: Metal Short # -1 -1 9 2 : 220.5000 178.7300 220.7600 179.4550 2: 220.5000 178.7300 220.7600 179.4550 2
57	0x7f51aa3c8c20	{219.99 223.53 220.21 224.7}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_n_67240 & Blockage of Cell u_core_u_hit_capture_bridge_snapshot_q_reg[nfast_hit_packed][102] Actual: 0.220000 Required: 0.230000 Type: ParallelRunLength Spacing # 220 230 3 2 : 219.6100 223.5300 219.9900 224.7000 1: 220.2100 223.5300 220.4350 224.7000 1     LEF Description:  SPACING 0.230000 
58	0x7f51aa3c8c50	{219.94 224.195 219.96 224.925}	MET2	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_n_67240 & Special Wire of Net VDD Actual: 0.020000 Required: 0.280000 Type: ParallelRunLength Spacing # 20 280 3 2 : 219.6600 224.1950 219.9400 224.9250 2: 219.9600 224.1950 220.7600 224.9250 2     LEF Description:  SPACING 0.280000 
