idx	marker_handle	box	layer	type	subType	message
41	0x7f8604a01190	{201.16 118.0 201.16 118.0}	METTP	Connectivity	ConnectivityAntenna	Net VDD
42	0x7f8604a011c0	{219.575 132.16 219.575 132.16}	MET1	Connectivity	ConnectivityAntenna	Net VSS
43	0x7f8604a014c0	{221.745 125.16 221.745 125.16}	MET3	Connectivity	ConnectivityAntenna	Net VSS
44	0x7f85d46a99a0	{117.575 119.75 117.6 119.865}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_ro_fast_code_q[6] Actual: 0.115000 Required: 0.230000 Type: ParallelRunLength Spacing # 115 230 3 2 : 117.3200 119.4700 117.6000 119.7500 1: 117.5750 119.8650 117.6000 120.0950 1     LEF Description:  SPACING 0.230000 
45	0x7f85d4650320	{116.315 119.75 116.325 120.235}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_ro_fast_code_q[1] Actual: 0.010000 Required: 0.230000 Type: ParallelRunLength Spacing # 10 230 3 2 : 116.3250 119.7500 116.5550 120.2350 1: 116.0850 119.7500 116.3150 120.2350 1
46	0x7f85d46502f0	{116.315 120.005 116.325 120.235}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_ro_fast_code_q[0] Actual: 0.010000 Required: 0.230000 Type: ParallelRunLength Spacing # 10 230 3 2 : 116.0850 120.0050 116.3150 120.2350 1: 116.3250 120.0050 116.5550 120.2350 1
47	0x7f85d46502c0	{117.575 119.75 117.6 119.865}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_ro_fast_code_q[7] Actual: 0.115000 Required: 0.230000 Type: ParallelRunLength Spacing # 115 230 3 2 : 117.3200 119.4700 117.6000 119.7500 1: 117.5750 119.8650 117.6000 120.0950 1
48	0x7f85d4650290	{117.575 119.75 117.6 119.865}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_ro_fast_code_q[7] Actual: 0.115000 Required: 0.230000 Type: ParallelRunLength Spacing # 115 230 3 2 : 117.3200 119.4700 117.6000 119.7500 1: 117.5750 119.8650 117.6000 120.0950 1
49	0x7f85d4650260	{117.575 119.75 117.6 119.865}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_ro_fast_code_q[6] Actual: 0.115000 Required: 0.230000 Type: ParallelRunLength Spacing # 115 230 3 2 : 117.5750 119.8650 117.6000 120.0950 1: 117.3200 119.4700 117.6000 119.7500 1
50	0x7f85d4650230	{116.325 119.445 116.34 119.75}	MET1	Geometry	Metal_Short	Regular Wire of Net u_core_ro_fast_code_q[1] Type: Metal Short # -1 -1 9 2 : 116.3250 119.4450 116.3400 119.7500 1: 116.3250 119.4450 116.3400 119.7500 1
51	0x7f85d4650200	{116.325 119.445 116.34 119.75}	MET1	Geometry	Metal_Short	Regular Wire of Net u_core_ro_fast_code_q[1] Type: Metal Short # -1 -1 9 2 : 116.3250 119.4450 116.3400 119.7500 1: 116.3250 119.4450 116.3400 119.7500 1
52	0x7f85d46501d0	{117.485 119.865 117.575 120.235}	MET1	Geometry	Metal_Short	Regular Wire of Net u_core_ro_fast_code_q[7] Type: Metal Short # -1 -1 9 2 : 117.4850 119.8650 117.5750 120.2350 1: 117.4850 119.8650 117.5750 120.2350 1
53	0x7f85d46501a0	{117.485 119.865 117.575 120.235}	MET1	Geometry	Metal_Short	Regular Wire of Net u_core_ro_fast_code_q[7] Type: Metal Short # -1 -1 9 2 : 117.4850 119.8650 117.5750 120.2350 1: 117.4850 119.8650 117.5750 120.2350 1
54	0x7f85d4650170	{117.485 120.005 117.525 120.235}	MET1	Geometry	Metal_Short	Regular Wire of Net u_core_ro_fast_code_q[6] Type: Metal Short # -1 -1 9 2 : 117.4850 120.0050 117.5250 120.2350 1: 117.4850 120.0050 117.5250 120.2350 1
55	0x7f85d46a9a60	{116.325 119.445 116.34 119.75}	MET1	Geometry	Metal_Short	Regular Wire of Net u_core_ro_fast_code_q[1] & Pin of Cell u_core_u_osc_fast_u_ro_tune4 Type: Metal Short # -1 -1 9 2 : 116.3250 119.4450 116.3400 119.7500 1: 116.3250 119.4450 116.3400 119.7500 1
56	0x7f85d46a9a30	{117.485 119.865 117.575 120.235}	MET1	Geometry	Metal_Short	Regular Wire of Net u_core_ro_fast_code_q[7] & Pin of Cell u_core_u_osc_fast_u_ro_tune4 Type: Metal Short # -1 -1 9 2 : 117.4850 119.8650 117.5750 120.2350 1: 117.4850 119.8650 117.5750 120.2350 1
57	0x7f85d46a99d0	{116.315 119.75 116.325 120.235}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_ro_fast_code_q[1] Actual: 0.010000 Required: 0.230000 Type: ParallelRunLength Spacing # 10 230 3 2 : 116.0850 119.7500 116.3150 120.2350 1: 116.3250 119.7500 116.5550 120.2350 1     LEF Description:  SPACING 0.230000 
58	0x7f8604a01160	{48.0 121.16 48.0 121.16}	MET3	Connectivity	ConnectivityAntenna	Net VDD
59	0x7f8604a011f0	{50.17 132.16 50.17 132.16}	MET1	Connectivity	ConnectivityAntenna	Net VSS
60	0x7f8604a014f0	{48.0 125.16 48.0 125.16}	MET3	Connectivity	ConnectivityAntenna	Net VSS
