config,delay_ps,estimator,N,count,mean,std,min,max,median,rmse,mae,p90_ae,p99_ae
multihit_15_cal_nominal,10000,conv_mean,3,1000,-1809.3333333333344,4.549748952343969e-13,-1809.333333333334,-1809.333333333334,-1809.333333333334,1809.3333333333335,1809.3333333333344,1809.333333333334,1809.333333333334
multihit_15_cal_nominal,10000,conv_mean,4,1000,-1809.1840000000009,2.3576193576789315,-1809.333333333334,-1772.0000000000005,-1809.333333333334,1809.1855346167977,1809.1840000000009,1809.333333333334,1809.333333333334
multihit_15_cal_nominal,10000,conv_mean,5,1000,-1809.3034666666676,0.9444669278369598,-1809.333333333334,-1779.4666666666672,-1809.333333333334,1809.303712928755,1809.3034666666676,1809.333333333334,1809.333333333334
multihit_15_cal_nominal,10000,conv_mean,6,1000,-1809.3084444444455,0.7870557731974642,-1809.333333333334,-1784.444444444445,-1809.333333333334,1809.3086154593168,1809.3084444444455,1809.333333333334,1809.333333333334
multihit_15_cal_nominal,10000,conv_mean,7,1000,-1809.3333333333344,4.549748952343969e-13,-1809.333333333334,-1809.333333333334,-1809.333333333334,1809.3333333333335,1809.3333333333344,1809.333333333334,1809.333333333334
multihit_15_cal_nominal,10000,conv_mean,8,1000,-1809.296000000001,0.8343807898157354,-1809.333333333334,-1790.6666666666672,-1809.333333333334,1809.2961922004679,1809.296000000001,1809.333333333334,1809.333333333334
multihit_15_cal_nominal,10000,conv_mean,9,1000,-1809.3167407407416,0.5247038487983094,-1809.333333333334,-1792.7407407407413,-1809.333333333334,1809.3168167470044,1809.3167407407416,1809.333333333334,1809.333333333334
multihit_15_cal_nominal,10000,conv_mean,10,1000,-1809.3333333333344,4.549748952343969e-13,-1809.333333333334,-1809.333333333334,-1809.333333333334,1809.3333333333335,1809.3333333333344,1809.333333333334,1809.333333333334
multihit_15_cal_nominal,10000,conv_mean,11,1000,-1809.3061818181816,0.6068223925932361,-1809.3333333333337,-1795.7575757575767,-1809.3333333333337,1809.306283477364,1809.3061818181816,1809.3333333333337,1809.3333333333337
multihit_15_cal_nominal,10000,conv_mean,12,1000,-1809.3208888888898,0.3935278865987213,-1809.333333333334,-1796.8888888888898,-1809.333333333334,1809.3209316423147,1809.3208888888898,1809.333333333334,1809.333333333334
multihit_15_cal_nominal,10000,conv_mean,13,1000,-1809.287384615386,0.7254213408242809,-1809.3333333333342,-1797.8461538461545,-1809.3333333333342,1809.2875298963036,1809.287384615386,1809.3333333333342,1809.3333333333342
multihit_15_cal_nominal,10000,conv_mean,14,1000,-1809.322666666668,0.33730961708462953,-1809.3333333333342,-1798.6666666666674,-1809.3333333333342,1809.3226980773165,1809.322666666668,1809.3333333333342,1809.3333333333342
multihit_15_cal_nominal,10000,conv_mean,15,1000,-1809.2736000000016,0.7692217817748994,-1809.3333333333344,-1799.3777777777786,-1809.3333333333344,1809.273763355731,1809.2736000000016,1809.3333333333344,1809.3333333333344
multihit_15_cal_nominal,30000,conv_mean,1,1000,-2102.5173333333346,4.722334639184856,-2102.666666666668,-1953.3333333333321,-2102.666666666668,2102.522631295825,2102.5173333333346,2102.666666666668,2102.666666666668
multihit_15_cal_nominal,30000,conv_mean,2,1000,-2102.666666666668,0.0,-2102.666666666668,-2102.666666666668,-2102.666666666668,2102.6666666666683,2102.666666666668,2102.666666666668,2102.666666666668
multihit_15_cal_nominal,30000,conv_mean,3,1000,-2102.567111111112,2.2250154395086614,-2102.666666666668,-2052.888888888889,-2102.666666666668,2102.568287230915,2102.567111111112,2102.666666666668,2102.666666666668
multihit_15_cal_nominal,30000,conv_mean,4,1000,-2102.592000000001,1.6687615796314903,-2102.666666666668,-2065.333333333334,-2102.666666666668,2102.59266155964,2102.592000000001,2102.666666666668,2102.666666666668
multihit_15_cal_nominal,30000,conv_mean,5,1000,-2102.666666666668,0.0,-2102.666666666668,-2102.666666666668,-2102.666666666668,2102.6666666666683,2102.666666666668,2102.666666666668,2102.666666666668
multihit_15_cal_nominal,30000,conv_mean,6,1000,-2102.6417777777788,0.787055773197471,-2102.666666666668,-2077.7777777777787,-2102.666666666668,2102.641924934874,2102.6417777777788,2102.666666666668,2102.666666666668
multihit_15_cal_nominal,30000,conv_mean,7,1000,-2102.666666666668,0.0,-2102.666666666668,-2102.666666666668,-2102.666666666668,2102.6666666666683,2102.666666666668,2102.666666666668,2102.666666666668
multihit_15_cal_nominal,30000,conv_mean,8,1000,-2102.648000000001,0.5902918298981071,-2102.666666666668,-2084.000000000001,-2102.666666666668,2102.6480827756236,2102.648000000001,2102.666666666668,2102.666666666668
multihit_15_cal_nominal,30000,conv_mean,9,1000,-2102.61688888889,0.9079035458237554,-2102.666666666668,-2086.074074074075,-2102.666666666668,2102.6170847078542,2102.61688888889,2102.666666666668,2102.666666666668
multihit_15_cal_nominal,30000,conv_mean,10,1000,-2102.6517333333345,0.47223346391848,-2102.666666666668,-2087.7333333333345,-2102.666666666668,2102.6517863096396,2102.6517333333345,2102.666666666668,2102.666666666668
multihit_15_cal_nominal,30000,conv_mean,11,1000,-2102.6530909090916,0.4293031490168104,-2102.666666666668,-2089.09090909091,-2102.666666666668,2102.6531346911343,2102.6530909090916,2102.666666666668,2102.666666666668
multihit_15_cal_nominal,30000,conv_mean,12,1000,-2102.629333333334,0.6809276593678165,-2102.666666666668,-2090.222222222223,-2102.666666666668,2102.6294434808524,2102.629333333334,2102.666666666668,2102.666666666668
multihit_15_cal_nominal,30000,conv_mean,13,1000,-2102.6322051282064,0.6285486086472076,-2102.666666666668,-2091.179487179488,-2102.666666666668,2102.632298981585,2102.6322051282064,2102.666666666668,2102.666666666668
multihit_15_cal_nominal,30000,conv_mean,14,1000,-2102.6453333333343,0.4767890227518604,-2102.666666666668,-2092.000000000001,-2102.666666666668,2102.6453873368414,2102.6453333333343,2102.666666666668,2102.666666666668
multihit_15_cal_nominal,30000,conv_mean,15,1000,-2102.6467555555564,0.4450030879017324,-2102.666666666668,-2092.711111111112,-2102.666666666668,2102.64680259858,2102.6467555555564,2102.666666666668,2102.666666666668
multihit_15_cal_nominal,20,first_hit_scan,1,1000,-2070.0,0.0,-2070.0,-2070.0,-2070.0,2070.0,2070.0,2070.0,2070.0
multihit_15_cal_nominal,20,first_hit_scan,2,1000,-2070.0,0.0,-2070.0,-2070.0,-2070.0,2070.0,2070.0,2070.0,2070.0
multihit_15_cal_nominal,20,first_hit_scan,3,1000,-2069.9466666666667,1.1919725568796204,-2070.0,-2043.3333333333333,-2070.0,2069.9470095203455,2069.9466666666667,2070.0,2070.0
multihit_15_cal_nominal,20,first_hit_scan,4,1000,-2070.0,0.0,-2070.0,-2070.0,-2070.0,2070.0,2070.0,2070.0,2070.0
multihit_15_cal_nominal,20,first_hit_scan,5,1000,-2069.984,0.5059644256269408,-2070.0,-2054.0,-2070.0,2069.9840617743894,2069.984,2070.0,2070.0
multihit_15_cal_nominal,20,first_hit_scan,6,1000,-2069.9733333333334,0.5959862784398154,-2070.0,-2056.6666666666665,-2070.0,2069.9734190456543,2069.9733333333334,2070.0,2070.0
multihit_15_cal_nominal,20,first_hit_scan,7,1000,-2069.9657142857145,0.6253417279908412,-2070.0,-2058.5714285714284,-2070.0,2069.96580864989,2069.9657142857145,2070.0,2070.0
multihit_15_cal_nominal,20,first_hit_scan,8,1000,-2069.98,0.4469897088298564,-2070.0,-2060.0,-2070.0,2069.980048213026,2069.98,2070.0,2070.0
multihit_15_cal_nominal,20,first_hit_scan,9,1000,-2069.991111111111,0.2810913475705162,-2070.0,-2061.1111111111113,-2070.0,2069.9911301772154,2069.991111111111,2070.0,2070.0
multihit_15_cal_nominal,20,first_hit_scan,10,1000,-2070.0,0.0,-2070.0,-2070.0,-2070.0,2070.0,2070.0,2070.0,2070.0
multihit_15_cal_nominal,20,first_hit_scan,11,1000,-2069.978181818182,0.3979447359941785,-2070.0,-2062.7272727272725,-2070.0,2069.978220031544,2069.978181818182,2070.0,2070.0
multihit_15_cal_nominal,20,first_hit_scan,12,1000,-2069.9733333333334,0.4210034567283691,-2070.0,-2063.3333333333335,-2070.0,2069.97337610361,2069.9733333333334,2070.0,2070.0
multihit_15_cal_nominal,20,first_hit_scan,13,1000,-2069.9692307692303,0.4342706043721233,-2070.0,-2063.846153846154,-2070.0,2069.969276277725,2069.9692307692303,2070.0,2070.0
multihit_15_cal_nominal,20,first_hit_scan,14,1000,-2069.982857142857,0.3126708639954206,-2070.0,-2064.285714285714,-2070.0,2069.982880733706,2069.982857142857,2070.0,2070.0
multihit_15_cal_nominal,20,first_hit_scan,15,1000,-2069.9946666666665,0.16865480854231835,-2070.0,-2064.6666666666665,-2070.0,2069.9946735304525,2069.9946666666665,2070.0,2070.0
multihit_15_cal_nominal,50,first_hit_scan,1,1000,-2120.0,0.0,-2120.0,-2120.0,-2120.0,2120.0,2120.0,2120.0,2120.0
multihit_15_cal_nominal,50,first_hit_scan,2,1000,-2120.0,0.0,-2120.0,-2120.0,-2120.0,2120.0,2120.0,2120.0,2120.0
multihit_15_cal_nominal,50,first_hit_scan,3,1000,-2119.946666666667,1.68654808542314,-2120.0,-2066.6666666666665,-2120.0,2119.9473368721005,2119.946666666667,2120.0,2120.0
multihit_15_cal_nominal,50,first_hit_scan,4,1000,-2119.96,1.2649110640673518,-2120.0,-2080.0,-2120.0,2119.9603769882115,2119.96,2120.0,2120.0
multihit_15_cal_nominal,50,first_hit_scan,5,1000,-2120.0,0.0,-2120.0,-2120.0,-2120.0,2120.0,2120.0,2120.0,2120.0
multihit_15_cal_nominal,50,first_hit_scan,6,1000,-2119.9733333333334,0.8432740427115628,-2120.0,-2093.3333333333335,-2120.0,2119.973500882604,2119.9733333333334,2120.0,2120.0
multihit_15_cal_nominal,50,first_hit_scan,7,1000,-2119.9771428571426,0.7228063223241948,-2120.0,-2097.1428571428573,-2120.0,2119.9772659543464,2119.9771428571426,2120.0,2120.0
multihit_15_cal_nominal,50,first_hit_scan,8,1000,-2120.0,0.0,-2120.0,-2120.0,-2120.0,2120.0,2120.0,2120.0,2120.0
multihit_15_cal_nominal,50,first_hit_scan,9,1000,-2120.0,0.0,-2120.0,-2120.0,-2120.0,2120.0,2120.0,2120.0,2120.0
multihit_15_cal_nominal,50,first_hit_scan,10,1000,-2119.968,0.7151835341277701,-2120.0,-2104.0,-2120.0,2119.968120515023,2119.968,2120.0,2120.0
multihit_15_cal_nominal,50,first_hit_scan,11,1000,-2120.0,0.0,-2120.0,-2120.0,-2120.0,2120.0,2120.0,2120.0,2120.0
multihit_15_cal_nominal,50,first_hit_scan,12,1000,-2119.96,0.7295653493226482,-2120.0,-2106.6666666666665,-2120.0,2119.9601254111676,2119.96,2120.0,2120.0
multihit_15_cal_nominal,50,first_hit_scan,13,1000,-2119.950769230769,0.7772371508831654,-2120.0,-2107.6923076923076,-2120.0,2119.9509115674405,2119.950769230769,2120.0,2120.0
multihit_15_cal_nominal,50,first_hit_scan,14,1000,-2119.9542857142856,0.7217202115343717,-2120.0,-2108.5714285714284,-2120.0,2119.954408443151,2119.9542857142856,2120.0,2120.0
multihit_15_cal_nominal,50,first_hit_scan,15,1000,-2119.978666666667,0.47678902275184015,-2120.0,-2109.3333333333335,-2120.0,2119.9787202286307,2119.978666666667,2120.0,2120.0
multihit_15_cal_nominal,100,first_hit_scan,1,1000,-2070.0,0.0,-2070.0,-2070.0,-2070.0,2070.0,2070.0,2070.0,2070.0
multihit_15_cal_nominal,100,first_hit_scan,2,1000,-2070.0,0.0,-2070.0,-2070.0,-2070.0,2070.0,2070.0,2070.0,2070.0
multihit_15_cal_nominal,100,first_hit_scan,3,1000,-2070.0,0.0,-2070.0,-2070.0,-2070.0,2070.0,2070.0,2070.0,2070.0
multihit_15_cal_nominal,100,first_hit_scan,4,1000,-2070.0,0.0,-2070.0,-2070.0,-2070.0,2070.0,2070.0,2070.0,2070.0
multihit_15_cal_nominal,100,first_hit_scan,5,1000,-2069.968,1.0119288512538813,-2070.0,-2038.0,-2070.0,2069.968247099457,2069.968,2070.0,2070.0
multihit_15_cal_nominal,100,first_hit_scan,6,1000,-2069.9733333333334,0.8432740427115699,-2070.0,-2043.3333333333333,-2070.0,2069.9735049297396,2069.9733333333334,2070.0,2070.0
multihit_15_cal_nominal,100,first_hit_scan,7,1000,-2070.0,0.0,-2070.0,-2070.0,-2070.0,2070.0,2070.0,2070.0,2070.0
multihit_15_cal_nominal,100,first_hit_scan,8,1000,-2069.94,1.09434802398396,-2070.0,-2050.0,-2070.0,2069.9402889938638,2069.94,2070.0,2070.0
multihit_15_cal_nominal,100,first_hit_scan,9,1000,-2069.9644444444443,0.7946483712530802,-2070.0,-2052.222222222222,-2070.0,2069.9645968225554,2069.9644444444443,2070.0,2070.0
multihit_15_cal_nominal,100,first_hit_scan,10,1000,-2069.952,0.875478419187168,-2070.0,-2054.0,-2070.0,2069.952184955005,2069.952,2070.0,2070.0
multihit_15_cal_nominal,100,first_hit_scan,11,1000,-2069.970909090909,0.650166849207062,-2070.0,-2055.4545454545455,-2070.0,2069.9710110957735,2069.970909090909,2070.0,2070.0
multihit_15_cal_nominal,100,first_hit_scan,12,1000,-2069.9866666666667,0.4216370213557887,-2070.0,-2056.6666666666665,-2070.0,2069.986709565493,2069.9866666666667,2070.0,2070.0
multihit_15_cal_nominal,100,first_hit_scan,13,1000,-2069.9753846153844,0.5501411800982878,-2070.0,-2057.6923076923076,-2070.0,2069.9754576482956,2069.9753846153844,2070.0,2070.0
multihit_15_cal_nominal,100,first_hit_scan,14,1000,-2070.0,0.0,-2070.0,-2070.0,-2070.0,2070.0,2070.0,2070.0,2070.0
multihit_15_cal_nominal,100,first_hit_scan,15,1000,-2069.968,0.5836522794581038,-2070.0,-2059.3333333333335,-2070.0,2069.968082201591,2069.968,2070.0,2070.0
multihit_15_cal_nominal,200,first_hit_scan,1,1000,-2050.0,0.0,-2050.0,-2050.0,-2050.0,2050.0,2050.0,2050.0,2050.0
multihit_15_cal_nominal,200,first_hit_scan,2,1000,-2050.0,0.0,-2050.0,-2050.0,-2050.0,2050.0,2050.0,2050.0,2050.0
multihit_15_cal_nominal,200,first_hit_scan,3,1000,-2049.9466666666667,1.6865480854231323,-2050.0,-1996.6666666666667,-2050.0,2049.9473597577517,2049.9466666666667,2050.0,2050.0
multihit_15_cal_nominal,200,first_hit_scan,4,1000,-2050.0,0.0,-2050.0,-2050.0,-2050.0,2050.0,2050.0,2050.0,2050.0
multihit_15_cal_nominal,200,first_hit_scan,5,1000,-2049.904,1.750956838374336,-2050.0,-2018.0,-2050.0,2049.904747055336,2049.904,2050.0,2050.0
multihit_15_cal_nominal,200,first_hit_scan,6,1000,-2049.9733333333334,0.8432740427115699,-2050.0,-2023.3333333333333,-2050.0,2049.9735066038725,2049.9733333333334,2050.0,2050.0
multihit_15_cal_nominal,200,first_hit_scan,7,1000,-2049.9085714285716,1.443440423068729,-2050.0,-2027.142857142857,-2050.0,2049.9090791186472,2049.9085714285716,2050.0,2050.0
multihit_15_cal_nominal,200,first_hit_scan,8,1000,-2049.96,0.8939794176597128,-2050.0,-2030.0,-2050.0,2049.9601947354977,2049.96,2050.0,2050.0
multihit_15_cal_nominal,200,first_hit_scan,9,1000,-2049.9822222222224,0.5621826951410469,-2050.0,-2032.2222222222222,-2050.0,2049.9822992310187,2049.9822222222224,2050.0,2050.0
multihit_15_cal_nominal,200,first_hit_scan,10,1000,-2049.984,0.5059644256269407,-2050.0,-2034.0,-2050.0,2049.9840623770715,2049.984,2050.0,2050.0
multihit_15_cal_nominal,200,first_hit_scan,11,1000,-2049.970909090909,0.650166849207062,-2050.0,-2035.4545454545455,-2050.0,2049.971012090957,2049.970909090909,2050.0,2050.0
multihit_15_cal_nominal,200,first_hit_scan,12,1000,-2049.9866666666667,0.4216370213557815,-2050.0,-2036.6666666666667,-2050.0,2049.986709984021,2049.9866666666667,2050.0,2050.0
multihit_15_cal_nominal,200,first_hit_scan,13,1000,-2049.9507692307693,0.777237150883165,-2050.0,-2037.6923076923076,-2050.0,2049.9509164278334,2049.9507692307693,2050.0,2050.0
multihit_15_cal_nominal,200,first_hit_scan,14,1000,-2049.9542857142856,0.7217202115343574,-2050.0,-2038.5714285714287,-2050.0,2049.954412633986,2049.9542857142856,2050.0,2050.0
multihit_15_cal_nominal,200,first_hit_scan,15,1000,-2049.936,0.8241661947588358,-2050.0,-2039.3333333333333,-2050.0,2049.936165510201,2049.936,2050.0,2050.0
multihit_15_cal_nominal,500,first_hit_scan,1,1000,-2069.84,5.059644256269407,-2070.0,-1910.0,-2070.0,2069.846177859601,2069.84,2070.0,2070.0
multihit_15_cal_nominal,500,first_hit_scan,2,1000,-2069.92,2.5298221281347035,-2070.0,-1990.0,-2070.0,2069.9215444069373,2069.92,2070.0,2070.0
multihit_15_cal_nominal,500,first_hit_scan,3,1000,-2069.9466666666667,1.6865480854231327,-2070.0,-2016.6666666666667,-2070.0,2069.9473530610494,2069.9466666666667,2070.0,2070.0
multihit_15_cal_nominal,500,first_hit_scan,4,1000,-2069.96,1.2649110640673518,-2070.0,-2030.0,-2070.0,2069.960386094381,2069.96,2070.0,2070.0
multihit_15_cal_nominal,500,first_hit_scan,5,1000,-2069.968,1.0119288512538813,-2070.0,-2038.0,-2070.0,2069.968247099457,2069.968,2070.0,2070.0
multihit_15_cal_nominal,500,first_hit_scan,6,1000,-2069.9733333333334,0.8432740427115699,-2070.0,-2043.3333333333333,-2070.0,2069.9735049297396,2069.9733333333334,2070.0,2070.0
multihit_15_cal_nominal,500,first_hit_scan,7,1000,-2070.0,0.0,-2070.0,-2070.0,-2070.0,2070.0,2070.0,2070.0,2070.0
multihit_15_cal_nominal,500,first_hit_scan,8,1000,-2069.98,0.6324555320336759,-2070.0,-2050.0,-2070.0,2069.9800965226696,2069.98,2070.0,2070.0
multihit_15_cal_nominal,500,first_hit_scan,9,1000,-2069.9822222222224,0.5621826951410469,-2070.0,-2052.222222222222,-2070.0,2069.982298486966,2069.9822222222224,2070.0,2070.0
multihit_15_cal_nominal,500,first_hit_scan,10,1000,-2069.968,0.7151835341277701,-2070.0,-2054.0,-2070.0,2069.968123426059,2069.968,2070.0,2070.0
multihit_15_cal_nominal,500,first_hit_scan,11,1000,-2069.970909090909,0.650166849207062,-2070.0,-2055.4545454545455,-2070.0,2069.9710110957735,2069.970909090909,2070.0,2070.0
multihit_15_cal_nominal,500,first_hit_scan,12,1000,-2069.9333333333334,0.9409196428062723,-2070.0,-2056.6666666666665,-2070.0,2069.933546974127,2069.9333333333334,2070.0,2070.0
multihit_15_cal_nominal,500,first_hit_scan,13,1000,-2069.987692307692,0.3892034043284181,-2070.0,-2057.6923076923076,-2070.0,2069.9877288605207,2069.987692307692,2070.0,2070.0
multihit_15_cal_nominal,500,first_hit_scan,14,1000,-2069.9771428571426,0.5108453815198417,-2070.0,-2058.5714285714284,-2070.0,2069.9772058293447,2069.9771428571426,2070.0,2070.0
multihit_15_cal_nominal,500,first_hit_scan,15,1000,-2070.0,0.0,-2070.0,-2070.0,-2070.0,2070.0,2070.0,2070.0,2070.0
multihit_15_cal_nominal,1000,first_hit_scan,1,1000,-2050.0,0.0,-2050.0,-2050.0,-2050.0,2050.0,2050.0,2050.0,2050.0
multihit_15_cal_nominal,1000,first_hit_scan,2,1000,-2049.92,2.529822128134704,-2050.0,-1970.0,-2050.0,2049.9215594748985,2049.92,2050.0,2050.0
multihit_15_cal_nominal,1000,first_hit_scan,3,1000,-2050.0,0.0,-2050.0,-2050.0,-2050.0,2050.0,2050.0,2050.0,2050.0
multihit_15_cal_nominal,1000,first_hit_scan,4,1000,-2050.0,0.0,-2050.0,-2050.0,-2050.0,2050.0,2050.0,2050.0,2050.0
multihit_15_cal_nominal,1000,first_hit_scan,5,1000,-2050.0,0.0,-2050.0,-2050.0,-2050.0,2050.0,2050.0,2050.0,2050.0
multihit_15_cal_nominal,1000,first_hit_scan,6,1000,-2049.92,1.4591306986452839,-2050.0,-2023.3333333333333,-2050.0,2049.9205187844072,2049.92,2050.0,2050.0
multihit_15_cal_nominal,1000,first_hit_scan,7,1000,-2050.0,0.0,-2050.0,-2050.0,-2050.0,2050.0,2050.0,2050.0,2050.0
multihit_15_cal_nominal,1000,first_hit_scan,8,1000,-2049.94,1.0943480239839598,-2050.0,-2030.0,-2050.0,2049.9402918133983,2049.94,2050.0,2050.0
multihit_15_cal_nominal,1000,first_hit_scan,9,1000,-2050.0,0.0,-2050.0,-2050.0,-2050.0,2050.0,2050.0,2050.0,2050.0
multihit_15_cal_nominal,1000,first_hit_scan,10,1000,-2049.904,1.2362492921382453,-2050.0,-2034.0,-2050.0,2049.904372403747,2049.904,2050.0,2050.0
multihit_15_cal_nominal,1000,first_hit_scan,11,1000,-2049.9854545454546,0.45996765966085373,-2050.0,-2035.4545454545455,-2050.0,2049.9855060967166,2049.9854545454546,2050.0,2050.0
multihit_15_cal_nominal,1000,first_hit_scan,12,1000,-2049.9466666666667,0.8420069134567527,-2050.0,-2036.6666666666667,-2050.0,2049.9468394191213,2049.9466666666667,2050.0,2050.0
multihit_15_cal_nominal,1000,first_hit_scan,13,1000,-2049.987692307692,0.38920340432841816,-2050.0,-2037.6923076923076,-2050.0,2049.9877292171354,2049.987692307692,2050.0,2050.0
multihit_15_cal_nominal,1000,first_hit_scan,14,1000,-2049.9542857142856,0.7217202115343575,-2050.0,-2038.5714285714287,-2050.0,2049.954412633986,2049.9542857142856,2050.0,2050.0
multihit_15_cal_nominal,1000,first_hit_scan,15,1000,-2049.9466666666667,0.7527357142450146,-2050.0,-2039.3333333333333,-2050.0,2049.9468047298747,2049.9466666666667,2050.0,2050.0
multihit_15_cal_nominal,2000,first_hit_scan,1,1000,-2090.0,0.0,-2090.0,-2090.0,-2090.0,2090.0,2090.0,2090.0,2090.0
multihit_15_cal_nominal,2000,first_hit_scan,2,1000,-2089.92,2.529822128134704,-2090.0,-2010.0,-2090.0,2089.9215296273687,2089.92,2090.0,2090.0
multihit_15_cal_nominal,2000,first_hit_scan,3,1000,-2090.0,0.0,-2090.0,-2090.0,-2090.0,2090.0,2090.0,2090.0,2090.0
multihit_15_cal_nominal,2000,first_hit_scan,4,1000,-2089.96,1.264911064067352,-2090.0,-2050.0,-2090.0,2089.960382399628,2089.96,2090.0,2090.0
multihit_15_cal_nominal,2000,first_hit_scan,5,1000,-2089.968,1.0119288512538815,-2090.0,-2058.0,-2090.0,2089.968244734833,2089.968,2090.0,2090.0
multihit_15_cal_nominal,2000,first_hit_scan,6,1000,-2089.92,1.4591306986452715,-2090.0,-2063.3333333333335,-2090.0,2089.9205088551416,2089.92,2090.0,2090.0
multihit_15_cal_nominal,2000,first_hit_scan,7,1000,-2090.0,0.0,-2090.0,-2090.0,-2090.0,2090.0,2090.0,2090.0,2090.0
multihit_15_cal_nominal,2000,first_hit_scan,8,1000,-2089.94,1.09434802398396,-2090.0,-2070.0,-2090.0,2089.940286228293,2089.94,2090.0,2090.0
multihit_15_cal_nominal,2000,first_hit_scan,9,1000,-2089.9644444444443,0.7946483712530802,-2090.0,-2072.222222222222,-2090.0,2089.964595364367,2089.9644444444443,2090.0,2090.0
multihit_15_cal_nominal,2000,first_hit_scan,10,1000,-2089.984,0.5059644256269407,-2090.0,-2074.0,-2090.0,2089.984061183243,2089.984,2090.0,2090.0
multihit_15_cal_nominal,2000,first_hit_scan,11,1000,-2089.9563636363637,0.7958894719883322,-2090.0,-2075.4545454545455,-2090.0,2089.9565150286603,2089.9563636363637,2090.0,2090.0
multihit_15_cal_nominal,2000,first_hit_scan,12,1000,-2089.9866666666667,0.42163702135578857,-2090.0,-2076.6666666666665,-2090.0,2089.986709154976,2089.9866666666667,2090.0,2090.0
multihit_15_cal_nominal,2000,first_hit_scan,13,1000,-2089.963076923077,0.6734449378362869,-2090.0,-2077.6923076923076,-2090.0,2089.9631853160313,2089.963076923077,2090.0,2090.0
multihit_15_cal_nominal,2000,first_hit_scan,14,1000,-2090.0,0.0,-2090.0,-2090.0,-2090.0,2090.0,2090.0,2090.0,2090.0
multihit_15_cal_nominal,2000,first_hit_scan,15,1000,-2089.9893333333334,0.3373096170846223,-2090.0,-2079.3333333333335,-2090.0,2089.989360525816,2089.9893333333334,2090.0,2090.0
multihit_15_cal_nominal,5000,first_hit_scan,1,1000,-2050.0,0.0,-2050.0,-2050.0,-2050.0,2050.0,2050.0,2050.0,2050.0
multihit_15_cal_nominal,5000,first_hit_scan,2,1000,-2050.0,0.0,-2050.0,-2050.0,-2050.0,2050.0,2050.0,2050.0,2050.0
multihit_15_cal_nominal,5000,first_hit_scan,3,1000,-2050.0,0.0,-2050.0,-2050.0,-2050.0,2050.0,2050.0,2050.0,2050.0
multihit_15_cal_nominal,5000,first_hit_scan,4,1000,-2049.92,1.7879588353194256,-2050.0,-2010.0,-2050.0,2049.9207789570796,2049.92,2050.0,2050.0
multihit_15_cal_nominal,5000,first_hit_scan,5,1000,-2049.968,1.0119288512538813,-2050.0,-2018.0,-2050.0,2049.968249510221,2049.968,2050.0,2050.0
multihit_15_cal_nominal,5000,first_hit_scan,6,1000,-2049.92,1.4591306986452839,-2050.0,-2023.3333333333333,-2050.0,2049.9205187844072,2049.92,2050.0,2050.0
multihit_15_cal_nominal,5000,first_hit_scan,7,1000,-2049.9771428571426,0.722806322324202,-2050.0,-2027.142857142857,-2050.0,2049.977270157712,2049.9771428571426,2050.0,2050.0
multihit_15_cal_nominal,5000,first_hit_scan,8,1000,-2049.96,0.8939794176597128,-2050.0,-2030.0,-2050.0,2049.9601947354977,2049.96,2050.0,2050.0
multihit_15_cal_nominal,5000,first_hit_scan,9,1000,-2049.9644444444443,0.7946483712530802,-2050.0,-2032.2222222222222,-2050.0,2049.9645983091973,2049.9644444444443,2050.0,2050.0
multihit_15_cal_nominal,5000,first_hit_scan,10,1000,-2049.984,0.5059644256269407,-2050.0,-2034.0,-2050.0,2049.9840623770715,2049.984,2050.0,2050.0
multihit_15_cal_nominal,5000,first_hit_scan,11,1000,-2049.970909090909,0.650166849207062,-2050.0,-2035.4545454545455,-2050.0,2049.971012090957,2049.970909090909,2050.0,2050.0
multihit_15_cal_nominal,5000,first_hit_scan,12,1000,-2049.9866666666667,0.4216370213557813,-2050.0,-2036.6666666666667,-2050.0,2049.986709984021,2049.9866666666667,2050.0,2050.0
multihit_15_cal_nominal,5000,first_hit_scan,13,1000,-2049.9507692307693,0.777237150883165,-2050.0,-2037.6923076923076,-2050.0,2049.9509164278334,2049.9507692307693,2050.0,2050.0
multihit_15_cal_nominal,5000,first_hit_scan,14,1000,-2049.9771428571426,0.5108453815198316,-2050.0,-2038.5714285714287,-2050.0,2049.9772064437143,2049.9771428571426,2050.0,2050.0
multihit_15_cal_nominal,5000,first_hit_scan,15,1000,-2049.9786666666664,0.4767890227518502,-2050.0,-2039.3333333333333,-2050.0,2049.9787220575945,2049.9786666666664,2050.0,2050.0
multihit_15_cal_nominal,10000,first_hit_scan,1,1000,-2090.0,0.0,-2090.0,-2090.0,-2090.0,2090.0,2090.0,2090.0,2090.0
multihit_15_cal_nominal,10000,first_hit_scan,2,1000,-2089.92,2.529822128134704,-2090.0,-2010.0,-2090.0,2089.9215296273687,2089.92,2090.0,2090.0
multihit_15_cal_nominal,10000,first_hit_scan,3,1000,-2090.0,0.0,-2090.0,-2090.0,-2090.0,2090.0,2090.0,2090.0,2090.0
multihit_15_cal_nominal,10000,first_hit_scan,4,1000,-2089.84,2.5260207403702726,-2090.0,-2050.0,-2090.0,2089.8415250922735,2089.84,2090.0,2090.0
multihit_15_cal_nominal,10000,first_hit_scan,5,1000,-2089.968,1.0119288512538813,-2090.0,-2058.0,-2090.0,2089.968244734833,2089.968,2090.0,2090.0
