idx	marker_handle	box	layer	type	subType	message
69	0x7f9a2ce072b0	{162.935 229.53 163.375 231.22}	METTP	Geometry	Metal_Short	Regular Wire of Net u_core_fast_phase_raw[5] Type: Metal Short # -1 -1 9 2 : 162.7150 229.3100 163.5950 231.4400 4: 162.7150 229.3100 163.5950 231.4400 4
70	0x7f9a2ce07310	{166.94 229.53 167.38 231.22}	METTP	Geometry	Metal_Short	Regular Wire of Net u_core_fast_phase_raw[3] Type: Metal Short # -1 -1 9 2 : 166.7200 229.3100 167.6000 231.4400 4: 166.7200 229.3100 167.6000 231.4400 4
71	0x7f99f8a94d10	{146.78 229.53 147.22 231.22}	METTP	Geometry	Metal_Short	Regular Wire of Net u_core_fast_phase_raw[1] & Blockage of Cell u_core_u_osc_fast_u_ro_tune4 Type: Metal Short # -1 -1 9 2 : 146.5600 229.3100 147.4400 231.4400 4: 146.5600 229.3100 147.4400 231.4400 4
72	0x7f99f8a94d40	{162.935 229.53 163.375 231.22}	METTP	Geometry	Metal_Short	Regular Wire of Net u_core_fast_phase_raw[5] & Blockage of Cell u_core_u_osc_fast_u_ro_tune4 Type: Metal Short # -1 -1 9 2 : 162.7150 229.3100 163.5950 231.4400 4: 162.7150 229.3100 163.5950 231.4400 4
73	0x7f99f8a94d70	{166.94 229.53 167.38 231.22}	METTP	Geometry	Metal_Short	Regular Wire of Net u_core_fast_phase_raw[3] & Blockage of Cell u_core_u_osc_fast_u_ro_tune4 Type: Metal Short # -1 -1 9 2 : 166.7200 229.3100 167.6000 231.4400 4: 166.7200 229.3100 167.6000 231.4400 4
74	0x7f9a2ce070d0	{219.94 219.435 219.96 220.165}	MET2	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_n_65126 & Special Wire of Net VDD Actual: 0.020000 Required: 0.280000 Type: ParallelRunLength Spacing # 20 280 3 2 : 219.9600 219.4350 220.7600 220.1650 2: 219.6600 219.4350 219.9400 220.1650 2
75	0x7f9a2ce07160	{220.5 174.53 220.76 175.255}	MET2	Geometry	Metal_Short	Regular Wire of Net u_core_n_66597 & Special Wire of Net VSS Type: Metal Short # -1 -1 9 2 : 220.5000 174.5300 220.7600 175.2550 2: 220.5000 174.5300 220.7600 175.2550 2
76	0x7f99f8a94c20	{220.5 174.53 220.76 175.255}	MET2	Geometry	Metal_Short	Regular Wire of Net u_core_n_66597 & Special Wire of Net VSS Type: Metal Short # -1 -1 9 2 : 220.5000 174.5300 220.7600 175.2550 2: 220.5000 174.5300 220.7600 175.2550 2
77	0x7f99f8a94c50	{219.94 219.435 219.96 220.165}	MET2	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_n_65126 & Special Wire of Net VDD Actual: 0.020000 Required: 0.280000 Type: ParallelRunLength Spacing # 20 280 3 2 : 219.6600 219.4350 219.9400 220.1650 2: 219.9600 219.4350 220.7600 220.1650 2     LEF Description:  SPACING 0.280000 
78	0x7f99f8a952e0	{221.75 201.16 221.75 201.16}	MET3	Connectivity	ConnectivityAntenna	Net VDD
79	0x7f99f8a953d0	{221.75 205.16 221.75 205.16}	MET3	Connectivity	ConnectivityAntenna	Net VSS
80	0x7f99f8a95430	{205.16 158.32 205.16 158.32}	METTP	Connectivity	ConnectivityAntenna	Net VSS
81	0x7f9a2ce07190	{114.3 229.53 114.74 231.22}	METTP	Geometry	Metal_Short	Regular Wire of Net u_core_fe_osc_fast_en Type: Metal Short # -1 -1 9 2 : 114.0800 229.3100 114.9600 231.4400 4: 114.0800 229.3100 114.9600 231.4400 4
82	0x7f9a2ce071f0	{126.06 229.53 126.5 231.22}	METTP	Geometry	Metal_Short	Regular Wire of Net u_core_fast_phase_raw[4] Type: Metal Short # -1 -1 9 2 : 125.8400 229.3100 126.7200 231.4400 4: 125.8400 229.3100 126.7200 231.4400 4
83	0x7f99f8a94c80	{114.3 229.53 114.74 231.22}	METTP	Geometry	Metal_Short	Regular Wire of Net u_core_fe_osc_fast_en & Blockage of Cell u_core_u_osc_fast_u_ro_tune4 Type: Metal Short # -1 -1 9 2 : 114.0800 229.3100 114.9600 231.4400 4: 114.0800 229.3100 114.9600 231.4400 4
84	0x7f99f8a94cb0	{126.06 229.53 126.5 231.22}	METTP	Geometry	Metal_Short	Regular Wire of Net u_core_fast_phase_raw[4] & Blockage of Cell u_core_u_osc_fast_u_ro_tune4 Type: Metal Short # -1 -1 9 2 : 125.8400 229.3100 126.7200 231.4400 4: 125.8400 229.3100 126.7200 231.4400 4
85	0x7f99f8a94ce0	{142.3 229.53 142.74 231.22}	METTP	Geometry	Metal_Short	Regular Wire of Net u_core_fast_phase_raw[0] & Blockage of Cell u_core_u_osc_fast_u_ro_tune4 Type: Metal Short # -1 -1 9 2 : 142.0800 229.3100 142.9600 231.4400 4: 142.0800 229.3100 142.9600 231.4400 4
86	0x7f99f8a95310	{48.0 201.16 48.0 201.16}	MET3	Connectivity	ConnectivityAntenna	Net VDD
87	0x7f99f8a95400	{48.0 205.16 48.0 205.16}	MET3	Connectivity	ConnectivityAntenna	Net VSS
88	0x7f99f8a95490	{125.16 158.32 125.16 158.32}	METTP	Connectivity	ConnectivityAntenna	Net VSS
