idx	marker_handle	box	layer	type	subType	message
20	0x7f9a2ce07f40	{126.105 650.72 126.545 652.41}	METTP	Geometry	Metal_Short	Regular Wire of Net u_core_slow_phase_raw[4] & Blockage of Cell u_core_u_osc_slow_u_ro_tune4 Type: Metal Short # -1 -1 9 2 : 125.8850 650.5000 126.7650 652.6300 4: 125.8850 650.5000 126.7650 652.6300 4
21	0x7f9a2ce07f70	{142.33 650.72 142.77 652.41}	METTP	Geometry	Metal_Short	Regular Wire of Net u_core_slow_phase_raw[0] & Blockage of Cell u_core_u_osc_slow_u_ro_tune4 Type: Metal Short # -1 -1 9 2 : 142.1100 650.5000 142.9900 652.6300 4: 142.1100 650.5000 142.9900 652.6300 4
22	0x7f99f8a943b0	{48.0 681.16 48.0 681.16}	MET3	Connectivity	ConnectivityAntenna	Net VDD
23	0x7f99f8a944a0	{48.0 685.16 48.0 685.16}	MET3	Connectivity	ConnectivityAntenna	Net VSS
24	0x7f99f8a94560	{125.16 721.75 125.16 721.75}	METTP	Connectivity	ConnectivityAntenna	Net VSS
25	0x7f9a2ce07100	{219.94 227.835 219.96 228.565}	MET2	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_n_67240 & Special Wire of Net VDD Actual: 0.020000 Required: 0.280000 Type: ParallelRunLength Spacing # 20 280 3 2 : 219.9600 227.8350 220.7600 228.5650 2: 219.6600 227.8350 219.9400 228.5650 2
26	0x7f9a2ce07ee0	{219.94 227.835 219.96 228.565}	MET2	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_n_67240 & Special Wire of Net VDD Actual: 0.020000 Required: 0.280000 Type: ParallelRunLength Spacing # 20 280 3 2 : 219.6600 227.8350 219.9400 228.5650 2: 219.9600 227.8350 220.7600 228.5650 2     LEF Description:  SPACING 0.280000 
27	0x7f9a2ce07370	{183.74 229.53 184.18 231.22}	METTP	Geometry	Metal_Short	Regular Wire of Net u_core_fast_phase_raw[7] Type: Metal Short # -1 -1 9 2 : 183.5200 229.3100 184.4000 231.4400 4: 183.5200 229.3100 184.4000 231.4400 4
28	0x7f9a2ce073d0	{188.22 229.53 188.66 231.22}	METTP	Geometry	Metal_Short	Regular Wire of Net u_core_fast_phase_raw[2] Type: Metal Short # -1 -1 9 2 : 188.0000 229.3100 188.8800 231.4400 4: 188.0000 229.3100 188.8800 231.4400 4
29	0x7f9a2ce07430	{203.9 229.53 204.34 231.22}	METTP	Geometry	Metal_Short	Regular Wire of Net u_core_fast_phase_raw[6] Type: Metal Short # -1 -1 9 2 : 203.6800 229.3100 204.5600 231.4400 4: 203.6800 229.3100 204.5600 231.4400 4
30	0x7f9a2ce07e50	{183.74 229.53 184.18 231.22}	METTP	Geometry	Metal_Short	Regular Wire of Net u_core_fast_phase_raw[7] & Blockage of Cell u_core_u_osc_fast_u_ro_tune4 Type: Metal Short # -1 -1 9 2 : 183.5200 229.3100 184.4000 231.4400 4: 183.5200 229.3100 184.4000 231.4400 4
31	0x7f9a2ce07e80	{188.22 229.53 188.66 231.22}	METTP	Geometry	Metal_Short	Regular Wire of Net u_core_fast_phase_raw[2] & Blockage of Cell u_core_u_osc_fast_u_ro_tune4 Type: Metal Short # -1 -1 9 2 : 188.0000 229.3100 188.8800 231.4400 4: 188.0000 229.3100 188.8800 231.4400 4
