idx	marker_handle	box	layer	type	subType	message
129	0x7ff096f56170	{290.22 162.31 290.255 162.485}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_20 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[0][nfast_hit_packed][81] Actual: 0.175000 Required: 0.230000 Type: ParallelRunLength Spacing # 175 230 3 2 : 290.1550 162.4850 290.2550 162.5850 1: 290.2200 162.0300 290.5000 162.3100 1     LEF Description:  SPACING 0.230000 
130	0x7ff096f56aa0	{207.85 156.94 208.23 157.22}	MET1	Geometry	Minimal_Area	Regular Wire of Net CTS_24 Actual: 0.10640000 Required: 0.20200000 Type: Minimum Area # 106400 202000 64 0      LEF Description:  AREA 0.202000 ; 
131	0x7ff096f56b00	{207.85 156.94 208.23 157.22}	MET1	Geometry	Metal_Short	Regular Wire of Net CTS_24 & Blockage of Cell CTS_ccl_a_buf_00034 Type: Metal Short # -1 -1 9 2 : 207.8500 156.9400 208.2300 157.2200 1: 207.8500 156.9400 208.2300 157.2200 1
132	0x7ff09c1d9fa0	{398.86 128.89 399.14 129.27}	MET1	Geometry	Minimal_Area	Regular Wire of Net CTS_22 Actual: 0.10640000 Required: 0.20200000 Type: Minimum Area # 106400 202000 64 0      LEF Description:  AREA 0.202000 ; 
133	0x7ff096f56020	{411.13 112.14 411.51 112.42}	MET1	Geometry	Minimal_Area	Regular Wire of Net CTS_11 Actual: 0.10640000 Required: 0.20200000 Type: Minimum Area # 106400 202000 64 0      LEF Description:  AREA 0.202000 ; 
134	0x7ff096f560e0	{411.13 112.14 411.51 112.42}	MET1	Geometry	Metal_Short	Regular Wire of Net CTS_11 & Blockage of Cell CTS_ccl_a_buf_00038 Type: Metal Short # -1 -1 9 2 : 411.1300 112.1400 411.5100 112.4200 1: 411.1300 112.1400 411.5100 112.4200 1
135	0x7ff096f56ad0	{211.77 139.02 212.15 139.3}	MET1	Geometry	Minimal_Area	Regular Wire of Net CTS_24 Actual: 0.10640000 Required: 0.20200000 Type: Minimum Area # 106400 202000 64 0      LEF Description:  AREA 0.202000 ; 
136	0x7ff096f56b30	{211.77 139.02 212.15 139.3}	MET1	Geometry	Metal_Short	Regular Wire of Net CTS_24 & Blockage of Cell CTS_ccl_a_buf_00039 Type: Metal Short # -1 -1 9 2 : 211.7700 139.0200 212.1500 139.3000 1: 211.7700 139.0200 212.1500 139.3000 1
137	0x7ff09c1d8f50	{16.16 16.16 1096.56 821.6}	POLY1	Connectivity	Open	Net VDD
138	0x7ff09c1d84a0	{13.16 13.16 1099.56 824.6}	POLY1	Connectivity	Open	Net VSS
