idx	marker_handle	box	layer	type	subType	message
66	0x7f5bdd92d670	{207.34 235.22 217.7 235.34}	MET3	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_fast_phase[2] & Special Wire of Net VDD Actual: 0.120000 Required: 0.280000 Type: ParallelRunLength Spacing # 120 280 3 2 : 207.3400 233.2200 217.7000 235.2200 3: 207.3400 235.3400 217.7000 235.6200 3     LEF Description:  SPACING 0.280000 
67	0x7f5bdd92d6a0	{217.42 236.18 226.35 236.22}	MET3	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_fast_phase[2] & Special Wire of Net VSS Actual: 0.040000 Required: 0.280000 Type: ParallelRunLength Spacing # 40 280 3 2 : 217.4200 235.9000 226.3500 236.1800 3: 217.4200 236.2200 226.3500 238.2200 3     LEF Description:  SPACING 0.280000 
68	0x7f5bdd92d0d0	{219.05 156.66 223.35 156.72}	MET3	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_fast_phase[4] & Special Wire of Net VDD Actual: 0.060000 Required: 0.280000 Type: ParallelRunLength Spacing # 60 280 3 2 : 219.0500 156.3800 223.3500 156.6600 3: 219.0500 156.7200 223.3500 158.7200 3     LEF Description:  SPACING 0.280000 
69	0x7f5bdd92d0a0	{219.05 155.72 219.43 155.86}	MET3	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_pd_nfast_hit_packed[44] & Regular Wire of Net u_core_fast_phase[4] Actual: 0.140000 Required: 0.280000 Type: ParallelRunLength Spacing # 140 280 3 2 : 219.0500 153.7200 219.4300 155.7200 3: 219.0500 155.8600 219.4300 156.2400 3     LEF Description:  SPACING 0.280000 
70	0x7f5bdd92cfb0	{204.16 156.72 206.16 156.92}	MET3	Geometry	Metal_Short	Special Wire of Net VSS & Special Wire of Net VDD Type: Metal Short # -1 -1 9 2 : 204.1600 156.7200 206.1600 156.9200 3: 204.1600 156.7200 206.1600 156.9200 3
71	0x7f5bdd92cf50	{193.29 153.72 225.59 153.86}	MET3	Geometry	Metal_Short	Regular Wire of Net u_core_pd_nfast_hit_packed[44] & Special Wire of Net VSS Type: Metal Short # -1 -1 9 2 : 193.2900 153.7200 225.5900 153.8600 3: 193.2900 153.7200 225.5900 153.8600 3
72	0x7f5bdd92ce00	{226.1 167.6 226.35 168.4}	MET2	Geometry	Metal_Short	Regular Wire of Net u_core_pd_nfast_hit_packed[48] & Special Wire of Net VSS Type: Metal Short # -1 -1 9 2 : 226.1000 167.6000 226.3500 168.4000 2: 226.1000 167.6000 226.3500 168.4000 2
73	0x7f5bdd92cdd0	{225.86 159.13 226.35 159.44}	MET2	Geometry	Metal_Short	Regular Wire of Net u_core_pd_nfast_hit_packed[48] & Special Wire of Net VSS Type: Metal Short # -1 -1 9 2 : 225.8600 159.1300 226.3500 159.4400 2: 225.8600 159.1300 226.3500 159.4400 2
74	0x7f5bdd92cda0	{225.26 176.56 225.54 177.36}	MET2	Geometry	Metal_Short	Regular Wire of Net u_core_pd_nfast_hit_packed[44] & Special Wire of Net VSS Type: Metal Short # -1 -1 9 2 : 225.2600 176.5600 225.5400 177.3600 2: 225.2600 176.5600 225.5400 177.3600 2
75	0x7f5bdd92cd70	{225.26 167.6 225.54 168.4}	MET2	Geometry	Metal_Short	Regular Wire of Net u_core_pd_nfast_hit_packed[44] & Special Wire of Net VSS Type: Metal Short # -1 -1 9 2 : 225.2600 167.6000 225.5400 168.4000 2: 225.2600 167.6000 225.5400 168.4000 2
76	0x7f5bdd92cd40	{225.26 158.64 225.54 159.44}	MET2	Geometry	Metal_Short	Regular Wire of Net u_core_pd_nfast_hit_packed[44] & Special Wire of Net VSS Type: Metal Short # -1 -1 9 2 : 225.2600 158.6400 225.5400 159.4400 2: 225.2600 158.6400 225.5400 159.4400 2
77	0x7f5bdd92cd10	{224.35 176.56 224.42 177.36}	MET2	Geometry	Metal_Short	Regular Wire of Net u_core_fast_phase[5] & Special Wire of Net VSS Type: Metal Short # -1 -1 9 2 : 224.3500 176.5600 224.4200 177.3600 2: 224.3500 176.5600 224.4200 177.3600 2
78	0x7f5bdd92cce0	{224.35 167.6 224.42 168.4}	MET2	Geometry	Metal_Short	Regular Wire of Net u_core_fast_phase[5] & Special Wire of Net VSS Type: Metal Short # -1 -1 9 2 : 224.3500 167.6000 224.4200 168.4000 2: 224.3500 167.6000 224.4200 168.4000 2
79	0x7f5bdd92ccb0	{224.35 158.64 224.42 159.44}	MET2	Geometry	Metal_Short	Regular Wire of Net u_core_fast_phase[5] & Special Wire of Net VSS Type: Metal Short # -1 -1 9 2 : 224.3500 158.6400 224.4200 159.4400 2: 224.3500 158.6400 224.4200 159.4400 2
