idx	marker_handle	box	layer	type	subType	message
43	0x7f7455a6b790	{54.0 174.365 56.0 190.9}	MET1	Geometry	Metal_Short	Special Wire of Net VDD & Blockage of Cell u_core_u_osc_fast_u_ro_tune4 Type: Metal Short # -1 -1 9 2 : 53.8850 174.2500 56.1150 191.0150 1: 53.8850 174.2500 56.1150 191.0150 1
44	0x7f7455a6b7c0	{114.805 188.63 115.085 190.9}	MET2	Geometry	Metal_Short	Regular Wire of Net u_core_fe_osc_fast_en & Blockage of Cell u_core_u_osc_fast_u_ro_tune4 Type: Metal Short # -1 -1 9 2 : 114.6650 188.4900 115.2250 191.0400 2: 114.6650 188.4900 115.2250 191.0400 2
45	0x7f7455a6b820	{126.18 188.63 126.46 190.9}	MET2	Geometry	Metal_Short	Regular Wire of Net u_core_fast_phase_raw[4] & Blockage of Cell u_core_u_osc_fast_u_ro_tune4 Type: Metal Short # -1 -1 9 2 : 126.0400 188.4900 126.6000 191.0400 2: 126.0400 188.4900 126.6000 191.0400 2
46	0x7f7455f8fcd0	{114.615 120.82 114.76 121.27}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_ro_fast_code_q[4] & Regular Wire of Net u_core_ro_fast_code_q[3] Actual: 0.145000 Required: 0.230000 Type: ParallelRunLength Spacing # 145 230 3 2 : 114.3850 120.8200 114.6150 121.2700 1: 114.7600 120.8200 115.2100 121.2700 1
47	0x7f7455f8fd00	{115.21 120.82 115.355 121.27}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_ro_fast_code_q[2] & Regular Wire of Net u_core_ro_fast_code_q[3] Actual: 0.145000 Required: 0.230000 Type: ParallelRunLength Spacing # 145 230 3 2 : 115.3550 120.8200 115.5850 121.2700 1: 114.7600 120.8200 115.2100 121.2700 1
48	0x7f7455f8fd90	{114.845 120.77 115.125 121.15}	MET2	Geometry	Metal_Short	Regular Wire of Net u_core_ro_fast_code_q[3] Type: Metal Short # -1 -1 9 2 : 114.7050 120.6300 115.2650 121.2900 2: 114.7050 120.6300 115.2650 121.2900 2
49	0x7f7455a6b670	{221.745 121.16 221.745 121.16}	MET3	Connectivity	ConnectivityAntenna	Net VDD
50	0x7f7455a6b6a0	{48.0 121.16 48.0 121.16}	MET3	Connectivity	ConnectivityAntenna	Net VDD
51	0x7f7455a6b6d0	{201.16 118.0 201.16 118.0}	METTP	Connectivity	ConnectivityAntenna	Net VDD
52	0x7f7455a6b700	{221.745 125.16 221.745 125.16}	MET3	Connectivity	ConnectivityAntenna	Net VSS
53	0x7f7455a6b730	{48.0 125.16 48.0 125.16}	MET3	Connectivity	ConnectivityAntenna	Net VSS
54	0x7f7455a6b760	{225.77 102.59 226.1 103.49}	MET2	Antenna	AntSAreaRatio	Pin of Net FE_OFN129_u_core_meas_pd_clear Actual:     391.755     Max:     380
55	0x7f7455a6b7f0	{114.845 120.77 115.125 121.495}	MET2	Geometry	Metal_Short	Regular Wire of Net u_core_ro_fast_code_q[3] & Blockage of Cell u_core_u_osc_fast_u_ro_tune4 Type: Metal Short # -1 -1 9 2 : 114.7050 120.6300 115.2650 121.6350 2: 114.7050 120.6300 115.2650 121.6350 2
56	0x7f7455a6b9a0	{114.615 120.82 114.76 121.27}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_ro_fast_code_q[4] & Regular Wire of Net u_core_ro_fast_code_q[3] Actual: 0.145000 Required: 0.230000 Type: ParallelRunLength Spacing # 145 230 3 2 : 114.3850 120.8200 114.6150 121.2700 1: 114.7600 120.8200 115.2100 121.2700 1     LEF Description:  SPACING 0.230000 
57	0x7f7455a6b9d0	{115.21 120.82 115.355 121.27}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_ro_fast_code_q[3] & Regular Wire of Net u_core_ro_fast_code_q[2] Actual: 0.145000 Required: 0.230000 Type: ParallelRunLength Spacing # 145 230 3 2 : 114.7600 120.8200 115.2100 121.2700 1: 115.3550 120.8200 115.5850 121.2700 1     LEF Description:  SPACING 0.230000 
